student_id,activity_id,req_group_id
16302,2904483,142093
14290,2900926,140891
17393,3268184,155796
17741,3268214,155824
17759,2897137,139789
18862,3272514,157090
15556,3272073,156919
17632,3268254,155866
16447,3268084,155773
17614,2897419,139884
16007,3270609,156461
17842,3277975,158439
17284,3271446,156710
17873,3271491,156739
12959,2904483,142092
17283,2905429,142332
14049,2897894,140111
15374,2897934,140121
17629,2897204,139840
17641,2901933,141133
17751,2899189,140426
16003,2905954,142549
14159,3276626,158109
17752,2897470,139930
16479,3271221,156648
17449,2897137,139780
14098,2903029,141453
14339,2898761,140317
15317,3276618,158097
17302,3271073,156575
17719,2899116,140391
16548,2901264,141004
16534,2906394,142623
17809,3271176,156607
17761,3270354,156406
16153,2905842,142440
12056,3271788,156835
17598,2899116,140359
17495,3274739,157480
15357,3272059,156912
17431,3271094,156597
17892,3271446,156725
15522,3272073,156919
15250,2902810,141384
16022,2904483,142101
16484,3275063,157614
16309,3275133,157686
11017,2900867,140857
16620,2900348,140663
17367,2897137,139797
17300,3270314,156368
15113,2905234,142297
17629,2897521,139980
15195,2903207,141532
17823,2897111,139766
17428,2901933,141133
15514,3268279,155891
16041,3268279,155889
17543,3273312,157227
16416,2905922,142524
16191,2904531,142132
17694,3275412,157777
16013,3277508,158382
17625,2897111,139766
16024,2905874,142480
17837,3270354,156408
16618,2904531,142135
15020,2902855,141406
15412,3269188,156055
16320,2897419,139867
14290,2900953,140918
16105,2899116,140407
17602,2897111,139760
16419,3271176,156642
17277,2897204,139845
16296,3268271,155882
17500,3271176,156621
16278,2904459,142060
17333,2901251,140995
17587,2901264,141011
17684,2899554,140551
17302,3270322,156373
17271,2899554,140516
17571,3278017,158446
17665,2899116,140349
16214,2904483,142090
16008,3275203,157754
15134,2905234,142297
17288,2897521,140004
16302,2904483,142088
16163,2905234,142296
13016,3277256,158312
17689,2897111,139756
14115,3270680,156505
16600,2899554,140488
15436,2899189,140448
17766,2899627,140562
17516,2897137,139795
17837,3270330,156384
17571,2897521,140005
16144,2904507,142123
17491,2899189,140448
16504,3270330,156384
15343,3270968,156570
16019,3275966,157863
15343,3270968,156571
16511,3270609,156459
16024,3275070,157623
16618,2900348,140663
16305,3270587,156439
15514,3269385,156126
16307,2904483,142099
17683,2901349,141072
17752,3277780,158421
16238,2900348,140662
15343,3273191,157221
17625,2897521,139971
16582,3272031,156879
16343,2897950,140135
19238,3272239,156936
15657,2900446,140679
15117,2905234,142294
14261,2906394,142625
14115,2906728,142663
17367,2899554,140523
16634,2905970,142565
15491,2899627,140566
17823,2899116,140384
16208,3270330,156387
17645,2901251,140998
17302,2897163,139831
17861,3269702,156215
17892,2899554,140502
13961,2903793,141842
17416,2897419,139903
15020,2903296,141569
17848,2897204,139840
16219,2904459,142082
14099,3272843,157128
18999,3278620,158537
17597,3273312,157228
14121,3271773,156820
16140,2900348,140664
18057,2899116,140375
17566,3274855,157584
16014,3270232,156360
15181,2904483,142097
16003,2897950,140139
17665,3268234,155847
15317,3276634,158112
17652,2901251,140990
16503,2897934,140132
17306,3271221,156683
14185,2897854,140071
13961,2900867,140856
16298,3268084,155773
13111,3277220,158286
14009,3277508,158385
14345,3272045,156903
15317,3276626,158106
12690,2898537,140270
14185,2897874,140091
16144,2897950,140142
14370,2897864,140079
16214,2904483,142103
16418,2904531,142132
14117,2898532,140265
16614,3268287,155897
17354,3273312,157228
15017,2905234,142294
17300,3268244,155859
15148,2904531,142136
17284,3271446,156715
16307,2905970,142564
15532,2903307,141586
14260,2903798,141846
14358,2898532,140265
15535,3277021,158222
17652,2901277,141025
17394,2897419,139869
15575,2904718,142143
15238,2903191,141514
17637,3275412,157774
16512,2906394,142625
17491,2899189,140434
15438,2900460,140695
16040,2897419,139898
12027,2905922,142519
16013,3275063,157617
16195,2905922,142525
17897,2899554,140503
14260,2903807,141855
17502,2897419,139857
15514,3268287,155899
16559,2906394,142623
15107,2903199,141524
16022,2904483,142106
17863,2901349,141075
15532,3277508,158383
17571,2901349,141078
15265,2900446,140682
15231,2903207,141532
11017,3276435,158025
11559,3276602,158085
16092,3270810,156523
12027,2905922,142529
16593,2906394,142623
17394,2899116,140389
17465,2897470,139954
17465,2901290,141040
19024,3268684,155995
11689,3268271,155881
17476,2899116,140399
18457,3273511,157235
15602,3277238,158301
17761,3270947,156539
16008,3272031,156881
14314,3274276,157325
15208,2905234,142297
15461,2906394,142626
15189,2904766,142192
14531,2897966,140152
18760,3278865,158555
15572,2904734,142163
15468,2897419,139902
15017,3272265,156962
17759,2897137,139783
17741,2897163,139813
16548,2897137,139776
17367,2897521,140004
16170,2904507,142117
17741,3268194,155807
17614,2901251,140991
17538,2901251,140998
17476,2897163,139804
13095,2905726,142408
17433,3271176,156636
17625,3270354,156407
17511,3271446,156707
16359,2905842,142443
16014,3270197,156324
14396,2903798,141845
17625,3268194,155808
16310,2905906,142505
17614,2901290,141033
16548,2897163,139830
15425,2906394,142625
13925,2903029,141453
17684,3268224,155836
16418,2897966,140150
12666,3274276,157326
18618,3277665,158409
15136,2902443,141256
15136,3267942,155677
16629,3270197,156328
16310,2905970,142564
15181,2904483,142105
16297,2900348,140664
17892,2897419,139902
15112,3277292,158357
16538,2905970,142564
14298,2897572,140007
15305,2906394,142623
14005,2903952,141898
18072,2905234,142295
14166,3272239,156936
18593,3273511,157235
17288,3271221,156689
16065,2905842,142448
14337,3277274,158335
16104,3270597,156454
17331,3268204,155822
18737,3273511,157235
17576,2901933,141136
16294,3271446,156724
16239,3268084,155773
13027,2903223,141546
17855,2899554,140519
15659,2904766,142192
16258,3268291,155901
18934,3278620,158537
17755,3270322,156379
17336,3271176,156645
17868,3268194,155808
12027,2905938,142540
15292,3276602,158083
15535,3267938,155674
16470,2905549,142339
17614,2897521,139993
15195,3272239,156943
17684,3268184,155798
18725,3277662,158399
17316,3274710,157450
17907,2897572,140010
17310,2899189,140433
16263,3272073,156919
17418,2901290,141039
15148,2905234,142294
17798,2905429,142334
15202,3271176,156633
16600,2901349,141076
15446,3272073,156921
15285,3272460,157059
17432,2901251,140997
17284,3271446,156731
17731,3271221,156681
17625,3270968,156573
15368,2904130,141981
16548,2899554,140494
17543,2897163,139808
13927,3276435,158025
17540,2899116,140383
15250,2902794,141369
16210,2900348,140662
15035,2905234,142296
15017,3277274,158331
17770,3270330,156382
13976,2904483,142104
14260,3271778,156827
17334,3277776,158415
15251,2897137,139797
17826,2901933,141132
17629,2897419,139874
18479,3268684,155997
16278,2906394,142625
15202,3272045,156894
15640,3270597,156450
17354,3278017,158446
16040,2905429,142335
17278,3274710,157455
14026,3277220,158281
17748,3271221,156690
16338,2897934,140121
16208,3270346,156403
15392,2904718,142149
16013,3275077,157629
16221,3273312,157228
14000,3276963,158194
16119,3275203,157754
16028,2904483,142092
15149,3277508,158382
17718,2905429,142331
17300,3268194,155812
16164,2897934,140127
16460,2897137,139783
15552,2897572,140013
17748,3271446,156735
15114,2904766,142192
17787,3269888,156256
16273,3275203,157755
17637,3268224,155835
15136,2904130,141979
17458,2899116,140342
15491,3270362,156413
15468,3270968,156562
17798,2897470,139916
15134,3277256,158310
16144,2904507,142111
17614,2899116,140396
17351,2901264,141009
16576,3274739,157492
14254,2897844,140060
17614,2899116,140410
17850,3270346,156399
16422,2904507,142123
17302,2905429,142334
17674,3270338,156393
16351,2897572,140011
17788,3277780,158421
18964,3268684,155995
17315,2899116,140399
17320,3271221,156689
16022,3278136,158465
10827,2904021,141920
14166,3272252,156952
15020,2903318,141591
16633,3270225,156354
16013,3275070,157621
17430,3268184,155795
16384,2897470,139954
15458,3277508,158384
17755,3270314,156370
17544,3270346,156399
17625,2899189,140428
16292,3268275,155886
16418,2905906,142509
15062,2905234,142296
13920,3275070,157625
17484,3271176,156639
16333,3275133,157684
14441,2903579,141728
17751,2897204,139842
17598,2899627,140566
17543,3274739,157492
13078,2902316,141204
16511,2897521,139988
15223,3267942,155678
14006,3276939,158166
17848,2901349,141074
15190,3274276,157326
16428,3270810,156521
17271,2901290,141031
15344,3272073,156923
16548,2897521,139989
16047,3270597,156451
15208,2900460,140687
12891,2902316,141204
14174,3274276,157325
16086,3275084,157635
15335,3275063,157618
16554,2905874,142480
17743,3271221,156652
15343,2899627,140560
19004,3272514,157091
11559,3276939,158170
16115,3268267,155879
16548,2897111,139759
16389,2905549,144141
16523,2899189,140465
17652,2897419,139878
17614,2897470,139947
12850,3276963,158191
13951,2898542,140276
15662,2905234,142297
17761,3268244,155862
17360,3274710,157463
17278,3274710,157445
17476,2897572,140010
17502,2901290,141035
17278,3274710,157447
17506,3273312,157230
17515,3271176,156632
17718,2901277,141017
15141,3277001,158202
16040,3271176,156623
16065,2905938,142535
17855,2899116,140399
17449,2899116,140349
15602,3277292,158358
17907,2897572,140009
12770,3276634,158116
15532,2897137,139794
17449,3268214,155824
18618,3273511,157236
17837,3268194,155807
17845,2901303,141045
16603,3270354,156406
17868,3273191,157222
17694,3269916,156260
16548,2901264,141007
18737,3277665,158403
18814,3278620,158536
16291,2901349,141072
15573,3275063,157615
16481,2900348,140663
16512,2897470,139949
16519,3269888,156240
17743,2901933,141132
16297,3277508,158383
15262,2906394,142625
13961,2900847,140837
14100,3276610,158093
15217,2897137,139797
15484,3273312,157228
16085,3277508,158385
11017,2900854,140844
15223,2902413,141230
17538,3270947,156534
12902,3271599,156752
15467,3277508,158383
17641,2899116,140399
18748,3273511,157235
17288,2901277,141026
16479,3268090,155777
15073,2905234,142297
16195,2897966,140150
17584,2897419,139903
16548,2897137,139797
15088,2897950,140137
16310,2897966,140150
18472,3268684,155995
15457,2904750,142175
17787,3271446,156726
17298,3268224,155842
17418,2897163,139820
12964,2904507,142108
13985,2897854,140068
17689,3277780,158418
17787,3271446,156696
16208,3270947,156535
15134,3277220,158274
14070,3272261,156958
16294,2905970,142567
17837,3270968,156567
15640,3270597,156456
18618,3278865,158555
16265,3274739,157492
15177,2904734,142166
16416,3270810,156522
16177,3275966,157866
17614,2897163,139836
17553,3268224,155839
17855,2899116,140387
17831,2899554,140493
16519,3269888,156256
17298,3268244,155860
17837,3277975,158439
12884,3276955,158186
15251,2897521,139984
16227,3269385,156126
15186,2904130,141980
16007,3270810,156521
16470,2904483,142105
17761,2897204,139840
12787,2902316,141204
15374,2897966,140152
15532,2905549,142339
16243,2897966,140153
17458,2897521,139966
17540,2897521,140004
17271,2901290,141039
15195,2903219,141542
17573,2901349,141072
13961,3277012,158213
17302,3270346,156397
16003,2897934,140125
14543,3276963,158193
17365,3271094,156596
16236,3277508,158383
14049,2902316,141204
17576,2901277,141018
14481,2897950,140137
16418,3275147,157701
17450,3268204,155814
16512,2897419,139899
15136,3277018,158219
15108,3277274,158334
14086,3277256,158321
16028,3277508,158385
17761,3270968,156572
15428,3271221,156673
16432,2904459,142068
19021,3277662,158399
17798,2899554,140545
16040,2901251,140996
16383,2904734,142160
15394,3277238,158300
17273,2897470,139954
17416,3278017,158444
16419,3271221,156670
17288,2899554,140537
17694,3271221,156661
17892,2897470,139953
15065,2903191,141515
15039,2905234,142297
17493,2901303,141042
14261,2904734,142162
16618,2904483,142086
17474,2899116,140399
19223,3277005,158206
15238,2900348,140662
15262,2904531,142133
15491,3271073,156583
16452,2905954,142562
16028,2904459,142071
14338,2904483,142086
16297,3268267,155879
15180,2903203,141526
16040,3273312,157228
15266,3277274,158335
16618,2897204,139843
15570,2904750,142189
14166,3277256,158316
16516,3271221,156664
17273,3270968,156555
15468,2897470,139953
15486,3275140,157693
15120,3272073,156920
15170,2902413,141227
18857,3278620,158536
16383,2904718,142148
16028,2905842,142439
15486,3275070,157625
17378,2897111,139758
16422,3268279,155891
16008,2906394,142623
17741,3268244,155861
16470,2904483,142097
16095,2900348,140664
17665,3268184,155798
16291,3271221,156674
19228,3270614,156464
17614,2897419,139890
15247,3277021,158222
15053,2902431,141244
18062,2897137,139788
16277,3275412,157776
15180,2903551,141700
17777,2897572,140009
17906,2901290,141030
15660,2897572,140012
15280,3272045,156903
15262,3277508,158384
13969,2904531,142136
16293,2899554,140502
12850,2898532,140265
14309,3277238,158304
16418,3270810,156521
17395,3277780,158419
13925,2897854,140064
17450,3268234,155844
16523,2897137,139797
16229,2904507,142130
12883,2904086,141935
12064,2900917,140881
16470,2904483,142099
15373,3277256,158318
17825,2901933,141131
13973,3272059,156906
16285,3275070,157624
11751,3277256,158322
14465,2906394,142623
17850,3270314,156367
17751,2897111,139766
16238,2901349,141075
17279,3271221,156683
17476,2901251,140999
16109,3268275,155886
16297,3268291,155901
14546,3276435,158025
12064,2900923,140888
17645,2901264,141013
17502,2899627,140565
17489,3271491,156740
16014,2903329,141607
17538,2897137,139785
16117,3275999,157890
16053,2904531,142133
16627,2904507,142130
13055,3271793,156839
14015,3277238,158299
17538,2899189,140441
17705,3270354,156411
17637,3275412,157776
