group_id,students_cnt,min,min_preferred,max,max_preferred
139981,15,0,0,15,15
139982,15,0,0,15,15
139983,15,0,0,15,15
139984,15,0,0,15,15
139985,15,0,0,15,15
139987,15,0,0,15,15
139988,15,0,0,15,15
139989,14,0,0,15,15
139990,15,0,0,15,15
139991,14,0,0,15,15
139993,14,0,0,15,15
139994,14,0,0,15,15
139995,15,0,0,15,15
139997,15,0,0,15,15
139999,15,0,0,15,15
140000,15,0,0,15,15
140001,14,0,0,15,15
140004,15,0,0,15,15
140005,14,0,0,15,15
140006,1,0,0,1,0
140007,108,97,97,110,110
140008,132,115,115,132,130
140009,87,74,74,87,85
140010,114,97,97,114,110
140011,71,71,74,85,85
140012,109,97,97,110,110
140013,113,97,97,113,110
140041,5,0,0,5,0
140043,3,0,0,3,3
140052,4,0,0,4,0
140053,18,0,0,19,19
140054,19,0,0,19,19
140055,18,0,0,19,19
140056,18,0,0,19,19
140058,19,0,0,19,19
140059,19,0,0,19,19
140060,19,0,0,19,19
140061,19,0,0,19,19
140062,4,0,0,4,0
140063,18,0,0,19,19
140064,19,0,0,19,19
140065,19,0,0,19,19
140067,18,0,0,19,19
140068,19,0,0,19,19
140069,19,0,0,19,19
140071,19,0,0,19,19
140072,4,0,0,4,0
140073,19,0,0,19,19
140074,18,0,0,19,19
140076,19,0,0,19,19
140078,19,0,0,19,19
140079,19,0,0,19,19
140080,18,0,0,19,19
140081,19,0,0,19,19
140082,4,0,0,4,0
140083,18,0,0,19,19
140086,19,0,0,19,19
140089,19,0,0,19,19
140091,19,0,0,19,19
140092,4,0,0,4,0
140093,19,0,0,19,19
140095,18,0,0,19,19
140096,19,0,0,19,19
140097,19,0,0,19,19
140098,19,0,0,19,19
140100,18,0,0,19,19
140102,4,0,0,4,0
140103,18,0,0,19,19
140105,18,0,0,19,19
140106,19,0,0,19,19
140108,19,0,0,19,19
140109,19,0,0,19,19
140110,19,0,0,19,19
140111,19,0,0,19,19
140117,0,0,0,0,0
140118,30,0,0,31,31
140120,30,0,0,31,31
140121,29,0,0,31,31
140122,29,0,0,31,31
140123,28,0,0,31,31
140124,30,0,0,31,31
140125,30,0,0,31,31
140126,30,0,0,31,31
140127,0,0,0,0,0
140128,30,0,0,31,31
140131,0,0,0,0,0
140132,0,0,0,0,0
140133,0,0,0,0,0
140134,30,0,0,31,31
140135,29,0,0,31,31
140136,30,0,0,31,31
140137,29,0,0,29,0
140138,30,0,0,31,31
140139,30,0,0,31,31
140140,30,0,0,31,31
140141,29,0,0,31,31
140142,30,0,0,31,31
140143,30,0,0,31,31
140144,0,0,0,0,0
140146,0,0,0,0,0
140147,0,0,0,0,0
140148,0,0,0,0,0
140149,0,0,0,0,0
140150,117,99,99,120,120
140151,73,71,71,86,86
140152,92,71,71,92,86
140153,87,71,71,87,86
140154,76,72,72,86,86
140239,0,0,0,0,0
140240,28,0,0,31,31
140241,20,0,0,31,31
140262,8,0,0,8,0
140263,19,0,0,19,19
140264,17,0,0,19,19
140265,19,0,0,19,19
140266,18,0,0,19,19
140267,2,0,0,2,0
140268,19,0,0,20,20
140269,20,0,0,20,20
140270,20,0,0,20,20
140271,20,0,0,20,20
140272,2,0,0,2,0
140273,20,0,0,20,19
140274,20,0,0,20,19
140275,20,0,0,20,19
140276,19,0,0,19,19
140314,0,0,0,0,0
140315,57,56,56,69,69
140316,66,56,56,69,69
140317,70,56,56,70,69
140320,0,0,0,0,0
140321,70,61,61,74,74
140322,77,61,61,77,74
140323,63,61,61,74,74
140340,2,0,0,2,0
140341,12,0,0,12,12
140342,12,0,0,12,12
140343,12,0,0,12,12
140344,12,0,0,12,12
140345,12,0,0,12,12
140346,11,0,0,12,12
140347,12,0,0,12,12
140348,12,0,0,12,12
140349,12,0,0,12,12
140350,12,0,0,12,12
140352,12,0,0,12,12
140353,12,0,0,12,12
140354,12,0,0,12,12
140356,12,0,0,12,12
140357,12,0,0,12,12
140359,11,0,0,12,12
140360,12,0,0,12,12
140361,12,0,0,12,12
140362,12,0,0,12,12
140363,12,0,0,12,12
140364,12,0,0,12,12
140365,12,0,0,12,12
140366,12,0,0,12,12
140368,12,0,0,12,12
140369,12,0,0,12,12
140372,12,0,0,12,12
140373,12,0,0,12,12
140374,12,0,0,12,12
140375,12,0,0,12,12
140376,12,0,0,12,12
140377,12,0,0,12,12
140378,12,0,0,12,12
140379,12,0,0,12,12
140380,12,0,0,12,12
140381,12,0,0,12,12
140382,12,0,0,12,12
140383,12,0,0,12,12
140384,12,0,0,12,12
140387,11,0,0,12,12
140388,10,0,0,12,12
140389,11,0,0,12,12
140390,12,0,0,12,12
140391,12,0,0,12,12
140392,12,0,0,12,12
140393,13,0,0,13,12
140394,12,0,0,12,12
140395,12,0,0,12,12
140396,12,0,0,12,12
140397,12,0,0,12,12
140398,11,0,0,12,12
140399,11,0,0,12,12
140400,0,0,0,12,12
140403,12,0,0,12,12
140404,10,0,0,12,12
140407,0,0,0,0,0
140408,0,0,0,0,0
140409,0,0,0,0,0
140410,0,0,0,0,0
140411,0,0,0,0,0
140412,0,0,0,0,0
140413,0,0,0,0,0
140414,12,0,0,12,12
140419,12,0,0,12,12
140420,12,0,0,12,12
140421,12,0,0,12,12
140422,12,0,0,12,12
140423,12,0,0,12,12
140424,12,0,0,12,12
140426,12,0,0,12,12
140427,12,0,0,12,12
140428,12,0,0,12,12
140429,12,0,0,12,12
140432,12,0,0,12,12
140433,12,0,0,12,12
140434,12,0,0,12,12
140435,12,0,0,12,12
140436,12,0,0,12,12
140437,12,0,0,12,12
140438,12,0,0,12,12
140439,12,0,0,12,12
140441,12,0,0,12,12
140445,11,0,0,12,12
140447,11,0,0,12,12
140448,12,0,0,12,12
140449,11,0,0,12,12
140450,12,0,0,12,12
140451,12,0,0,12,12
140453,10,0,0,12,12
140454,12,0,0,12,12
140457,12,0,0,12,12
140458,12,0,0,12,12
140462,12,0,0,12,12
140463,12,0,0,12,12
140465,12,0,0,12,12
140467,12,0,0,12,12
140469,11,0,0,12,12
140470,12,0,0,12,12
140471,12,0,0,12,12
140472,12,0,0,12,12
140473,12,0,0,12,12
140474,12,0,0,12,12
140475,12,0,0,12,12
140476,0,0,0,0,0
140477,0,0,0,0,0
140484,12,0,0,12,12
140485,12,0,0,12,12
140486,0,0,0,0,0
140487,12,0,0,12,12
140488,12,0,0,12,12
140490,12,0,0,12,12
140493,12,0,0,12,12
140494,12,0,0,12,12
140496,11,0,0,12,12
140499,12,0,0,12,12
140502,12,0,0,12,12
140503,11,0,0,12,12
140504,11,0,0,12,12
140505,12,0,0,12,12
140506,12,0,0,12,12
140507,12,0,0,12,12
140509,12,0,0,12,12
140510,12,0,0,12,12
140511,12,0,0,12,12
140512,12,0,0,12,12
140513,12,0,0,12,12
140514,12,0,0,12,12
140516,12,0,0,12,12
140517,12,0,0,12,12
140519,12,0,0,12,12
140521,12,0,0,12,12
140522,12,0,0,12,12
140523,12,0,0,12,12
140526,11,0,0,12,12
140527,12,0,0,12,12
140528,12,0,0,12,12
140530,12,0,0,12,12
140533,12,0,0,12,12
140535,12,0,0,12,12
140537,9,0,0,12,12
140538,4,0,0,12,12
140539,12,0,0,12,12
140541,12,0,0,12,12
140542,12,0,0,12,12
140543,12,0,0,12,12
140545,12,0,0,12,12
140546,12,0,0,12,12
140547,12,0,0,12,12
140549,12,0,0,12,12
140550,12,0,0,12,12
140551,0,0,0,0,0
140552,0,0,0,0,0
140557,0,0,0,0,0
140558,0,0,0,0,0
140559,0,0,0,0,0
140560,102,94,94,110,110
140561,110,94,94,110,110
140562,110,94,94,110,110
140563,111,94,94,111,110
140564,106,94,94,110,110
140565,95,94,94,110,110
140566,111,94,94,111,110
140585,0,0,0,0,0
140586,92,0,0,135,135
140660,3,0,0,3,0
140661,153,144,144,165,165
140662,167,144,144,167,165
140663,166,144,144,166,165
140664,166,144,144,166,165
140672,2,0,0,2,0
140673,16,0,0,19,19
140674,19,0,0,19,19
140675,19,0,0,19,19
140676,19,0,0,19,19
140677,20,0,0,20,19
140678,19,0,0,19,19
140679,19,0,0,19,19
140680,19,0,0,19,19
140681,19,0,0,19,19
140682,19,0,0,19,19
140683,19,0,0,19,19
140684,17,0,0,19,19
140685,19,0,0,19,19
140686,1,0,0,1,0
140687,18,18,18,19,19
140688,18,18,18,19,19
140689,19,18,18,19,19
140690,19,18,18,19,19
140691,18,18,18,19,19
140692,19,18,18,19,19
140693,19,18,18,19,19
140694,19,18,18,19,19
140695,19,18,18,19,19
140696,19,18,18,19,19
140698,19,18,18,19,19
140699,19,18,18,19,19
140814,0,0,0,0,0
140816,6,0,0,12,12
140832,0,0,0,0,0
140833,25,0,0,30,30
140834,25,0,0,30,30
140835,0,0,0,0,0
140837,28,0,0,30,30
140838,0,0,0,0,0
140839,17,0,0,17,17
140841,17,0,0,17,17
140842,0,0,0,0,0
140843,23,0,0,30,30
140844,27,0,0,30,30
140845,0,0,0,0,0
140846,25,0,0,30,30
140847,25,0,0,30,30
140848,0,0,0,0,0
140849,16,0,0,17,17
140850,17,0,0,17,17
140851,17,0,0,17,17
140852,0,0,0,0,0
140854,27,0,0,30,30
140855,0,0,0,0,0
140856,0,0,0,17,17
140857,0,0,0,17,17
140859,0,0,0,0,0
140860,26,0,0,30,30
140861,24,0,0,30,30
140862,50,0,0,50,0
140863,0,0,0,17,17
140865,0,0,0,17,17
140874,0,0,0,0,0
140875,10,0,0,10,10
140877,9,0,0,10,10
140878,9,0,0,10,10
140879,8,0,0,10,10
140880,0,0,0,0,0
140881,9,0,0,10,10
140882,10,0,0,10,10
140885,10,0,0,10,10
140886,0,0,0,0,0
140887,10,5,5,10,10
140888,9,5,5,10,10
140889,0,0,0,0,0
140891,6,4,4,6,6
140893,6,4,4,6,6
140894,6,4,4,6,6
140895,4,4,4,6,6
140898,0,0,0,0,0
140900,4,4,4,6,6
140902,6,4,4,6,6
140907,0,0,0,0,0
140908,4,4,4,6,6
140909,4,4,4,6,6
140912,6,4,4,6,6
140915,6,4,4,6,6
140916,0,0,0,0,0
140918,6,4,4,6,6
140919,6,4,4,6,6
140920,6,4,4,6,6
140921,6,4,4,6,6
140989,3,0,0,3,0
140990,18,0,0,21,21
140991,21,0,0,21,21
140992,21,0,0,21,21
140993,22,0,0,22,21
140994,21,0,0,21,21
140995,22,0,0,22,21
140996,20,0,0,21,21
140997,22,0,0,22,21
140998,19,0,0,21,21
140999,0,0,0,21,21
141000,20,0,0,21,21
141001,22,0,0,22,21
141002,3,0,0,3,0
141003,21,0,0,21,21
141004,9,0,0,21,21
141005,18,0,0,21,21
141006,22,0,0,22,21
141007,20,0,0,21,21
141008,22,0,0,22,21
141009,21,0,0,21,21
141010,21,0,0,21,21
141011,21,0,0,21,21
141012,10,0,0,21,21
141013,21,0,0,21,21
141014,21,0,0,21,21
141015,3,0,0,3,0
141016,19,0,0,21,21
141017,20,0,0,21,21
141018,18,0,0,21,21
141019,20,0,0,21,21
141020,21,0,0,21,21
141021,14,0,0,21,21
141022,21,0,0,21,21
141023,22,0,0,22,21
141024,21,0,0,21,21
141025,21,0,0,21,21
141026,19,0,0,21,21
141027,11,0,0,21,21
141028,1,0,0,1,0
141029,20,0,0,21,21
141030,20,0,0,21,21
141031,23,0,0,23,21
141032,22,0,0,22,21
141033,22,0,0,22,21
141034,22,0,0,22,21
141035,19,0,0,21,21
141036,20,0,0,21,21
141037,20,0,0,21,21
141038,18,0,0,21,21
141039,20,0,0,21,21
141040,0,0,0,21,21
141041,1,0,0,1,0
141042,189,171,171,210,210
141043,187,171,171,210,210
141044,198,171,171,210,210
141045,79,59,59,79,72
141071,0,0,0,0,0
141072,107,90,90,110,110
141073,113,90,90,113,110
141074,111,90,90,111,110
141075,97,90,90,110,110
141076,102,91,91,110,110
141077,91,90,90,110,110
141078,101,90,90,110,110
141120,0,0,0,0,0
141122,18,0,0,19,19
141123,0,0,0,0,0
141125,18,0,0,19,19
141130,0,0,0,0,0
141131,101,86,86,105,105
141132,117,95,95,117,116
141133,98,79,79,98,96
141134,151,144,144,160,160
141135,94,94,94,115,115
141136,104,94,94,115,115
141178,194,0,0,194,0
141179,1,0,0,100,100
141181,194,0,0,194,0
141182,1,0,0,100,100
141184,194,0,0,194,0
141185,1,0,0,100,100
141187,194,0,0,194,0
141188,1,0,0,100,100
141190,194,0,0,194,0
141191,1,0,0,100,100
141203,0,0,0,0,0
141204,299,100,100,299,150
141225,0,0,0,0,0
141226,16,0,0,18,18
141227,0,0,0,18,18
141228,18,0,0,18,18
141229,18,0,0,18,18
141230,16,0,0,18,18
141231,0,0,0,0,0
141232,18,0,0,18,18
141233,18,0,0,18,18
141235,18,0,0,18,18
141236,14,0,0,18,18
141237,0,0,0,0,0
141238,15,0,0,18,18
141239,5,0,0,5,0
141241,15,0,0,18,18
141243,0,0,0,0,0
141244,14,0,0,18,18
141245,18,0,0,18,18
141246,0,0,0,0,0
141248,18,0,0,18,18
141249,0,0,0,0,0
141250,18,0,0,18,18
141251,17,0,0,18,18
141252,14,0,0,18,18
141255,0,0,0,0,0
141256,18,0,0,18,18
141257,18,0,0,18,18
141259,14,0,0,18,18
141301,2,0,0,2,0
141302,3,0,0,3,3
141303,3,0,0,3,3
141308,3,0,0,3,3
141367,0,0,0,0,0
141368,18,0,0,18,17
141369,17,0,0,17,17
141371,0,0,0,0,0
141373,18,0,0,18,18
141374,16,0,0,18,18
141375,0,0,0,0,0
141377,16,0,0,18,18
141378,18,0,0,18,18
141379,0,0,0,0,0
141380,16,0,0,18,18
141381,18,0,0,18,18
141382,16,0,0,18,18
141383,0,0,0,0,0
141384,17,0,0,18,18
141385,17,0,0,18,18
141392,0,0,0,0,0
141393,6,0,0,8,8
141394,8,0,0,8,8
141395,0,0,0,8,8
141396,7,0,0,8,8
141397,3,0,0,8,8
141398,0,0,0,0,0
141399,0,0,0,16,16
141400,0,0,0,16,16
141401,14,0,0,16,16
141402,10,0,0,16,16
141403,0,0,0,0,0
141404,8,0,0,8,8
141405,5,0,0,8,8
141406,8,0,0,8,8
141407,0,0,0,8,8
141408,3,0,0,8,8
141409,0,0,0,0,0
141411,11,0,0,16,16
141412,0,0,0,16,16
141414,0,0,0,0,0
141416,8,0,0,8,8
141417,6,0,0,8,8
141418,4,0,0,8,8
141451,0,0,0,0,0
141452,17,0,0,19,19
141453,19,0,0,19,19
141455,19,0,0,19,19
141456,18,0,0,19,19
141457,19,0,0,19,19
141513,0,0,0,0,0
141514,23,0,0,26,26
141515,20,0,0,26,26
141516,21,0,0,26,26
141517,0,0,0,0,0
141518,21,0,0,26,26
141520,22,0,0,26,26
141521,0,0,0,0,0
141523,16,0,0,26,26
141524,16,0,0,26,26
141525,0,0,0,0,0
141526,16,0,0,26,26
141528,16,0,0,26,26
141529,0,0,0,0,0
141530,16,0,0,26,26
141531,16,0,0,26,26
141532,17,0,0,26,26
141533,0,0,0,0,0
141534,16,0,0,26,26
141536,15,0,0,26,26
141537,0,0,0,0,0
141539,15,0,0,26,26
141540,16,0,0,26,26
141541,0,0,0,0,0
141542,16,0,0,26,26
141543,15,0,0,26,26
141544,16,0,0,26,26
141545,0,0,0,0,0
141546,22,0,0,26,26
141547,21,0,0,26,26
141549,0,0,0,0,0
141550,21,0,0,26,26
141551,21,0,0,26,26
141552,22,0,0,26,26
141553,0,0,0,0,0
141554,16,0,0,26,26
141556,15,0,0,26,26
141557,0,0,0,0,0
141558,15,0,0,26,26
141568,32,0,0,32,0
141569,0,0,0,3,3
141572,0,0,0,3,3
141574,0,0,0,3,3
141576,0,0,0,3,3
141577,0,0,0,3,3
141579,6,0,0,6,0
141580,3,0,0,3,3
141584,3,0,0,3,3
141586,2,0,0,3,3
141587,3,0,0,3,3
141588,3,0,0,3,3
141589,3,0,0,3,3
141590,6,0,0,6,0
141591,3,0,0,3,3
141594,3,0,0,3,3
141596,2,0,0,3,3
141598,2,0,0,3,3
141599,2,0,0,3,3
141601,6,0,0,6,0
141607,3,0,0,3,3
141609,3,0,0,3,3
141611,3,0,0,3,3
141612,6,0,0,6,0
141614,3,0,0,3,3
141622,2,0,0,3,3
141623,6,0,0,6,0
141624,3,0,0,3,3
141625,3,0,0,3,3
141628,3,0,0,3,3
141629,3,0,0,3,3
141632,3,0,0,3,3
141651,0,0,0,0,0
141652,1,0,0,4,4
141659,0,0,0,0,0
141660,1,0,0,4,4
141698,0,0,0,0,0
141700,6,0,0,8,8
141706,0,0,0,0,0
141709,0,0,0,8,8
141710,0,0,0,0,0
141712,6,0,0,8,8
141714,0,0,0,0,0
141717,0,0,0,8,8
141718,0,0,0,0,0
141721,6,0,0,8,8
141722,0,0,0,0,0
141725,0,0,0,8,8
141726,0,0,0,0,0
141728,6,0,0,8,8
141730,0,0,0,0,0
141731,6,0,0,8,8
141738,0,0,0,0,0
141739,6,0,0,8,8
141742,0,0,0,0,0
141744,4,0,0,8,8
141751,0,0,0,0,0
141753,0,0,0,6,6
141772,0,0,0,0,0
141775,5,0,0,6,6
141776,6,0,0,6,6
141779,6,0,0,6,6
141781,0,0,0,0,0
141782,5,0,0,6,6
141783,5,0,0,6,6
141784,6,0,0,6,6
141790,0,0,0,0,0
141791,6,4,4,6,4
141795,6,4,4,6,6
141796,4,4,4,6,6
141799,0,0,0,0,0
141800,6,4,4,6,6
141802,6,4,4,6,6
141803,6,4,4,6,6
141805,5,4,4,6,6
141807,5,4,4,6,6
141808,0,0,0,0,0
141809,0,0,0,0,0
141811,5,4,4,6,6
141812,6,4,4,6,6
141814,5,4,4,5,4
141817,0,0,0,0,0
141821,6,4,4,6,6
141823,0,0,0,0,0
141834,0,0,0,0,0
141835,28,0,0,32,32
141836,28,0,0,32,32
141837,30,0,0,32,32
141839,0,0,0,0,0
141840,30,0,0,32,32
141841,32,0,0,32,32
141842,30,0,0,32,32
141843,25,0,0,32,32
141844,0,0,0,0,0
141845,0,0,0,16,16
141846,0,0,0,16,16
141847,0,0,0,16,16
141848,0,0,0,16,16
141850,0,0,0,16,16
141853,0,0,0,0,0
141854,0,0,0,16,16
141855,0,0,0,16,16
141856,0,0,0,16,16
141857,0,0,0,16,16
141858,0,0,0,16,16
141888,0,0,0,0,0
141889,21,0,0,29,29
141890,26,0,0,29,29
141891,25,0,0,29,29
141892,4,0,0,4,0
141893,17,0,0,19,19
141894,17,0,0,19,19
141895,17,0,0,19,19
141896,17,0,0,19,19
141897,4,0,0,4,0
141898,18,10,10,20,20
141899,20,10,10,20,20
141900,13,10,10,20,20
141910,0,0,0,0,0
141912,15,0,0,18,18
141913,15,0,0,18,18
141914,0,0,0,0,0
141916,17,0,0,18,18
141917,13,0,0,18,18
141918,0,0,0,0,0
141920,14,0,0,18,18
141922,0,0,0,0,0
141924,14,0,0,18,18
141925,15,0,0,18,18
141933,6,0,0,6,0
141934,0,0,0,10,10
141935,14,0,0,14,10
141938,12,0,0,12,10
141939,46,0,0,46,0
141940,0,0,0,10,10
141941,0,0,0,10,10
141942,0,0,0,10,10
141943,0,0,0,10,10
141945,20,0,0,20,0
141946,0,0,0,10,10
141949,0,0,0,10,10
141950,14,0,0,14,10
141951,46,0,0,46,0
141952,0,0,0,10,10
141953,0,0,0,10,10
141955,0,0,0,10,10
141957,46,0,0,46,0
141959,0,0,0,10,10
141960,0,0,0,10,10
141963,6,0,0,6,0
141964,0,0,0,10,10
141968,0,0,0,10,10
141972,0,0,0,0,0
141973,16,0,0,19,19
141974,15,0,0,19,19
141975,19,0,0,19,19
141976,17,0,0,19,19
141977,0,0,0,0,0
141978,16,14,14,19,19
141979,19,14,14,19,19
141980,15,14,14,19,19
141981,17,14,14,19,19
141982,0,0,0,0,0
141983,16,0,0,19,19
141984,17,0,0,19,19
141985,16,0,0,19,19
142018,2,0,0,2,0
142019,19,0,0,19,18
142021,2,0,0,2,0
142022,19,0,0,19,18
142024,2,0,0,2,0
142025,19,0,0,19,18
142026,19,0,0,19,18
142027,2,0,0,2,0
142028,19,0,0,19,18
142029,19,0,0,19,18
142030,2,0,0,2,0
142031,19,0,0,36,36
142059,2,0,0,2,0
142060,29,0,0,30,30
142061,30,0,0,30,30
142062,30,0,0,30,30
142063,30,0,0,30,30
142067,30,0,0,30,30
142068,30,0,0,30,30
142069,30,0,0,30,30
142070,30,0,0,30,30
142071,30,0,0,30,30
142072,30,0,0,30,30
142073,30,0,0,30,30
142074,30,0,0,30,30
142075,30,0,0,30,30
142076,30,0,0,30,30
142077,30,0,0,30,30
142080,30,0,0,30,30
142081,30,0,0,30,30
142082,30,0,0,30,30
142083,2,0,0,2,0
142084,30,0,0,30,30
142085,30,0,0,30,30
142086,30,0,0,30,30
142087,27,0,0,30,30
142088,27,0,0,30,30
142089,30,0,0,30,30
142090,30,0,0,30,30
142091,29,0,0,30,30
142092,29,0,0,30,30
142093,30,0,0,30,30
142094,30,0,0,30,30
142095,30,0,0,30,30
142096,30,0,0,30,30
142097,30,0,0,30,30
142098,29,0,0,30,30
142099,40,0,0,40,30
142100,30,0,0,30,30
142101,30,0,0,30,30
142102,30,0,0,30,30
142103,30,0,0,30,30
142104,28,0,0,30,30
142105,30,0,0,30,30
142106,30,0,0,30,30
142107,2,0,0,2,0
142108,30,0,0,30,30
142110,30,0,0,30,30
142111,30,0,0,30,30
142113,30,0,0,30,30
142114,30,0,0,30,30
142116,30,0,0,30,30
142117,30,0,0,30,30
142118,30,0,0,30,30
142122,30,0,0,30,30
142123,30,0,0,30,30
142124,30,0,0,30,30
142125,30,0,0,30,30
142128,30,0,0,30,30
142130,30,0,0,30,30
142131,2,0,0,2,0
142132,140,121,121,140,135
142133,138,120,120,138,135
142134,135,120,120,135,135
142135,137,120,120,137,135
142136,133,120,120,135,135
142142,4,0,0,4,0
142143,17,0,0,19,19
142144,14,0,0,19,19
142145,17,0,0,19,19
142146,17,0,0,19,19
142147,18,0,0,19,19
142148,19,0,0,19,19
142149,19,0,0,19,19
142150,19,0,0,19,19
142151,19,0,0,19,19
142152,19,0,0,19,19
142153,18,0,0,19,19
142154,19,0,0,19,19
142155,19,0,0,19,19
142156,19,0,0,19,19
142157,19,0,0,19,19
142158,4,0,0,4,0
142159,14,0,0,19,19
142160,15,0,0,19,19
142161,18,0,0,19,19
142162,18,0,0,19,19
142163,19,0,0,19,19
142164,19,0,0,19,19
142165,19,0,0,19,19
142166,19,0,0,19,19
142167,19,0,0,19,19
142168,19,0,0,19,19
142169,19,0,0,19,19
142170,17,0,0,19,19
142171,19,0,0,19,19
142172,19,0,0,19,19
142174,5,0,0,5,0
142175,17,0,0,19,19
142176,16,0,0,19,19
142177,18,0,0,19,19
142179,19,0,0,19,19
142180,18,0,0,19,19
142181,19,0,0,19,19
142182,18,0,0,19,19
142183,19,0,0,19,19
142184,19,0,0,19,19
142185,19,0,0,19,19
142187,15,0,0,19,19
142188,19,0,0,19,19
142189,19,0,0,19,19
142190,0,0,0,0,0
142191,131,126,126,150,150
142192,151,126,126,151,150
142293,2,0,0,2,0
142294,124,115,115,140,140
142295,116,115,115,140,140
142296,140,116,116,140,140
142297,141,116,116,141,140
142305,2,0,0,2,0
