student_id,activity_id,req_group_id
14282,2628087,130499
14126,2626837,130144
12970,2629224,130877
15017,2624549,129229
14283,2629439,131012
15096,2628856,130708
14446,2631761,131580
16309,2632068,131748
16264,2630329,131176
14291,2635009,132604
15096,2631909,131649
16240,2624396,129154
15015,2626953,130184
16101,2627106,130236
16631,2624816,129322
16258,2624407,129164
12003,2634683,132481
16614,2626486,129990
16309,2632226,131788
16297,2627088,130224
15223,2626148,129867
16343,2635703,132725
14290,2629246,130894
16208,2627493,130359
10942,2629394,130995
16336,2635703,132724
15363,2630208,131170
11798,2634183,132316
12629,2634983,132585
16259,2626259,129947
16104,2624396,129155
15317,2627493,130359
14006,2624243,129082
16028,2630329,131176
16278,2628312,130534
12064,2629213,130868
16542,2627936,130439
16472,2632068,131750
15196,2631976,131717
16419,2635466,132699
14686,2634360,132383
16587,2635466,132700
12796,2626815,130126
11729,2624464,129220
15552,2626917,130151
16101,2624385,129144
13055,2624165,129022
16326,2631532,131436
14316,2624440,129203
13913,2629045,130794
15196,2628856,130714
14282,2628856,130707
16104,2627808,130399
12069,2629376,130974
16011,2626964,130194
15048,2628856,130714
16231,2624429,129187
15280,2627493,130360
16582,2628087,130520
15040,2624554,129235
16007,2627097,130231
15164,2628870,130727
16450,2635462,132694
15035,2628856,130711
16143,2627106,130236
16019,2627936,130441
12758,2634983,132584
16113,2635703,132725
11800,2634183,132317
15173,2628884,130735
14001,2630967,131338
15592,2633771,132182
15065,2627297,130277
11912,2634183,132316
15141,2626148,129865
16115,2627808,130404
14286,2624157,129014
16292,2626456,129954
14098,2624199,129031
14316,2627088,130222
16512,2627493,130360
12909,2625741,129746
12796,2626735,130042
15556,2633716,132131
14282,2628870,130729
15567,2627787,130393
15128,2626926,130160
14211,2634761,132531
15050,2624559,129240
13072,2630943,131318
12773,2634378,132404
15173,2635193,132662
12620,2634674,132473
14291,2624221,129057
15361,2626210,129900
16309,2628312,130568
14258,2628776,130699
12056,2634752,132522
12771,2630715,131222
16614,2626259,129947
11856,2635035,132638
12859,2624564,129245
15600,2624564,129246
16109,2626506,130004
12652,2634674,132471
14183,2629300,130950
15600,2624554,129236
15485,2628042,130456
15368,2635880,132753
16577,2632068,131751
16104,2624407,129172
11856,2634983,132586
15253,2633760,132170
15153,2624549,129231
15251,2627088,130223
15476,2635193,132663
16520,2626456,129954
15173,2628856,130717
15401,2626139,129856
14546,2624232,129064
15027,2631888,131610
12645,2624210,129046
16231,2627106,130242
14316,2627106,130236
16231,2624374,129137
16470,2635703,132723
16044,2627808,130398
14180,2629246,130898
16191,2635703,132723
14282,2628856,130717
11723,2634674,132476
14012,2634983,132586
15249,2628884,130735
11723,2630967,131341
15196,2631962,131683
11947,2634183,132316
15392,2627493,130360
16419,2633519,132048
14012,2635035,132638
12827,2634224,132321
12003,2634248,132347
16081,2626518,130018
11616,2634683,132480
14316,2624385,129144
15507,2624549,129231
14316,2626964,130194
12870,2629254,130903
15317,2631895,131616
15430,2626259,129947
15250,2628856,130714
12850,2635022,132622
15141,2624569,129249
15141,2626157,129873
12622,2624612,129268
15017,2627302,130281
15251,2626496,129996
12830,2624199,129036
13055,2627387,130340
15112,2626953,130184
14119,2624221,129058
15361,2626250,129938
16104,2627913,130434
16219,2628312,130558
15381,2631867,131587
14098,2624232,129065
15335,2626518,130018
12700,2634683,132482
16269,2632226,131786
15266,2631969,131688
13072,2635009,132609
14377,2624232,129068
15148,2632068,131748
16516,2632226,131782
14119,2630959,131332
16292,2624396,129154
14211,2634746,132516
16113,2626795,130119
15365,2628856,130705
14009,2624544,129224
12859,2626935,130170
15449,2631881,131599
14528,2634405,132432
10494,2634236,132334
11738,2634230,132327
15039,2628870,130719
15026,2628776,130699
15107,2626935,130165
15600,2626837,130143
14408,2628870,130721
14007,2629370,130971
14282,2631902,131624
11667,2634701,132498
16195,2631374,131421
15368,2626944,130179
16007,2627106,130236
16158,2631374,131422
15136,2626166,129881
14290,2629269,130919
14094,2631532,131436
12770,2628856,130707
16557,2635466,132699
12642,2625731,129735
12726,2634405,132432
14291,2634674,132472
15223,2626926,130160
12889,2634387,132411
14049,2624254,129094
15437,2633716,132128
15283,2628042,130485
16044,2627808,130414
16519,2629684,131164
16410,2626755,130072
16109,2626259,129948
12131,2629292,130946
16113,2628312,130541
15335,2630329,131179
11712,2625731,129736
16582,2626755,130069
12634,2634683,132482
15112,2627307,130285
14157,2635035,132630
14314,2628087,130494
15124,2631881,131598
12107,2635193,132662
14115,2626953,130185
15112,2626944,130176
14279,2624232,129065
11050,2629565,131065
16109,2635466,132704
15217,2627070,130206
15556,2633738,132147
14121,2624165,129022
15026,2627493,130359
12762,2625751,129756
12695,2632026,131744
14119,2635022,132627
15164,2628870,130725
16614,2627629,130369
16389,2629684,131162
15050,2627307,130285
15050,2626944,130176
16587,2630329,131179
12862,2634183,132316
16027,2628087,130517
16520,2627808,130411
12645,2624199,129036
16336,2632068,131748
15401,2626130,129845
12796,2624307,129114
16113,2635462,132694
16101,2627115,130250
14092,2630893,131289
12790,2634236,132333
15020,2627297,130277
15122,2626466,129964
14686,2634405,132429
15359,2626837,130144
14282,2628884,130742
12920,2634701,132502
16101,2624440,129199
14286,2634761,132531
14117,2630853,131265
14377,2635035,132635
15381,2631881,131599
15154,2628042,130459
14465,2626518,130016
14528,2634683,132484
16396,2629684,131160
11798,2634683,132483
16466,2631374,131418
13943,2624199,129030
12642,2634236,132332
15257,2631761,131579
16036,2628042,130460
15196,2631976,131718
15193,2635900,132773
10555,2634683,132484
16413,2635466,132705
12923,2634701,132497
13107,2628414,130611
15266,2633738,132149
16519,2635703,132723
15381,2631909,131658
11874,2634224,132323
13913,2629031,130781
14550,2634996,132590
15071,2631909,131648
15359,2627319,130299
12796,2626735,130043
16042,2627115,130247
16036,2628042,130448
14001,2624254,129089
13072,2624210,129050
12859,2624559,129242
15123,2626148,129865
15359,2627493,130360
15096,2628856,130712
14260,2625615,129695
16470,2632206,131760
16292,2627070,130205
12064,2629269,130920
10942,2634674,132471
14055,2629254,130907
12770,2628884,130737
16104,2624385,129141
14166,2626935,130166
16614,2627913,130426
12859,2624544,129227
15502,2631948,131670
14286,2634746,132516
15188,2626735,130048
11798,2634230,132328
16422,2627088,130222
12859,2624569,129252
15193,2635896,132769
14243,2630893,131288
14351,2631976,131724
15223,2626130,129849
14183,2629269,130921
14279,2630943,131317
16582,2626755,130070
12987,2625741,129744
16309,2628087,130512
15020,2627302,130281
15368,2626953,130184
12003,2634236,132334
16614,2627097,130227
16512,2624396,129152
16109,2626486,129983
12722,2634674,132474
15266,2631955,131672
15499,2627493,130358
12645,2624221,129057
14316,2627913,130434
15592,2631867,131585
15480,2631532,131438
12727,2634183,132316
12653,2624608,129264
14070,2629038,130787
15280,2631532,131438
14290,2629235,130884
15141,2635896,132768
15252,2631948,131665
14528,2630853,131265
16231,2627808,130398
14524,2626518,130016
15552,2626944,130177
15401,2626917,130153
16309,2628042,130463
16115,2626486,129991
14012,2629031,130779
12714,2629284,130937
14316,2624407,129164
15020,2626926,130159
16396,2633143,131905
12056,2625615,129693
15361,2624554,129235
15027,2633716,132133
15348,2631374,131421
16007,2624440,129202
14157,2624254,129090
16587,2631532,131437
15062,2631909,131651
16113,2626755,130077
14550,2624199,129038
12667,2634230,132327
14094,2628087,130502
16170,2626518,130017
14524,2627936,130441
12056,2625623,129701
15452,2628884,130744
16035,2624374,129138
11856,2634996,132598
16014,2626496,130001
14316,2624440,129199
11738,2634242,132339
15186,2626157,129873
15035,2627493,130359
16019,2626775,130089
13089,2628312,130562
14528,2634701,132497
12698,2630709,131216
15280,2631374,131421
16158,2630329,131177
13050,2629557,131057
16419,2629684,131165
16195,2626755,130071
14485,2627787,130381
13089,2631881,131601
15381,2631909,131627
14260,2632026,131744
11616,2634692,132491
15070,2631948,131665
14049,2635035,132638
14117,2624199,129030
12131,2629284,130938
14002,2629376,130975
14358,2624199,129030
12827,2634701,132502
16113,2624429,129194
15015,2624564,129245
12731,2629590,131090
15558,2627936,130441
16014,2627787,130390
14049,2634983,132586
14098,2635009,132604
16259,2627097,130227
16428,2627629,130369
13072,2630873,131272
16292,2624374,129131
14346,2628884,130735
11723,2634692,132494
11723,2634224,132324
15140,2635193,132663
16298,2624385,129143
15368,2626935,130172
12959,2628776,130698
10827,2634405,132426
15252,2628870,130725
15171,2628087,130511
12131,2629213,130869
15140,2631948,131668
15142,2628856,130711
13107,2628405,130607
16240,2627070,130205
14316,2627115,130249
12714,2629276,130927
16520,2627913,130425
16195,2626518,130017
16088,2632068,131748
14351,2631909,131651
15266,2633716,132129
15476,2627493,130358
15114,2631761,131580
15196,2631867,131587
15050,2624569,129249
16036,2628042,130461
15361,2626935,130171
14002,2634683,132481
16585,2628312,130546
16195,2632068,131751
11590,2634146,132280
16113,2626735,130055
16245,2628042,130481
15027,2633636,132121
15020,2624549,129229
14094,2628087,130493
12718,2630715,131222
14109,2634743,132513
15035,2631955,131674
16259,2626486,129991
15442,2632068,131749
11947,2634230,132328
16520,2630208,131170
15368,2624569,129250
15154,2628042,130480
16035,2624440,129198
15096,2628856,130714
12934,2634236,132333
14012,2634996,132598
16466,2632068,131748
16182,2630329,131179
16520,2624418,129178
15552,2626935,130169
12006,2629376,130977
14105,2626259,129947
13958,2629124,130823
10494,2634254,132351
12645,2624221,129058
16292,2624429,129192
14115,2626917,130152
16292,2627106,130237
16555,2631374,131420
14002,2629388,130988
16259,2627629,130369
15066,2627493,130358
15276,2631962,131684
16470,2635462,132694
16512,2624385,129142
15148,2626755,130072
16027,2626715,130022
14115,2626121,129834
15141,2626157,129871
15507,2635884,132755
14119,2624232,129067
14316,2626496,130001
12827,2630967,131336
16115,2626466,129971
14049,2630873,131278
15065,2626935,130171
13943,2634701,132496
15096,2631962,131684
15452,2633749,132167
13089,2627936,130441
14094,2624307,129117
16413,2626795,130103
15017,2626917,130149
12756,2629133,130832
16714,2625235,129491
16019,2628087,130516
12909,2625751,129753
15164,2631895,131613
16613,2626715,130031
15217,2624429,129194
15048,2628870,130723
13951,2630943,131317
14211,2624165,129021
16036,2628042,130459
16081,2627936,130439
15176,2627493,130360
15020,2626944,130174
15541,2624564,129247
15020,2626944,130176
15438,2628884,130735
14543,2628776,130699
15140,2631881,131602
12770,2628856,130708
11581,2628396,130594
14168,2630853,131263
16168,2627913,130422
16413,2635462,132695
14196,2624232,129067
14438,2626518,130015
15421,2628776,130699
14282,2628856,130714
15217,2624396,129161
10827,2629370,130968
16182,2632068,131751
15273,2624549,129231
12850,2630873,131278
16206,2627629,130371
14528,2629394,130992
15111,2627493,130359
15335,2628087,130489
12852,2625731,129733
16240,2626506,130008
15164,2631867,131584
12859,2624549,129231
11798,2634224,132321
12899,2629300,130949
16259,2626466,129967
14009,2624418,129174
16294,2635462,132696
16582,2628312,130549
16582,2628042,130454
16520,2624429,129193
14196,2635035,132635
16259,2627070,130206
14211,2634740,132510
15196,2631874,131593
14286,2634758,132528
15513,2631962,131684
16336,2632068,131749
16240,2624374,129138
11738,2634224,132322
14098,2630943,131313
15208,2624295,129104
16410,2626795,130119
16164,2631532,131443
12909,2634701,132501
15363,2627629,130369
15266,2633771,132180
11796,2624564,129246
14436,2627936,130441
15017,2624559,129242
12871,2634701,132497
14290,2629292,130941
14183,2629235,130889
15173,2631962,131684
15050,2627302,130281
16292,2624374,129135
15266,2633738,132153
16165,2626735,130057
15450,2631895,131613
13917,2629269,130922
15123,2626926,130159
15649,2631867,131584
15541,2627493,130360
14358,2634701,132500
16035,2635703,132724
15438,2628870,130729
16231,2624407,129164
15365,2633749,132159
15048,2631969,131691
11957,2624157,129013
15053,2635896,132768
15365,2628776,130701
15193,2635888,132761
15048,2631969,131690
15096,2631902,131620
16109,2626496,130001
15374,2628042,130471
14316,2627079,130208
14121,2634755,132525
14196,2630943,131317
14094,2628312,130571
13027,2626953,130189
16526,2635351,132683
16109,2624396,129155
15317,2633636,132122
16470,2632068,131748
16036,2628042,130444
14347,2624161,129019
12770,2628870,130722
16314,2635703,132724
16057,2635703,132724
14115,2626837,130144
16714,2625894,129797
15135,2626935,130165
16304,2635462,132695
14211,2625619,129697
15134,2631909,131652
15361,2626953,130184
16101,2624418,129174
12895,2632026,131744
15196,2628856,130717
12642,2625741,129743
16075,2627808,130404
15017,2624544,129227
16544,2627913,130433
16520,2626259,129947
11946,2634224,132324
16240,2624418,129181
14104,2634743,132514
14290,2629254,130904
14255,2634740,132511
11723,2634254,132354
16081,2630329,131176
16028,2630329,131177
13951,2624210,129046
15134,2633760,132170
10827,2630853,131262
12700,2625741,129744
16036,2632068,131748
15647,2632068,131751
15031,2631909,131631
15212,2631761,131580
15266,2631969,131689
15647,2627936,130439
16022,2627097,130233
14104,2625623,129703
15015,2624374,129135
15217,2627088,130223
15349,2631969,131691
14358,2624232,129070
14049,2632026,131744
15141,2635892,132763
14312,2629136,130834
15035,2631909,131646
15198,2628870,130719
14049,2630893,131295
15123,2626130,129848
15142,2635193,132663
12790,2625746,129748
11555,2630967,131338
14241,2627390,130343
12663,2634254,132350
14316,2635466,132704
12634,2634674,132472
16343,2635466,132705
13016,2629042,130790
15556,2633771,132187
15374,2633727,132139
15541,2626917,130150
14481,2631374,131421
15365,2631881,131601
15033,2628870,130727
12069,2634360,132384
14119,2632026,131743
14291,2624199,129030
16294,2631532,131425
14211,2634755,132525
15266,2631881,131600
14009,2624559,129239
12871,2634674,132475
15359,2626917,130151
14282,2628870,130721
14290,2629276,130926
12889,2634405,132432
14241,2624157,129015
16231,2627913,130434
13951,2630967,131340
12970,2629246,130895
15050,2626926,130159
15250,2635466,132699
15349,2635193,132662
16542,2626518,130018
14546,2630873,131285
11962,2634242,132339
15096,2631888,131610
12773,2634369,132394
16585,2628312,130547
16240,2627088,130224
16390,2628042,130450
14098,2624210,129042
15657,2628776,130698
16543,2632226,131785
16022,2624396,129160
14373,2631902,131624
12064,2629235,130890
11718,2634248,132345
16292,2626506,130008
16291,2635466,132700
12731,2629553,131053
14097,2624254,129085
16165,2631532,131430
14211,2625611,129690
15535,2626935,130165
12645,2630959,131331
14312,2625694,129722
16086,2628042,130471
14290,2629254,130906
15381,2631909,131642
14196,2635022,132627
12714,2629276,130926
15223,2626139,129858
15217,2626486,129991
15017,2624569,129250
15106,2628884,130739
13958,2625689,129717
11947,2634242,132341
15532,2624407,129172
15136,2626935,130165
14316,2624418,129174
15141,2626917,130147
16264,2626518,130018
12796,2626815,130125
16555,2629684,131158
12758,2635009,132609
15532,2626926,130162
16081,2628042,130481
15317,2631902,131622
10827,2634360,132383
15556,2626715,130025
15442,2632068,131748
14465,2627629,130369
14183,2629292,130946
15361,2624569,129250
16028,2626518,130018
12987,2630959,131330
15053,2626953,130184
12131,2629254,130905
14290,2629235,130887
15053,2624569,129252
15017,2627307,130291
10942,2634683,132483
10494,2634248,132346
12790,2624254,129089
11962,2634983,132587
15123,2626944,130181
13016,2629051,130799
12700,2625751,129755
14314,2626795,130119
12718,2630703,131210
16036,2628042,130480
15020,2624569,129249
16162,2626815,130124
15335,2628087,130492
14546,2624199,129038
16466,2632068,131749
16112,2635703,132723
16011,2635466,132700
14291,2624199,129032
15040,2635888,132760
15186,2626926,130159
12959,2635193,132664
16035,2626815,130137
14344,2628087,130509
13910,2630853,131263
12700,2625731,129735
15188,2626735,130052
12871,2630873,131271
14121,2634740,132510
13027,2626935,130165
14288,2631761,131580
15365,2628870,130729
13943,2624232,129065
10555,2625741,129745
16557,2635462,132694
15600,2627319,130299
15134,2631761,131580
16582,2628087,130519
15136,2626139,129852
14117,2624254,129086
16300,2624816,129328
15359,2626935,130166
12756,2625684,129713
15129,2632068,131751
14377,2630893,131290
12030,2634674,132472
11729,2626837,130143
16582,2626715,130034
12773,2634405,132430
15437,2633749,132159
14456,2631969,131688
14157,2632026,131744
15198,2628856,130705
15359,2627307,130291
14316,2626456,129954
16542,2632068,131748
16309,2628087,130489
15031,2633727,132145
14444,2635193,132664
11796,2626944,130174
15266,2631976,131712
14080,2634378,132401
15050,2626953,130189
15359,2624569,129250
12620,2634701,132502
16297,2627913,130433
12064,2629246,130900
15541,2626935,130171
16516,2635466,132700
15567,2627787,130392
15071,2631976,131719
12714,2629269,130921
14196,2624243,129078
15033,2631909,131639
14278,2635193,132663
14242,2635193,132663
14286,2624165,129023
15499,2632068,131749
15106,2631969,131690
16585,2632068,131749
14316,2627787,130374
15193,2626944,130176
16309,2628087,130507
15033,2628884,130735
12756,2629139,130838
16113,2626755,130065
16396,2633405,131974
15554,2628087,130489
15266,2631962,131679
15039,2631902,131624
15532,2624554,129235
12850,2635009,132609
14022,2629549,131048
13910,2635009,132603
12920,2634254,132351
16587,2628087,130526
15096,2628870,130725
16075,2627070,130203
16587,2626795,130119
16270,2632068,131751
15381,2631888,131605
14291,2634683,132483
16714,2625180,129436
16300,2629684,131164
10827,2630873,131275
14290,2629254,130905
12003,2634692,132494
16239,2628312,130555
15435,2635193,132661
15217,2627115,130250
12769,2625741,129743
13977,2628856,130708
16309,2628087,130530
10942,2634683,132481
15071,2631909,131656
12003,2634224,132324
15198,2628884,130734
13191,2624544,129226
16466,2635466,132698
14377,2634983,132586
12622,2628551,130649
14290,2629269,130921
16422,2627070,130202
12871,2630812,131244
15106,2628870,130729
13027,2626944,130181
15592,2631874,131591
14351,2628884,130737
14070,2635009,132611
15033,2628856,130707
12643,2634674,132475
15035,2631874,131593
16613,2626715,130030
16162,2626815,130123
15361,2626205,129893
16002,2627629,130371
16643,2628087,130530
15106,2628776,130698
15541,2624554,129235
12056,2634743,132513
10494,2634224,132324
11798,2624232,129065
15141,2626926,130156
16309,2628042,130462
14104,2624165,129021
15020,2626935,130169
14550,2634674,132472
15595,2635703,132724
15020,2624564,129246
11723,2630959,131331
15436,2632068,131748
14279,2635035,132638
12003,2635009,132613
16619,2626715,130021
12645,2624221,129056
16309,2630329,131176
15361,2626837,130143
11962,2634983,132586
15026,2633636,132121
14098,2624221,129056
15335,2633716,132134
16520,2626964,130194
11798,2624210,129046
15035,2631976,131711
12827,2634692,132487
15135,2635884,132755
14001,2630853,131256
15148,2626518,130017
14006,2624232,129065
12773,2634396,132421
16165,2628087,130510
15135,2626926,130159
11618,2634230,132327
14290,2629213,130864
16028,2632068,131748
11957,2634752,132522
16239,2626735,130048
16714,2624564,129244
10827,2634369,132392
15452,2633749,132160
15062,2628776,130698
12994,2625537,129666
15035,2628870,130723
16091,2627936,130441
12827,2634683,132478
12731,2629565,131065
15035,2631902,131621
14291,2634983,132586
14094,2635193,132662
11874,2634183,132317
11962,2635035,132638
16292,2624385,129143
16259,2624418,129174
11548,2630329,131176
15452,2631881,131599
12959,2627629,130371
15253,2633771,132187
15311,2628776,130698
16297,2627079,130215
15556,2633636,132122
14001,2634996,132597
16300,2633143,131908
15532,2624549,129231
15625,2627493,130358
15048,2635466,132704
15053,2635884,132756
11840,2634674,132473
13910,2634674,132474
14316,2627070,130206
15446,2635193,132663
