student_id,activity_id,swap_weight,group_id,new_group_id
14159,3276634,1,158115,0
15335,2904718,1,142142,0
17540,2905429,1,142327,0
15060,3268012,0,162475,0
15419,3270232,0,156359,0
17491,3268194,0,155810,0
19101,3278620,0,158537,0
15358,3272031,0,156881,0
17709,3268096,0,155781,0
16314,3272031,1,156880,0
17502,2897572,1,140006,0
14477,3268275,0,155887,0
15031,3268036,0,162663,0
16075,3270197,0,156327,0
17435,3273312,0,157227,0
12959,3274276,0,157326,0
16432,3279772,0,160312,0
15373,3277310,0,158361,0
17542,3268254,0,155872,0
14145,3267988,0,162355,0
15335,3277508,0,158382,0
16066,3275070,0,157622,0
12895,3276439,0,158028,0
15033,3268024,0,162633,0
13985,3276939,0,158170,0
16574,2899627,1,140559,0
15365,2905234,1,142293,0
16072,3279488,0,159942,0
17766,3274710,0,157443,0
19031,3273511,0,157235,0
16385,3271446,0,156700,0
14147,3272261,1,156960,0
16241,3277508,0,158383,0
15182,3283585,0,162243,0
16203,3270629,0,156478,0
17573,3278363,0,158509,0
17622,3270947,0,156552,0
17273,3270314,0,156369,0
15572,3275767,0,157808,0
16310,3275063,0,157615,0
14159,3276618,1,158097,0
13067,3279123,0,159464,0
16176,3275147,0,157697,0
17604,3279520,0,160013,0
17609,3271491,0,156739,0
17465,2897521,1,139955,0
16503,2897966,1,140149,0
16340,3271176,0,156616,0
15208,3277238,0,158302,0
14261,3276021,0,157913,0
17805,3275594,0,157788,0
16422,3268291,0,155901,0
14173,3276021,0,157913,0
17908,3277780,0,158418,0
16407,3268275,0,155886,0
16096,3279492,0,159960,0
15339,3277256,0,158314,0
15357,3281555,0,159659,0
15329,3277238,0,158299,0
16627,3268283,0,155894,0
15569,3269916,1,156259,0
16307,3275063,0,157615,0
17761,3268184,1,155802,0
13976,3272853,0,157136,0
14046,3276963,0,158191,0
13910,3274351,0,157363,0
15573,3275133,1,157687,0
15356,3269861,0,162515,0
16205,3270810,0,156522,0
16472,3272073,0,156921,0
16276,3268287,0,155897,0
18072,2901251,1,140989,0
16385,3275049,0,157603,0
16227,3270810,0,156523,0
15780,2900348,1,140660,0
12064,2900923,1,140886,0
16095,3275056,0,157608,0
16481,3275147,0,157697,0
17292,3274855,0,157583,0
15335,2904459,1,142059,0
14173,3275999,0,157897,0
15391,3283584,0,162211,0
16126,3275077,0,157627,0
14336,3279123,0,159464,0
15394,3277220,1,158276,0
16512,2905549,1,142338,0
16263,3279492,0,159960,0
16479,3269916,0,156260,0
16073,3270597,1,156455,0
16629,3270314,0,156371,0
17892,3268244,0,155860,0
16511,3270629,0,156478,0
15388,3274580,0,157404,0
16358,3275988,0,157882,0
16428,3279213,0,159532,0
17829,3273312,0,157228,0
15150,3274254,0,157320,0
15292,3272853,0,157136,0
17805,3277780,0,158425,0
16534,3275203,0,157755,0
15715,3272045,0,156897,0
16714,2897470,1,139904,0
15598,2904531,1,142131,0
17388,3274855,0,157582,0
17629,2897419,1,139853,0
16439,2906394,1,142620,0
16273,3272031,0,156887,0
15389,3271491,0,156738,0
16637,3271221,1,156673,0
15017,3272277,0,156974,0
15379,3269534,0,156148,0
16228,3273312,0,157228,0
16504,2898868,1,140320,0
15374,3271446,1,156725,0
16066,3276010,0,157909,0
16629,3270346,0,156400,0
11839,3268542,0,155951,0
16195,3272059,0,156906,0
16047,3270204,0,156335,0
17895,3277776,0,158414,0
17351,3279520,0,160013,0
13912,3279734,0,160262,0
13086,3275154,0,157705,0
17316,3279488,0,159943,0
15437,3279328,0,159662,0
16164,3275203,0,157753,0
13055,3267813,0,155649,0
16519,3271491,1,156737,0
16313,3270197,1,156329,0
16310,3272073,0,156919,0
17566,3269916,0,156259,0
14339,3269241,0,156082,0
16522,3270614,0,156464,0
17868,3270810,0,156523,0
16332,3269916,0,156262,0
15388,3272183,0,156931,0
16322,3270865,0,156527,0
16231,2897204,1,139839,0
15060,3277220,0,158273,0
15373,3268024,0,162645,0
16103,3281555,0,159659,0
17836,3279520,0,160013,0
16276,3270225,0,156353,0
12731,3268472,0,155931,0
16276,3268279,0,155889,0
15260,2904750,1,142174,0
17590,3274739,0,157468,0
16532,3270810,1,156520,0
17613,3274855,0,157583,0
15483,3275140,0,157694,0
19023,3272514,1,157093,0
16144,3275161,0,157713,0
16053,3275084,0,157638,0
17837,3270330,1,156386,0
15020,2902855,1,141403,0
16214,2905970,1,142563,0
15541,3269505,0,156144,0
17902,3273083,0,157216,0
14171,3268377,0,155911,0
15522,3275084,0,157634,0
17540,3270968,0,156563,0
15073,3279711,0,160231,0
16186,3275988,0,157885,0
17431,2897419,1,139853,0
16098,3268275,1,155885,0
15395,3269916,0,156260,0
16479,3272031,1,156886,0
13946,3277292,0,158355,0
16186,3275070,0,157625,0
14305,2899554,1,140486,0
15238,3272252,0,156954,0
17464,3277776,0,158414,0
16307,3275070,0,157620,0
16104,3270609,1,156461,0
17515,2897204,1,139839,0
16206,3270204,0,156335,0
18900,3279852,0,162312,0
13078,3277161,0,158262,0
15148,3275070,0,157621,0
12850,3275370,0,157770,0
17572,2899554,1,140486,0
17842,3269888,1,156246,0
16600,3270354,0,156405,0
15640,3268271,1,155882,0
14185,2897864,1,140072,0
14121,3275921,0,157837,0
15384,3272045,0,156894,0
16337,3268096,0,155781,0
17318,3273312,0,157228,0
16306,3277508,1,158384,0
16643,3281555,0,159659,0
17476,3277776,0,158415,0
14521,3274351,0,157363,0
16102,3275999,0,157892,0
16028,3279772,0,160312,0
16285,3276021,0,157913,0
17892,2901303,1,141041,0
15581,3277274,0,158336,0
13920,3279328,0,159662,0
17303,3275412,0,157775,0
14007,2897844,1,140052,0
16027,3275966,0,157863,0
15222,3276010,0,157907,0
17731,2899627,1,140559,0
15112,3272252,0,156950,0
15457,3272031,1,156887,0
12889,3276447,0,158038,0
17281,3274855,0,157581,0
12770,3272838,0,157122,0
15305,3275133,0,157687,0
16472,3277508,0,158382,0
16577,3273083,0,157216,0
15107,3272473,0,157074,0
17273,3277975,0,158438,0
18705,3268684,0,155995,0
15088,3274351,0,157363,0
15189,3276634,0,158117,0
15018,3275370,0,157769,0
16296,3270609,0,156461,0
15202,3279772,0,160311,0
16564,3279234,0,159565,0
16241,3281555,0,159659,0
17637,3279488,0,159943,0
14115,2904125,1,141972,0
17506,3271176,0,156610,0
18596,3278620,0,158536,0
11911,2903947,1,141892,0
15435,3272843,0,157129,0
17298,3277776,0,158414,0
16246,3277508,0,158385,0
17302,3269702,0,156216,0
15040,3275370,0,157770,0
17536,3268254,0,155872,0
17638,3274855,0,157584,0
15104,3276506,0,158058,0
15572,3272956,0,157164,0
17417,3274710,0,157461,0
15511,3267988,0,162358,0
16593,3275988,0,157881,0
17641,2897111,1,139746,0
12864,3272828,0,157114,0
15587,3275999,0,157894,0
15065,3277292,0,158350,0
16410,3281555,0,159659,0
16429,3268283,0,155894,0
13078,3268540,0,159476,0
16343,3275070,0,157620,0
15150,3267988,0,162366,0
16113,3275966,0,157859,0
15282,3279767,0,160301,0
17629,2899189,1,140413,0
15271,3267988,0,162367,0
17484,3277780,0,158424,0
14543,2904483,1,142083,0
12847,3275370,0,157770,0
13095,3277256,0,158320,0
12959,3268036,0,162662,0
14396,2903807,1,141853,0
12754,3276127,0,157942,0
17800,3274855,1,157583,0
17614,2901290,1,141028,0
17629,3271446,0,156697,0
15286,3277292,0,158352,0
15280,3272031,0,156886,0
12690,2898542,1,140272,0
17323,3274739,0,157488,0
17543,2897470,1,139904,0
16209,3275049,0,157599,0
16268,3279231,0,159545,0
16047,3270218,0,156346,0
15561,3275161,0,157711,0
17449,2897137,1,139772,0
19035,3277665,0,158403,0
16140,2904483,1,142083,0
15094,3279767,0,160301,0
16509,3275147,0,157699,0
17676,3275412,0,157776,0
15266,2905234,1,142293,0
16542,3279328,0,159662,0
12796,3279492,0,159960,0
16501,2904459,1,142059,0
18839,3277662,1,158400,0
16022,3278145,0,158474,0
17751,3279488,0,159943,0
16122,3275161,0,157728,0
16549,3275999,0,157897,0
15468,2897572,1,140006,0
18780,3272514,0,157090,0
17543,3271176,1,156608,0
15061,3277310,0,158361,0
16582,3270810,0,156522,0
17796,3268184,0,155797,0
15417,3274276,1,157326,0
16425,3275070,0,157620,0
17553,3270362,0,156414,0
17743,3271221,1,156687,0
16519,2905858,1,142451,0
15073,3276955,0,158187,0
11751,3267976,0,162321,0
17630,3279520,0,160013,0
15660,2906394,1,142620,0
17828,3278363,0,158508,0
16261,3270218,0,156346,0
17633,2899554,1,140486,0
16620,3271094,0,156597,0
16028,3281556,0,159660,0
13927,3276443,1,158032,0
13086,3275063,0,157613,0
13925,3338868,0,162768,0
16109,3270211,0,156339,0
17319,3269702,0,156215,0
16303,3275084,0,157635,0
17282,2901264,1,141002,0
15186,3267934,0,155670,0
16238,3270354,0,156411,0
14103,3277292,1,158358,0
16007,3270204,0,156331,0
16503,3279328,0,159662,0
16203,3270597,0,156456,0
17420,3269916,0,156260,0
18839,3278865,0,158555,0
16452,2897137,1,139772,0
16036,3272059,0,156916,0
17405,3268234,0,155844,0
14094,3275203,0,157754,0
16422,3279213,0,159532,0
17282,3278017,0,158444,0
15182,3274420,1,157381,0
15458,3272031,0,156886,0
11559,3272154,0,156927,0
17420,3268214,0,155826,0
11559,3276947,0,158174,0
16445,3279492,0,159960,0
15381,3272956,0,157164,0
16256,3272031,0,156887,0
18548,3278363,0,158529,0
13095,3276963,1,158192,0
16153,3275056,0,157608,0
17827,3279488,0,159943,0
15136,3269196,0,156062,0
15062,3274351,0,157363,0
16122,3275154,0,157708,0
15217,3278145,0,158474,0
16177,3275966,1,157859,0
16177,3275955,0,157851,0
18928,3278363,0,158507,0
17616,3277780,1,158420,0
17821,3269916,0,156259,0
14183,3269121,0,156037,0
16521,3275161,0,157739,0
15195,2903199,1,141521,0
14356,3268373,0,155909,0
17367,3270346,1,156400,0
17278,3274710,1,157440,0
16545,3275161,0,157720,0
17271,3270968,1,156566,0
18544,3278363,0,158511,0
14029,3270668,0,156492,0
13946,3274276,0,157326,0
17766,3271446,0,156710,0
17493,3277780,0,158418,0
14099,3274276,1,157326,0
18057,3268204,0,155821,0
15145,3276679,0,158131,0
15382,3275203,0,157755,0
16031,3275063,0,157613,0
16318,3269389,0,156129,0
17649,3278017,0,158443,0
17515,3273312,0,157230,0
14009,2902844,1,141392,0
16134,3275977,0,157869,0
17522,3277776,0,158416,0
17542,3277776,0,158414,0
14345,3275140,1,157694,0
16263,3275161,0,157716,0
12757,3276455,0,158046,0
15134,3268414,0,155923,0
16019,3281555,0,159659,0
14245,3268550,0,155959,0
17302,3268224,0,155834,0
14465,3271073,0,156590,0
16174,3275049,0,157600,0
17266,3268234,0,155844,0
15363,3270346,0,156403,0
17602,2897163,1,139798,0
17817,3270362,0,156414,0
17502,2897419,1,139853,0
15502,3276626,0,158105,0
16096,3275133,0,157684,0
18802,3268684,1,155997,0
17319,3270947,0,156546,0
15287,3279157,0,159493,0
15329,3277310,0,158361,0
15514,3268275,1,155886,0
17748,3271446,1,156700,0
16282,3272073,1,156919,0
16611,3275412,1,157777,0
15467,3274855,0,157584,0
16108,3276010,0,157905,0
15565,3271221,0,156671,0
15444,3272277,0,156974,0
16521,3270810,0,156522,0
15560,3275063,0,157618,0
15388,3275370,1,157770,0
15305,3275988,0,157881,0
16241,3275988,0,157884,0
12830,2898537,1,140267,0
15065,2903191,1,141513,0
16214,3270810,0,156523,0
15662,3272045,0,156896,0
16418,2900348,1,140660,0
15033,3267976,0,162316,0
15541,3279798,0,160328,0
16407,3279772,0,160312,0
17488,3271491,0,156737,0
16326,3275988,0,157882,0
15040,3277005,1,158208,0
16291,3271221,1,156656,0
17298,3268204,1,155817,0
15114,3276955,0,158183,0
15285,3272482,0,157082,0
13942,3276107,0,157922,0
17495,3271446,0,156698,0
16454,3270592,0,156444,0
15223,2902413,1,141225,0
14686,3276459,0,158048,0
15356,3270968,0,156570,0
13086,3275147,0,157699,0
15292,3276626,0,158107,0
16433,3275084,0,157636,0
17761,2899627,1,140559,0
17278,2897521,1,139955,0
16242,3275084,0,157639,0
15078,2904750,1,142174,0
16338,3275999,0,157890,0
16554,2905954,1,142547,0
16057,3275063,0,157616,0
15454,3276439,0,158028,0
11931,3275147,0,157702,0
15384,3276021,0,157912,0
16199,3275084,0,157638,0
16314,3275161,0,157748,0
15177,3267988,0,162355,0
15468,2899189,1,140413,0
12778,3275147,0,157698,0
17713,3279488,0,159943,0
15658,3275412,0,157774,0
16007,3279234,0,159565,0
12982,3272348,0,156995,0
13931,3276939,0,158168,0
13913,2903798,1,141844,0
16416,3279492,0,159960,0
12902,3272986,0,157170,0
17675,3273312,0,157227,0
12754,3270557,0,156431,0
16628,2901251,1,140989,0
14356,3271793,0,156840,0
15540,3275203,0,157753,0
12959,2902806,1,141379,0
12770,3276939,1,158166,0
16445,3275133,1,157685,0
17540,2899116,1,140340,0
15605,3270629,0,156478,0
16277,3283616,0,162247,0
13017,3270218,1,156349,0
16209,3275154,0,157706,0
16296,3270225,1,156356,0
14415,3275370,0,157769,0
16545,3281555,0,159659,0
15190,3269192,0,156058,0
12729,3278074,0,158452,0
14487,3269184,0,156052,0
15113,3268048,0,155758,0
16432,3281556,0,159660,0
17578,3268194,0,155808,0
16073,3268267,1,155879,0
15070,3272956,0,157164,0
17302,3270362,0,156414,0
18057,3277975,0,158439,0
17516,2897137,1,139772,0
16298,3268090,0,155775,0
17428,3279520,0,160013,0
16288,3281556,0,159660,0
17808,3274739,0,157491,0
17873,3279520,0,160013,0
15107,3272482,0,157082,0
15271,3274351,0,157363,0
16305,3270947,0,156545,0
16024,2905842,1,142435,0
15599,3279234,0,159565,0
16242,3275070,0,157622,0
17271,3268234,0,155844,0
15374,2904734,1,142158,0
16065,2905954,1,142547,0
16117,3275140,0,157695,0
16500,2905922,1,142515,0
14378,3275147,0,157697,0
12714,3269115,0,156031,0
15033,3277238,0,158300,0
16587,3275161,0,157739,0
16243,3269884,0,162626,0
17629,2897572,1,140006,0
16170,3281555,0,159659,0
11017,3276443,1,158034,0
17323,3271176,0,156638,0
15377,3281556,0,159660,0
16400,3277508,0,158383,0
16013,3275133,1,157684,0
16310,3272031,0,156880,0
15357,3268078,0,155764,0
11559,3273020,0,157203,0
14099,3283582,0,162194,0
16419,3279488,0,159943,0
16585,3275049,0,157603,0
16044,3270597,0,156449,0
18689,3277662,0,158399,0
19228,3272273,0,156970,0
17614,3277776,0,158414,0
16422,3279214,0,159533,0
18999,3277662,0,158399,0
15283,3272045,0,156895,0
15575,3275203,0,157754,0
16629,3270225,0,156356,0
16366,3275084,0,157638,0
14269,3277001,0,158204,0
17602,3274739,0,157490,0
16085,3279772,0,160312,0
16399,3273191,0,157221,0
16265,3275203,0,157754,0
16385,3276010,0,157903,0
15195,3279572,0,160061,0
15662,3281555,0,159659,0
16242,3275077,0,157632,0
17320,3268194,0,155810,0
17474,3268214,0,155832,0
17502,2901303,1,141041,0
16484,3275955,0,157854,0
17806,3279488,0,159943,0
15287,3269184,1,156051,0
18760,3278620,1,158539,0
17538,3277975,0,158438,0
12726,3276451,0,158041,0
17641,3279520,0,160013,0
15021,3269052,0,156018,0
17608,3274710,0,157443,0
17760,3268684,1,155997,0
17828,3268184,0,155800,0
15597,3277508,0,158384,0
16109,3270232,0,156359,0
18831,3279852,0,162312,0
17465,3274855,0,157581,0
15217,3270218,0,156349,0
17536,3271073,0,156592,0
15129,2904734,1,142158,0
16111,3276021,0,157912,0
16579,3275049,0,157602,0
16126,3275070,0,157621,0
17761,2901349,1,141071,0
15177,3272956,0,157164,0
15252,3276602,0,158079,0
15343,3269861,0,162515,0
17770,3268224,0,155841,0
16019,3277508,0,158383,0
17632,3270968,1,156556,0
15212,3276971,0,158197,0
16634,3268078,0,155767,0
14145,3269534,0,156148,0
13119,3277310,0,158361,0
16334,3270218,0,156346,0
17718,2897521,1,139955,0
16098,3277508,0,158383,0
12835,3276447,1,158037,0
14029,3270659,1,156484,0
16428,3270501,0,156426,0
16470,3272073,0,156920,0
15598,3275063,0,157614,0
16236,3268267,0,155879,0
17359,3279488,0,159943,0
17884,3275412,1,157777,0
16117,3275955,1,157845,0
15257,2904531,1,142131,0
17611,3271221,0,156683,0
16329,3272073,1,156920,0
15113,3277256,0,158313,0
15039,3269052,0,156018,0
16014,3270587,1,156436,0
15483,3279492,0,159960,0
17319,3273191,0,157221,0
16407,3268291,0,155902,0
16214,3275070,0,157622,0
17433,3269916,0,156262,0
16065,3275063,0,157618,0
17827,3277780,0,158421,0
15195,2903223,1,141545,0
15062,3268036,0,162682,0
14119,3268443,0,155927,0
12982,3272375,0,157022,0
17611,3268204,0,155821,0
16418,3275056,1,157610,0
13010,3277238,0,158296,0
15091,3277310,0,158361,0
14147,3272248,0,156947,0
18993,3273511,0,157239,0
14023,3269505,0,159605,0
16282,3275161,0,157748,0
15348,3272073,1,156923,0
17676,3274710,0,157463,0
16290,2897419,1,139853,0
17319,3268184,0,155796,0
16516,3273312,0,157228,0
12787,2897864,1,140072,0
15181,2904766,1,142190,0
12114,3275063,0,157614,0
17313,3273312,0,157230,0
16306,3270225,0,156356,0
15595,3279488,0,159943,0
16360,3275056,0,157609,0
17837,2899554,1,140486,0
15040,3277130,0,158256,0
16585,3275154,0,157706,0
16119,3272031,1,156880,0
16304,3275133,0,157688,0
14145,3267976,0,162320,0
14414,3271176,0,156627,0
15290,3272001,0,156872,0
18957,3279852,0,162312,0
14065,3273054,0,157212,0
16065,2905842,1,142435,0
14211,3279316,0,159641,0
13136,3277274,0,158332,0
14106,3281555,0,159659,0
15444,3272261,0,156958,0
16024,2905954,1,142547,0
11957,3279020,0,158575,0
17334,3271446,0,156694,0
17554,3268184,0,155795,0
17845,3271491,0,156739,0
16517,3275955,0,157849,0
12713,3279049,0,158579,0
17878,2899189,1,140413,0
14181,2900923,1,140886,0
15567,3270597,0,156448,0
16582,3281556,0,159660,0
17831,3268214,0,155824,0
16024,3275966,0,157858,0
18574,3278363,0,158523,0
14092,3271671,0,156792,0
17465,3274710,0,157453,0
17553,3273191,0,157222,0
17431,3269702,0,156215,0
14155,3269231,1,156074,0
15195,3279488,0,159942,0
17622,3274710,0,157445,0
15412,3267934,0,155670,0
15136,3267946,0,155681,0
14286,2903807,1,141853,0
16534,3281556,0,159660,0
16418,3275140,0,157692,0
14103,3277220,1,158276,0
15104,3268048,0,155758,0
15339,3267976,0,162321,0
17474,3271073,1,156587,0
17283,3273191,0,157221,0
15494,3270322,0,156374,0
15089,3268000,0,162434,0
15203,3274254,0,157306,0
17331,3277780,0,158422,0
18470,3268684,1,155996,0
15272,3274254,0,157309,0
17320,2899627,1,140559,0
15486,3278017,0,158444,0
15344,2905234,1,142293,0
16205,3275049,0,157602,0
17471,3268184,0,155799,0
12859,3277130,0,158256,0
17632,3271073,0,156587,0
15091,3277274,0,158339,0
16007,2904483,1,142083,0
16554,2905842,1,142435,0
16389,2905549,1,142338,0
14339,3278991,0,158571,0
16228,3277780,0,158421,0
17851,3268244,0,155860,0
17302,2905429,1,142327,0
16042,3278142,0,158470,0
15535,3269188,1,156054,0
17652,3277975,0,158438,0
17755,3277975,0,158438,0
15374,2905338,1,142311,0
14044,3279316,0,159641,0
14155,3272348,0,156995,0
17817,3268244,0,155859,0
13119,3271714,0,156810,0
15535,3272404,0,157026,0
16276,3277508,0,158384,0
16629,3268287,0,155899,0
15567,3270211,0,156339,0
15177,3279123,0,159464,0
15273,3267938,0,155674,0
15485,3275955,0,157846,0
15541,2903211,1,141533,0
15384,3281555,0,159659,0
15445,3277256,0,158323,0
17271,2901290,1,141028,0
19051,3272514,0,157093,0
15247,3277005,1,158207,0
16203,3268287,0,155898,0
15437,3272031,0,156884,0
15048,3268385,0,155919,0
16210,3275999,0,157891,0
17587,3277776,0,158415,0
17573,3268234,0,155849,0
15089,3274254,0,157310,0
14089,3273054,0,157212,0
17315,3275412,0,157777,0
15039,3267988,0,162351,0
16036,2900348,1,140660,0
16206,2904531,1,142131,0
14035,3279295,0,159619,0
15195,3277919,0,158433,0
16396,2897572,1,140006,0
16072,3276708,0,158135,0
16040,3277776,1,158416,0
14064,3275370,0,157770,0
14151,3274351,0,157363,0
15343,3278139,0,158467,0
15467,3272073,0,156920,0
17809,3268204,0,155821,0
17331,3271073,1,156586,0
16521,3281556,0,159660,0
17554,3268224,0,155835,0
17817,3273191,0,157222,0
17876,3271221,0,156654,0
14119,3276955,0,158187,0
17809,3271221,0,156683,0
16538,3274855,0,157581,0
17903,3270968,0,156569,0
16073,3268271,0,155881,0
17320,2901349,1,141071,0
16314,3268096,0,155781,0
16472,3275063,0,157613,0
15050,2905234,1,142293,0
15374,3271491,0,156737,0
16102,3275084,0,157634,0
17892,3273312,1,157230,0
14155,3272375,0,157022,0
16305,2897470,1,139904,0
17371,3278017,0,158443,0
15657,3275154,0,157709,0
17281,3274710,0,157458,0
15015,3272277,0,156974,0
15573,3275140,0,157692,0
14049,2897864,1,140072,0
11911,3269297,0,156087,0
17641,2899554,1,140486,0
16096,3275203,0,157754,0
16381,3275977,0,157868,0
18062,3268283,0,155895,0
13993,3274028,0,157253,0
16548,2897572,1,140006,0
15130,3267946,0,155681,0
16634,3279492,0,159960,0
17332,3274710,1,157460,0
17602,3274855,0,157581,0
16205,3279772,0,160312,0
18852,3272514,0,157092,0
14053,3276455,0,158046,0
14285,3277024,0,158226,0
16134,3275077,0,157631,0
16454,3277776,0,158416,0
13078,3268504,0,155938,0
19105,3268684,1,155998,0
16195,2897950,1,140133,0
17637,3268194,0,155804,0
15287,2902425,1,141237,0
15089,3277256,0,158310,0
16111,3281555,0,159659,0
13067,3273054,0,157212,0
16530,3275056,0,157607,0
17863,3271221,0,156689,0
14543,3276947,0,158179,0
17407,3271491,0,156738,0
16003,3281556,0,159660,0
18839,3278620,0,158536,0
16522,3270609,0,156460,0
17351,3278017,0,158446,0
16177,3275063,0,157618,0
17488,3277776,0,158415,0
17553,3268244,0,155859,0
16229,3268271,0,155881,0
15283,3275161,0,157735,0
17902,3278865,0,158555,0
14166,3272239,1,156938,0
16383,3274739,0,157467,0
14089,3277238,0,158293,0
15104,3277238,0,158291,0
14092,2897844,1,140052,0
13078,3274383,0,157370,0
15379,3279123,0,159464,0
17334,3275412,0,157776,0
16231,3268279,1,155890,0
16288,3270810,0,156522,0
16530,3272059,0,156908,0
15182,3283582,0,162193,0
17536,3277776,0,158416,0
17484,3271446,1,156723,0
15403,3278142,0,158471,0
15285,3272485,0,157085,0
16182,3279492,0,159960,0
16193,3275070,0,157624,0
17590,3279520,0,160013,0
16092,3271491,0,156738,0
16637,3271176,1,156611,0
15053,2904766,1,142190,0
17433,3274855,0,157581,0
17688,3268194,0,155811,0
16278,3275077,0,157627,0
17720,3274710,0,157445,0
17798,2899116,1,140340,0
16226,3270232,0,156360,0
12713,2897894,1,140102,0
13201,2904459,1,142059,0
17692,3279520,0,160013,0
15066,3272838,0,157121,0
16117,3275161,0,157712,0
14049,2897854,1,140062,0
16433,3275133,0,157686,0
14121,3275925,0,157841,0
15528,3273014,0,157197,0
17302,3273191,0,157222,0
17725,3273083,0,157216,0
17632,3268234,1,155848,0
15033,3274351,0,157363,0
14086,3279295,0,159619,0
14099,3279734,0,160262,0
12948,3279167,0,159511,0
16487,3277508,0,158385,0
17829,3279488,0,159943,0
16164,3275955,0,157847,0
17633,3279520,0,160013,0
13985,3276971,0,158197,0
15225,3272031,0,156889,0
14094,3275140,0,157694,0
16228,3279488,0,159943,0
16479,2905874,1,142467,0
15060,3267976,0,162318,0
16627,3270225,0,156357,0
14282,3274254,0,157320,0
17323,3268224,0,155842,0
17458,3270314,1,156370,0
17367,2899627,1,140559,0
16075,2904531,1,142131,0
16003,3272045,1,156894,0
17351,3274710,0,157461,0
12726,3279123,0,159464,0
16182,3272073,0,156923,0
16587,3281556,0,159660,0
13951,3276451,0,158042,0
15222,3269916,0,156261,0
17458,3268234,0,155851,0
15252,3278836,0,158549,0
13010,3268048,0,155758,0
17751,3274710,0,157449,0
16024,3272031,1,156887,0
16109,3270810,1,156522,0
