student_id,activity_id,swap_weight,group_id,new_group_id
15411,2624554,0,129235,0
15659,2635193,0,132661,0
14449,2636932,0,134374,0
15291,2633771,0,132186,0
16396,2636785,0,134218,0
11724,2624618,0,129273,0
12064,2629246,1,130899,0
14001,2624243,0,129077,0
14279,2629492,0,131040,0
15106,2636743,0,134130,0
14396,2634752,0,132523,0
15368,2627493,0,130359,0
15388,2631955,0,131675,0
15511,2631874,0,131594,0
15064,2631874,0,131591,0
15182,2631867,0,131589,0
16007,2626476,0,129973,0
14007,2636691,0,134104,0
11724,2628461,0,130633,0
15502,2628856,0,130712,0
16300,2624374,0,129136,0
16422,2626456,0,129960,0
16577,2629684,0,131161,0
16270,2626815,0,130121,0
12634,2630915,0,131309,0
14528,2634692,0,132487,0
15570,2632068,0,131751,0
16168,2626815,0,130123,0
11050,2634405,0,132433,0
12634,2634646,0,132466,0
15070,2628870,0,130724,0
14433,2636994,0,134441,0
15021,2636584,0,133848,0
14157,2635035,1,132629,0
16075,2626456,0,129957,0
14260,2624129,0,129010,0
16544,2627913,1,130427,0
15198,2635193,0,132663,0
14224,2629436,0,131009,0
15556,2633771,1,132184,0
12923,2625940,0,129816,0
14203,2628312,0,130572,0
16036,2628042,1,130478,0
14063,2629382,1,130980,0
11800,2631005,0,131349,0
12645,2624199,1,129038,0
15273,2627493,0,130359,0
16623,2624374,0,129139,0
15658,2628087,0,130524,0
16162,2627936,0,130440,0
16240,2627115,0,130247,0
14255,2626009,0,129823,0
15065,2635193,0,132661,0
12643,2632026,0,131743,0
15123,2626837,0,130144,0
15039,2636584,0,133848,0
14291,2629492,0,131040,0
15507,2626926,0,130159,0
14312,2629136,1,130835,0
14105,2636490,0,133761,0
15273,2626944,0,130174,0
12871,2634701,1,132498,0
15365,2628042,0,130455,0
15033,2631895,0,131615,0
11911,2636932,0,134374,0
10615,2627629,0,130371,0
15335,2633716,1,132132,0
11555,2630959,0,131334,0
14283,2624618,0,129273,0
15476,2626148,0,129866,0
12652,2630617,0,131198,0
16526,2626815,0,130137,0
14187,2629370,0,130971,0
15556,2626518,0,130016,0
16291,2624451,0,129211,0
16545,2632068,0,131751,0
16542,2627936,1,130441,0
15208,2635462,0,132694,0
13072,2624221,1,129055,0
11590,2634149,0,132283,0
14006,2624232,1,129068,0
15066,2633771,0,132185,0
15171,2631948,0,131670,0
16165,2626795,0,130118,0
14456,2631867,0,131585,0
12994,2625509,0,129662,0
16109,2635661,1,132719,0
16623,2624396,0,129158,0
16245,2628042,1,130483,0
15365,2628776,1,130699,0
14183,2629213,1,130870,0
16399,2635661,0,132718,0
14105,2627302,0,130280,0
14290,2629261,0,130909,0
14092,2630873,1,131283,0
16104,2626456,1,129956,0
16520,2626496,0,129999,0
14550,2630873,0,131282,0
16399,2624396,0,129158,0
14196,2630959,0,131332,0
14453,2631874,0,131594,0
14168,2624618,0,129273,0
16035,2626815,1,130135,0
15136,2635880,0,132752,0
15153,2626121,0,129840,0
12790,2630873,0,131267,0
12830,2629492,0,131040,0
16302,2628042,0,130470,0
15173,2631888,0,131607,0
14449,2630873,0,131284,0
11050,2635050,0,132644,0
16075,2624385,0,129144,0
14055,2629261,0,130911,0
16024,2631374,0,131421,0
15242,2631867,0,131588,0
10494,2634242,0,132340,0
16302,2624440,1,129201,0
12891,2634674,0,132469,0
15541,2627324,0,130304,0
16115,2626259,0,129947,0
14104,2625615,0,129693,0
15272,2631955,0,131673,0
13958,2629142,0,130840,0
15104,2631955,0,131672,0
12987,2626038,0,129827,0
14528,2634396,0,132421,0
15020,2626935,1,130165,0
16027,2626518,0,130018,0
16011,2627106,0,130235,0
16577,2632068,1,131750,0
12700,2636551,0,133811,0
15449,2635193,0,132663,0
14117,2635009,0,132611,0
14268,2634503,0,132449,0
16428,2635462,0,132696,0
13958,2629096,0,130819,0
15649,2636994,0,134441,0
11962,2634236,1,132336,0
16302,2624396,1,129159,0
15124,2631948,0,131670,0
14098,2624254,0,129094,0
14299,2624295,0,129104,0
15363,2627787,1,130376,0
15074,2635892,0,132764,0
15657,2628312,0,130573,0
16164,2635466,0,132703,0
14117,2624199,1,129034,0
16422,2627629,0,130371,0
14281,2626755,0,130071,0
14316,2627787,1,130376,0
16343,2635466,1,132698,0
13095,2628776,0,130698,0
16269,2628312,0,130535,0
14485,2626466,0,129968,0
16081,2635462,1,132694,0
13042,2629590,0,131088,0
12131,2636989,0,134430,0
15096,2633738,0,132147,0
14105,2626466,0,129968,0
16633,2624407,0,129167,0
15124,2631867,0,131588,0
13951,2630873,1,131281,0
15514,2626964,0,130195,0
14260,2634867,0,132562,0
15040,2627493,0,130359,0
16714,2624559,0,129241,0
13191,2626926,0,130162,0
14314,2627936,0,130440,0
14543,2628884,0,130734,0
15111,2631955,0,131672,0
16413,2628312,0,130544,0
15502,2635193,0,132661,0
15242,2631948,0,131670,0
15208,2635466,0,132705,0
16278,2635703,0,132723,0
14299,2628884,0,130742,0
15111,2633727,0,132145,0
14440,2631976,0,131724,0
14356,2636951,0,134383,0
12678,2625480,0,129658,0
14002,2634396,0,132423,0
16282,2630329,0,131179,0
16127,2630329,0,131179,0
10942,2630893,0,131289,0
12923,2634692,0,132489,0
16278,2626815,1,130123,0
14279,2634929,0,132574,0
16245,2626795,0,130103,0
15106,2628776,1,130700,0
14255,2634743,0,132513,0
11618,2634242,1,132341,0
14278,2631874,0,131593,0
12909,2636126,0,132806,0
14157,2636691,0,134104,0
14438,2630329,0,131179,0
16298,2624396,0,129156,0
15134,2633771,1,132183,0
16158,2632226,0,131788,0
12663,2629655,0,131153,0
14291,2634929,0,132574,0
15444,2627787,0,130384,0
16314,2630329,0,131179,0
12727,2634254,0,132351,0
16109,2627097,0,130226,0
15476,2626926,0,130157,0
15090,2631909,0,131628,0
15182,2633636,0,132122,0
16019,2632068,0,131751,0
16022,2635661,0,132718,0
15173,2631969,0,131690,0
13042,2634405,0,132426,0
11687,2634248,0,132344,0
15033,2631874,0,131594,0
11856,2630706,0,131212,0
15556,2626775,0,130083,0
15513,2635852,0,132748,0
11796,2624559,0,129242,0
16613,2628042,0,130475,0
11723,2637029,0,134474,0
12622,2632998,0,131884,0
15182,2633738,0,132156,0
14346,2628870,0,130730,0
14419,2628884,0,130737,0
16410,2635703,0,132724,0
15411,2624564,0,129246,0
11840,2636522,0,133789,0
14291,2634692,1,132487,0
15195,2627548,0,130364,0
15308,2633716,0,132130,0
14543,2631969,0,131690,0
14528,2632026,0,131743,0
11581,2629578,0,131078,0
12726,2634796,0,132541,0
16269,2625235,0,129489,0
14151,2634996,0,132599,0
14205,2634761,0,132532,0
15365,2631888,0,131609,0
15020,2624554,1,129236,0
16389,2624385,0,129146,0
15196,2627493,1,130360,0
11548,2635193,1,132662,0
15556,2633749,0,132163,0
15265,2631969,0,131688,0
15485,2627493,0,130358,0
15452,2633771,0,132180,0
16609,2625235,0,129490,0
14007,2634396,0,132421,0
14351,2624307,0,129114,0
11912,2634149,0,132282,0
16326,2632068,0,131751,0
16104,2624440,1,129203,0
15070,2635193,0,132663,0
16011,2627115,0,130248,0
14092,2629370,1,130971,0
14268,2630873,0,131276,0
12642,2625940,0,129816,0
16633,2624440,0,129200,0
14115,2626245,1,129934,0
15363,2627808,0,130397,0
14121,2634712,0,132507,0
14373,2631888,0,131606,0
15266,2631881,1,131603,0
16714,2625235,1,129490,0
14001,2630873,1,131276,0
16390,2635462,0,132694,0
15064,2631881,0,131600,0
15123,2627493,1,130360,0
12663,2634143,0,132276,0
15401,2626953,1,130190,0
15567,2627106,0,130239,0
15111,2633716,0,132133,0
16240,2624396,1,129152,0
16544,2626506,0,130010,0
15257,2631881,0,131599,0
14356,2636968,0,134412,0
16554,2635466,0,132704,0
15164,2633749,1,132164,0
13089,2628087,0,130530,0
16112,2626815,0,130135,0
14440,2631969,1,131687,0
14168,2634996,0,132593,0
16544,2624451,0,129215,0
15507,2635880,0,132752,0
15625,2633716,0,132131,0
14438,2631969,0,131686,0
16472,2632068,1,131751,0
13042,2628359,0,130581,0
14444,2631948,0,131665,0
15317,2631909,1,131660,0
16144,2631532,0,131431,0
15365,2631881,1,131602,0
13072,2630873,1,131269,0
16269,2628042,0,130478,0
15647,2627936,1,130440,0
14001,2624254,1,129090,0
16011,2624429,0,129192,0
16115,2635661,1,132718,0
15035,2636743,0,134130,0
13055,2636010,0,132790,0
15265,2633636,0,132122,0
15592,2631976,0,131729,0
14346,2631761,0,131579,0
14281,2626795,0,130101,0
12064,2635290,0,132672,0
16057,2631374,0,131419,0
13917,2629213,0,130869,0
12907,2631867,0,131586,0
16326,2628042,0,130447,0
15657,2636584,0,133848,0
16300,2624396,0,129160,0
15476,2627493,1,130360,0
16302,2630329,0,131178,0
15141,2635193,0,132664,0
16278,2631532,1,131425,0
15435,2633716,0,132130,0
14258,2631962,0,131682,0
16113,2630329,0,131177,0
12899,2635605,0,132713,0
12069,2629342,0,130965,0
11874,2634230,0,132329,0
15392,2627493,1,130359,0
16109,2624396,1,129154,0
15062,2627493,0,130360,0
15048,2627493,1,130360,0
15251,2627808,0,130409,0
16470,2626518,1,130017,0
12678,2630706,0,131212,0
12639,2628465,0,130637,0
16413,2626795,1,130107,0
15107,2635193,0,132661,0
12726,2634387,0,132411,0
15556,2626735,0,130042,0
14241,2627381,0,130335,0
15349,2631881,0,131598,0
15600,2627297,1,130275,0
16240,2624451,0,129210,0
16127,2636785,0,134218,0
14373,2631962,0,131680,0
12744,2634646,0,132466,0
14243,2629492,0,131040,0
15430,2627808,0,130400,0
15129,2635193,1,132662,0
12718,2630712,1,131218,0
15252,2628870,1,130728,0
14187,2630893,0,131305,0
16582,2626715,1,130039,0
10494,2634183,0,132316,0
14550,2624243,0,129083,0
12790,2624232,0,129070,0
15599,2626456,0,129960,0
11050,2629553,0,131051,0
16614,2624407,0,129167,0
15173,2633738,0,132150,0
15104,2633716,0,132133,0
12053,2629254,1,130907,0
15182,2631902,0,131622,0
16451,2632226,1,131788,0
13951,2630967,1,131339,0
15276,2633727,0,132139,0
14686,2629578,0,131078,0
14377,2634929,0,132574,0
16450,2635466,1,132699,0
15592,2628856,0,130705,0
12773,2628461,0,130633,0
14351,2631867,0,131585,0
16019,2626815,0,130134,0
15027,2636743,0,134130,0
11616,2624618,0,129273,0
10827,2635050,0,132644,0
16027,2635462,0,132695,0
15311,2633760,0,132176,0
12133,2634674,0,132475,0
12643,2634796,0,132541,0
15064,2635193,0,132663,0
15129,2624307,1,129117,0
14396,2634761,0,132532,0
14094,2624307,1,129115,0
16396,2633493,1,132019,0
12133,2634254,0,132351,0
15096,2631976,1,131708,0
15070,2631881,0,131600,0
16544,2627097,0,130232,0
16191,2635462,0,132696,0
11856,2625480,0,129658,0
16269,2624816,1,129323,0
14104,2624157,0,129014,0
11795,2624243,0,129075,0
15053,2624559,0,129242,0
16118,2624816,0,129324,0
16075,2627913,0,130422,0
14168,2634983,1,132577,0
14438,2624295,0,129103,0
16208,2627493,1,130358,0
12838,2626009,0,129823,0
16008,2631374,0,131419,0
15031,2631909,1,131643,0
12653,2633626,0,132111,0
13107,2628414,1,130612,0
16165,2626735,1,130050,0
15450,2624301,0,129110,0
14203,2628884,1,130741,0
15015,2627302,0,130281,0
16240,2627808,0,130408,0
16044,2624374,0,129137,0
16261,2624374,1,129130,0
14346,2633716,0,132134,0
10555,2636691,0,134104,0
16024,2624418,0,129181,0
14282,2631902,1,131621,0
14115,2626935,1,130167,0
12064,2629235,1,130888,0
15112,2624564,1,129245,0
16019,2631532,0,131440,0
15251,2635661,0,132718,0
12736,2637012,0,134452,0
11796,2624544,0,129227,0
14097,2634416,0,132437,0
15317,2631948,0,131670,0
15108,2627324,0,130312,0
16044,2627106,0,130235,0
14299,2624301,0,129111,0
15592,2631962,0,131681,0
14453,2631955,0,131674,0
12756,2629130,1,130828,0
14288,2631895,0,131615,0
12726,2634766,0,132536,0
15249,2631874,0,131592,0
15107,2627302,0,130281,0
15272,2636994,0,134441,0
11912,2634248,0,132347,0
16115,2624374,0,129132,0
14203,2626715,0,130033,0
15368,2626121,1,129838,0
16292,2626964,0,130195,0
15291,2626715,0,130028,0
16343,2627936,0,130441,0
13107,2629582,0,131081,0
14550,2634996,1,132599,0
11729,2624549,0,129229,0
15368,2626953,1,130183,0
12994,2634474,0,132445,0
13977,2631962,0,131683,0
14351,2631881,0,131600,0
16127,2625235,0,129489,0
16231,2627088,0,130219,0
11946,2636312,0,132831,0
16557,2624418,0,129175,0
16300,2624451,0,129212,0
12850,2630873,1,131276,0
15532,2627319,1,130297,0
14288,2631761,1,131581,0
15217,2627079,1,130210,0
15430,2627106,0,130241,0
11957,2631276,0,131393,0
14136,2634332,0,132378,0
16182,2626775,0,130091,0
15401,2636994,0,134441,0
11050,2629574,0,131072,0
12642,2634692,0,132489,0
12629,2635009,0,132610,0
15111,2633760,0,132172,0
12870,2635576,0,132709,0
15476,2626935,0,130170,0
16022,2626466,0,129965,0
15173,2628776,0,130698,0
12773,2634692,1,132491,0
14353,2627390,0,130344,0
15040,2624559,0,129239,0
15021,2631962,0,131679,0
14440,2631881,0,131602,0
13943,2624232,1,129070,0
12769,2634262,0,132358,0
15176,2624267,0,129098,0
12133,2634236,0,132336,0
14115,2626067,0,129831,0
16042,2624440,0,129197,0
15446,2624307,0,129114,0
15015,2635193,0,132661,0
14356,2636827,0,134245,0
10615,2627808,0,130404,0
11800,2630915,0,131309,0
12987,2625736,0,129741,0
14151,2635035,1,132631,0
16278,2628042,0,130470,0
12827,2630943,0,131312,0
15611,2628776,0,130700,0
15136,2624544,0,129225,0
14180,2624618,0,129273,0
16619,2631374,0,131419,0
16577,2636785,0,134218,0
14356,2634743,1,132514,0
15039,2631962,0,131679,0
15027,2633749,0,132163,0
12667,2634646,0,132466,0
16613,2626735,1,130054,0
13089,2633636,0,132122,0
16144,2626815,0,130135,0
15532,2626837,0,130143,0
16091,2631374,0,131421,0
16014,2624451,0,129212,0
15599,2627629,0,130371,0
15251,2627115,1,130246,0
16450,2635462,1,132696,0
12056,2634863,0,132558,0
12620,2635786,0,132732,0
14686,2629565,0,131063,0
14377,2629492,0,131040,0
15249,2631948,0,131666,0
15027,2628856,0,130717,0
14119,2630959,1,131331,0
14002,2629342,0,130965,0
15164,2636743,0,134130,0
14183,2632964,0,131876,0
16014,2635466,0,132704,0
16520,2626456,1,129956,0
15476,2626177,0,129890,0
15062,2636743,0,134130,0
16112,2631532,0,131431,0
16399,2624429,0,129186,0
16297,2626259,0,129947,0
15421,2627936,0,130441,0
16422,2627070,1,130200,0
14243,2634929,0,132574,0
12870,2629185,0,130858,0
14288,2631976,0,131709,0
12030,2637029,0,134474,0
15153,2635193,0,132664,0
14006,2630943,1,131316,0
13089,2626715,0,130036,0
16269,2636785,0,134218,0
15421,2628870,0,130722,0
14224,2632026,1,131743,0
16264,2628087,0,130508,0
11856,2635035,1,132639,0
16131,2626518,0,130015,0
16396,2632226,1,131786,0
12796,2631962,0,131680,0
15021,2631761,0,131580,0
12872,2628042,0,130464,0
16182,2630329,1,131178,0
12959,2628856,0,130711,0
12643,2634766,0,132536,0
14408,2624301,0,129110,0
12622,2628567,1,130665,0
10555,2625967,0,129819,0
15039,2631902,1,131622,0
15039,2631761,0,131580,0
16091,2626775,0,130084,0
16519,2635703,1,132725,0
16557,2624429,0,129190,0
15541,2626926,1,130156,0
11912,2634140,0,132273,0
14312,2625689,0,129716,0
14528,2636691,0,134104,0
12663,2634224,0,132323,0
14438,2626735,0,130044,0
16631,2624440,0,129201,0
15283,2627493,0,130360,0
14006,2624221,1,129057,0
