group_id,students_cnt,min,min_preferred,max,max_preferred
129113,22,0,0,28,28
129114,19,0,0,28,28
129115,23,0,0,28,28
129116,23,0,0,28,28
129117,24,0,0,28,28
129125,10,9,9,11,11
129130,28,0,0,30,30
129131,0,0,0,0,0
129132,30,0,0,30,30
129133,59,0,0,60,60
129134,22,0,0,30,30
129135,0,0,0,0,0
129136,28,0,0,30,30
129137,0,0,0,0,0
129138,29,0,0,30,30
129139,59,0,0,60,60
129141,30,0,0,30,30
129142,28,0,0,30,30
129143,29,0,0,30,30
129144,21,0,0,30,30
129145,21,0,0,30,30
129146,20,0,0,30,30
129147,29,0,0,30,30
129148,24,0,0,30,30
129149,24,0,0,30,30
129150,29,0,0,30,30
129152,28,0,0,30,30
129153,26,0,0,30,30
129154,28,0,0,30,30
129155,27,0,0,30,30
129156,23,0,0,30,30
129157,24,0,0,30,30
129158,24,0,0,30,30
129159,24,0,0,30,30
129160,23,0,0,30,30
129161,28,0,0,30,30
129163,21,0,0,30,30
129164,27,0,0,30,30
129165,27,0,0,30,30
129166,29,0,0,30,30
129167,25,0,0,30,30
129168,25,0,0,30,30
129169,25,0,0,30,30
129170,30,0,0,30,30
129171,25,0,0,30,30
129172,20,0,0,30,30
129174,23,0,0,30,30
129175,30,0,0,30,30
129176,25,0,0,30,30
129177,24,0,0,30,30
129178,26,0,0,30,30
129179,22,0,0,30,30
129180,30,0,0,30,30
129181,26,0,0,30,30
129182,26,0,0,30,30
129183,23,0,0,30,30
129185,27,0,0,30,30
129186,24,0,0,30,30
129187,17,0,0,30,30
129188,29,0,0,30,30
129189,25,0,0,30,30
129190,25,0,0,30,30
129191,25,0,0,30,30
129192,30,0,0,30,30
129193,26,0,0,30,30
129194,27,0,0,30,30
129196,24,0,0,30,30
129197,28,0,0,30,30
129198,24,0,0,30,30
129199,25,0,0,30,30
129200,24,0,0,30,30
129201,29,0,0,30,30
129202,29,0,0,30,30
129203,23,0,0,30,30
129204,25,0,0,30,30
129205,24,0,0,30,30
129207,0,0,0,30,30
129208,0,0,0,30,30
129209,7,0,0,30,30
129210,0,0,0,30,30
129211,0,0,0,30,30
129212,0,0,0,30,30
129213,0,0,0,30,30
129214,0,0,0,30,30
129215,0,0,0,30,30
129216,1,0,0,30,30
129220,116,99,99,116,115
129221,83,72,72,85,85
129224,14,0,0,19,19
129225,17,0,0,19,19
129226,17,0,0,19,19
129227,19,0,0,19,19
129229,22,22,44,22,18
129230,17,15,15,18,18
129231,18,15,15,18,18
129232,18,15,15,18,18
129234,17,0,0,19,19
129235,17,0,0,18,18
129236,17,0,0,18,18
129237,15,0,0,18,18
129239,16,14,14,18,18
129240,17,14,14,18,18
129241,17,14,14,18,18
129242,17,14,14,18,18
129244,17,0,0,18,18
129245,16,0,0,18,18
129246,18,0,0,18,18
129247,18,0,0,18,18
129249,15,0,0,18,18
129250,14,0,0,18,18
129251,18,0,0,18,18
129252,18,0,0,18,18
129256,43,34,34,43,41
129259,15,0,0,17,17
129260,14,0,0,17,17
129261,14,0,0,17,17
129263,12,0,0,17,17
129264,13,0,0,17,17
129265,12,0,0,17,17
129268,17,0,0,17,17
129269,17,0,0,17,17
129273,302,265,265,320,320
129277,72,67,67,82,82
129281,41,35,35,42,42
129300,15,11,11,15,14
129303,15,0,0,40,40
129305,15,0,0,40,40
129307,15,0,0,40,40
129309,15,0,0,40,40
129311,15,0,0,40,40
129313,15,0,0,40,40
129317,28,27,27,33,33
129321,76,68,68,83,83
129322,72,67,67,82,82
129323,110,103,103,126,126
129324,82,74,74,84,84
129325,83,72,72,84,84
129327,78,69,69,84,84
129328,80,69,69,84,84
129329,81,70,70,84,84
129434,249,0,0,250,250
129435,251,0,0,251,250
129436,245,0,0,250,250
129489,250,0,0,250,250
129490,249,0,0,250,250
129491,248,0,0,250,250
129650,108,91,91,112,112
129658,45,37,37,46,46
129662,13,11,11,14,14
129665,6,0,0,16,16
129666,7,0,0,16,16
129669,7,0,0,16,16
129671,6,0,0,16,16
129675,6,0,0,16,16
129677,7,0,0,16,16
129678,6,0,0,16,16
129686,70,60,60,73,73
129689,22,0,0,26,26
129690,21,0,0,26,26
129691,26,0,0,26,26
129693,24,0,0,26,26
129694,22,0,0,26,26
129695,17,0,0,26,26
129697,16,0,0,26,26
129698,24,0,0,26,26
129699,21,0,0,26,26
129701,18,0,0,26,26
129702,24,0,0,26,26
129703,19,0,0,26,26
129707,35,27,27,35,33
129711,10,0,0,12,12
129713,10,0,0,12,12
129714,11,0,0,12,12
129716,8,0,0,12,12
129717,12,0,0,12,12
129719,6,0,0,12,12
129721,11,0,0,12,12
129722,12,0,0,12,12
129723,7,0,0,12,12
129730,69,56,56,69,69
129732,2,0,0,2,0
129733,18,0,0,19,19
129734,16,0,0,19,19
129735,19,0,0,19,19
129736,15,0,0,19,19
129738,18,0,0,19,19
129739,16,0,0,19,19
129740,16,0,0,19,19
129741,19,0,0,19,19
129742,2,0,0,2,0
129743,16,0,0,19,19
129744,17,0,0,19,19
129745,18,0,0,19,19
129746,17,0,0,19,19
129748,16,0,0,19,19
129749,17,0,0,19,19
129750,18,0,0,19,19
129751,17,0,0,19,19
129753,16,0,0,19,19
129754,18,0,0,19,19
129755,16,0,0,19,19
129756,19,0,0,19,19
129791,48,39,39,48,48
129795,6,5,5,7,7
129796,6,5,5,7,7
129797,6,5,5,7,7
129801,6,5,5,7,7
129802,6,5,5,7,7
129803,6,5,5,7,7
129806,6,5,5,7,7
129807,6,5,5,7,7
129816,46,30,30,46,37
129818,18,15,15,18,18
129819,18,15,15,18,18
129823,107,96,96,117,117
129827,10,8,8,10,9
129831,81,70,70,85,85
129833,0,0,0,0,0
129834,10,8,8,12,12
129835,12,8,8,12,12
129837,9,8,8,12,12
129838,9,8,8,12,12
129839,12,8,8,12,12
129840,12,8,8,12,12
129841,12,8,8,12,12
129842,0,0,0,0,0
129844,12,8,8,12,12
129845,7,7,8,12,12
129847,12,8,8,12,12
129848,12,8,8,12,12
129849,9,8,8,12,12
129850,12,8,8,12,12
129851,0,0,0,0,0
129852,10,8,8,12,12
129853,10,8,8,12,12
129854,12,8,8,12,12
129856,10,8,8,12,12
129857,12,8,8,12,12
129858,12,8,8,12,12
129862,9,8,8,12,12
129863,12,8,8,12,12
129864,11,8,8,12,12
129865,12,8,8,12,12
129866,9,8,8,12,12
129867,11,8,8,12,12
129868,12,8,8,12,12
129869,0,0,0,0,0
129871,12,8,8,12,12
129872,11,8,8,12,12
129873,12,8,8,12,12
129874,12,8,8,12,12
129875,9,8,8,12,12
129876,11,8,8,12,12
129877,9,8,8,11,11
129879,9,8,8,11,11
129881,11,8,8,12,12
129882,12,8,8,12,12
129884,12,8,8,12,12
129885,12,8,8,12,12
129886,8,8,8,12,12
129890,13,11,11,14,14
129893,3,0,0,4,4
129894,3,0,0,4,4
129898,4,0,0,4,4
129900,4,0,0,4,4
129903,4,0,0,4,4
129905,3,0,0,4,4
129909,4,0,0,4,4
129911,4,0,0,4,4
129913,4,0,0,4,4
129920,4,0,0,4,4
129921,4,0,0,4,4
129925,4,0,0,4,4
129929,4,0,0,4,4
129934,4,0,0,4,4
129935,2,0,0,4,4
129936,4,0,0,4,4
129938,0,0,0,4,4
129940,0,0,0,4,4
129941,0,0,0,4,4
129947,95,77,77,95,94
129948,52,42,42,52,51
129949,54,49,49,60,60
129950,13,12,12,15,15
129953,24,18,18,24,24
129954,23,18,18,24,24
129955,24,18,18,24,24
129956,24,18,18,24,24
129957,23,18,18,24,24
129958,19,18,18,24,24
129959,24,18,18,24,24
129960,22,18,18,24,24
129962,0,0,0,0,0
129964,24,18,18,24,24
129965,24,18,18,24,24
129966,20,18,18,24,24
129967,24,18,18,24,24
129968,19,18,18,24,24
129969,24,18,18,24,24
129970,24,18,18,24,24
129971,24,18,18,24,24
129972,0,0,0,0,0
129973,30,26,26,32,32
129974,31,26,26,32,32
129975,32,26,26,32,32
129976,26,26,26,32,32
129979,32,26,26,32,32
129980,32,26,26,32,32
129983,24,18,18,24,24
129984,24,18,18,24,24
129985,24,18,18,24,24
129986,24,18,18,24,24
129987,24,18,18,24,24
129988,23,18,18,24,24
129990,21,18,18,24,24
129991,19,18,18,24,24
129992,0,0,0,0,0
129993,23,18,18,24,24
129994,20,18,18,24,24
129995,23,18,18,24,24
129996,24,18,18,24,24
129999,24,18,18,24,24
130000,22,18,18,24,24
130001,23,18,18,24,24
130002,0,0,0,0,0
130003,24,18,18,24,24
130004,20,18,18,24,24
130005,24,18,18,24,24
130006,23,18,18,24,24
130007,23,18,18,24,24
130008,24,18,18,24,24
130009,21,18,18,24,24
130010,24,18,18,24,24
130015,123,100,100,123,123
130016,83,76,76,85,85
130017,136,120,120,140,140
130018,128,120,120,140,140
130021,24,18,18,24,24
130022,24,18,18,24,24
130023,24,18,18,24,24
130025,21,18,18,24,24
130026,24,18,18,24,24
130027,23,18,18,24,24
130028,24,18,18,24,24
130030,24,18,18,24,24
130031,21,18,18,24,24
130032,23,18,18,24,24
130033,24,18,18,24,24
130034,24,18,18,24,24
130035,24,18,18,24,24
130036,23,18,18,24,24
130037,24,18,18,24,24
130038,24,18,18,24,24
130039,24,18,18,24,24
130040,0,0,0,0,0
130042,23,18,18,24,24
130043,24,18,18,24,24
130044,24,18,18,24,24
130045,24,18,18,24,24
130046,24,18,18,24,24
130047,24,18,18,24,24
130048,24,18,18,24,24
130049,24,18,18,24,24
130050,24,18,18,24,24
130051,21,18,18,24,24
130052,24,18,18,24,24
130053,24,18,18,24,24
130054,24,18,18,24,24
130055,24,18,18,24,24
130056,23,18,18,24,24
130057,24,18,18,24,24
130058,20,18,18,24,24
130060,0,0,0,0,0
130065,26,26,26,32,32
130066,26,26,26,32,32
130067,26,26,26,32,32
130068,32,26,26,32,32
130069,32,26,26,32,32
130070,26,26,26,32,32
130071,32,26,26,32,32
130072,28,26,26,32,32
130073,26,26,26,32,32
130074,27,26,26,32,32
130075,27,26,26,32,32
130076,28,26,26,32,32
130077,32,26,26,32,32
130078,31,26,26,32,32
130081,23,18,18,24,24
130082,22,18,18,24,24
130083,24,18,18,24,24
130084,24,18,18,24,24
130086,23,18,18,24,24
130087,24,18,18,24,24
130088,24,18,18,24,24
130089,25,18,18,25,24
130090,24,18,18,24,24
130091,24,18,18,24,24
130092,24,18,18,24,24
130093,24,18,18,24,24
130095,24,18,18,24,24
130097,24,18,18,24,24
130098,24,18,18,24,24
130099,24,18,18,24,24
130101,24,18,18,24,24
130102,23,18,18,24,24
130103,22,18,18,24,24
130104,24,18,18,24,24
130105,23,18,18,24,24
130106,24,18,18,24,24
130107,24,18,18,24,24
130108,24,18,18,24,24
130109,23,18,18,24,24
130111,22,18,18,24,24
130112,24,18,18,24,24
130113,24,18,18,24,24
130114,24,18,18,24,24
130116,23,18,18,24,24
130117,23,18,18,24,24
130118,24,18,18,24,24
130119,24,18,18,24,24
130120,0,0,0,0,0
130121,24,18,18,24,24
130122,24,18,18,24,24
130123,24,18,18,24,24
130124,24,18,18,24,24
130125,24,18,18,24,24
130126,24,18,18,24,24
130127,23,18,18,24,24
130128,23,18,18,24,24
130130,24,18,18,24,24
130131,24,18,18,24,24
130132,17,17,18,24,24
130133,24,18,18,24,24
130134,24,18,18,24,24
130135,24,18,18,24,24
130136,24,18,18,24,24
130137,24,18,18,24,24
130138,24,18,18,24,24
130143,121,99,99,121,120
130144,80,69,69,84,84
130147,12,0,0,14,14
130148,12,0,0,14,14
130149,11,0,0,14,14
130150,14,0,0,14,14
130151,14,0,0,14,14
130152,15,0,0,15,14
130153,13,0,0,14,14
130154,11,0,0,14,14
130156,13,0,0,14,14
130157,13,0,0,14,14
130158,11,0,0,14,14
130159,13,0,0,14,14
130160,14,0,0,14,14
130161,12,0,0,14,14
130162,14,0,0,14,14
130163,10,0,0,14,14
130165,14,0,0,14,14
130166,13,0,0,14,14
130167,12,0,0,14,14
130168,12,0,0,14,14
130169,15,0,0,15,14
130170,12,0,0,14,14
130171,13,0,0,14,14
130172,10,0,0,14,14
130174,12,0,0,14,14
130175,14,0,0,14,14
130176,13,0,0,14,14
130177,11,0,0,14,14
130178,13,0,0,14,14
130179,12,0,0,14,14
130180,12,0,0,14,14
130181,13,0,0,14,14
130183,14,0,0,14,14
130184,13,0,0,14,14
130185,12,0,0,14,14
130186,11,0,0,14,14
130187,14,0,0,14,14
130188,12,0,0,14,14
130189,12,0,0,14,14
130190,13,0,0,14,14
130194,100,79,79,100,96
130195,84,76,76,85,85
130196,28,22,22,28,27
130199,23,0,0,26,26
130200,25,0,0,26,26
130201,26,0,0,26,26
130202,26,0,0,26,26
130203,25,0,0,26,26
130204,21,0,0,26,26
130205,23,0,0,26,26
130206,0,0,0,0,0
130208,22,0,0,26,26
130209,21,0,0,26,26
130210,25,0,0,26,26
130211,24,0,0,26,26
130212,25,0,0,26,26
130213,26,0,0,26,26
130214,26,0,0,26,26
130215,0,0,0,0,0
130217,25,0,0,26,26
130218,23,0,0,26,26
130219,26,0,0,26,26
130220,24,0,0,26,26
130221,26,0,0,26,26
130222,19,0,0,26,26
130223,26,0,0,26,26
130224,0,0,0,0,0
130226,25,0,0,26,26
130227,21,0,0,26,26
130228,26,0,0,26,26
130229,20,0,0,26,26
130230,26,0,0,26,26
130231,26,0,0,26,26
130232,25,0,0,26,26
130233,0,0,0,0,0
130235,26,0,0,26,26
130236,25,0,0,26,26
130237,16,0,0,26,26
130238,25,0,0,26,26
130239,25,0,0,26,26
130240,26,0,0,26,26
130241,26,0,0,26,26
130242,0,0,0,0,0
130244,26,0,0,26,26
130245,23,0,0,26,26
130246,24,0,0,26,26
130247,25,0,0,26,26
130248,23,0,0,26,26
130249,23,0,0,26,26
130250,25,0,0,26,26
130251,0,0,0,0,0
130263,41,33,33,41,40
130272,85,72,72,88,88
130275,0,0,0,0,0
130276,0,0,0,0,0
130277,3,0,0,3,0
130278,0,0,0,0,0
130280,16,0,0,16,16
130281,16,0,0,16,16
130282,9,0,0,16,16
130283,13,0,0,16,16
130285,5,0,0,6,6
130286,6,0,0,6,6
130287,6,0,0,6,6
130288,6,0,0,6,6
130289,6,0,0,6,6
130290,6,0,0,6,6
130291,6,0,0,6,6
130292,6,0,0,6,6
130293,6,0,0,6,6
130294,6,0,0,6,6
130297,14,0,0,24,24
130298,15,0,0,24,24
130299,14,0,0,24,24
130300,12,0,0,24,24
130302,6,0,0,6,6
130304,6,0,0,6,6
130305,6,0,0,6,6
130306,6,0,0,6,6
130307,6,0,0,6,6
130308,3,0,0,6,6
130309,6,0,0,6,6
130311,6,0,0,6,6
130312,6,0,0,6,6
130313,6,0,0,6,6
130314,6,0,0,6,6
130315,6,0,0,6,6
130319,12,11,11,14,14
130322,0,0,0,11,11
130323,14,0,0,14,11
130326,7,0,0,11,11
130328,3,0,0,11,11
130329,5,0,0,11,11
130331,3,0,0,11,11
130332,5,0,0,11,11
130334,4,0,0,11,11
130335,4,0,0,11,11
130338,8,0,0,11,11
130340,5,0,0,11,11
130341,3,0,0,11,11
130343,4,0,0,11,11
130344,4,0,0,11,11
130348,34,28,28,35,35
130353,51,46,46,57,57
130358,143,121,121,143,140
130359,197,164,164,197,190
130360,176,163,163,190,190
130364,82,73,73,85,85
130369,90,72,72,90,89
130370,50,45,45,56,56
130371,81,70,70,85,85
130374,12,0,0,12,12
130375,12,0,0,12,12
130376,12,0,0,12,12
130377,12,0,0,12,12
130378,12,0,0,12,12
130379,12,0,0,12,12
130380,12,0,0,12,12
130381,12,0,0,12,12
130382,12,0,0,12,12
130383,13,0,0,13,12
130384,12,0,0,12,12
130385,12,0,0,12,12
130386,12,0,0,12,12
130387,12,0,0,12,12
130388,12,0,0,12,12
130390,5,0,0,12,12
130392,11,0,0,12,12
130393,13,0,0,13,12
130395,12,0,0,12,12
130396,12,0,0,12,12
130397,12,0,0,12,12
130398,12,0,0,12,12
130399,12,0,0,12,12
130400,12,0,0,12,12
130401,12,0,0,12,12
130403,13,0,0,13,12
130404,13,0,0,13,12
130405,12,0,0,12,12
130407,12,0,0,12,12
130408,12,0,0,12,12
130409,12,0,0,12,12
130410,12,0,0,12,12
130411,12,0,0,12,12
130412,12,0,0,12,12
130413,12,0,0,12,12
130414,12,0,0,12,12
130416,12,0,0,12,12
130417,12,0,0,12,12
130418,12,0,0,12,12
130419,12,0,0,12,12
130420,12,0,0,12,12
130421,13,0,0,13,12
130422,12,0,0,12,12
130423,12,0,0,12,12
130424,12,0,0,12,12
130425,11,0,0,12,12
130426,12,0,0,12,12
130427,12,0,0,12,12
130428,10,0,0,12,12
130429,8,0,0,12,12
130430,12,0,0,12,12
130431,10,0,0,12,12
130432,12,0,0,12,12
130433,12,0,0,12,12
130434,10,0,0,12,12
130439,170,125,125,170,170
130440,169,106,106,170,170
130441,157,52,52,170,170
130444,12,0,0,12,12
130445,12,0,0,12,12
130446,12,0,0,12,12
130447,12,0,0,12,12
130448,12,0,0,12,12
130449,12,0,0,12,12
130450,12,0,0,12,12
130451,12,0,0,12,12
130452,12,0,0,12,12
130453,12,0,0,12,12
130454,12,0,0,12,12
130455,12,0,0,12,12
130456,12,0,0,12,12
130457,12,0,0,12,12
130458,12,0,0,12,12
130459,12,0,0,12,12
130460,12,0,0,12,12
130461,12,0,0,12,12
130462,12,0,0,12,12
130463,12,0,0,12,12
130464,12,0,0,12,12
130465,12,0,0,12,12
130466,12,0,0,12,12
130467,12,0,0,12,12
130468,12,0,0,12,12
130469,12,0,0,12,12
130470,12,0,0,12,12
130471,12,0,0,12,12
130472,12,0,0,12,12
130473,12,0,0,12,12
130474,12,0,0,12,12
130475,12,0,0,12,12
130476,12,0,0,12,12
130477,12,0,0,12,12
130478,12,0,0,12,12
130479,12,0,0,12,12
130480,12,0,0,12,12
130481,12,0,0,12,12
130482,12,0,0,12,12
130483,12,0,0,12,12
130484,5,0,0,12,12
130485,8,0,0,12,12
130489,12,0,0,12,12
130490,12,0,0,12,12
130491,12,0,0,12,12
130492,12,0,0,12,12
130493,9,0,0,12,12
130494,11,0,0,12,12
130495,12,0,0,12,12
130496,12,0,0,12,12
130497,12,0,0,12,12
130498,12,0,0,12,12
130499,12,0,0,12,12
130500,12,0,0,12,12
130501,11,0,0,12,12
130502,12,0,0,12,12
130503,12,0,0,12,12
130504,12,0,0,12,12
130505,12,0,0,12,12
130506,12,0,0,12,12
130507,12,0,0,12,12
130508,12,0,0,12,12
130509,1,0,0,12,12
130510,1,0,0,12,12
130511,12,0,0,12,12
130512,12,0,0,12,12
130513,12,0,0,12,12
130514,11,0,0,12,12
130515,12,0,0,12,12
130516,12,0,0,12,12
130517,12,0,0,12,12
130518,11,0,0,12,12
130519,12,0,0,12,12
130520,12,0,0,12,12
130521,11,0,0,12,12
130522,11,0,0,12,12
130523,10,0,0,12,12
130524,12,0,0,12,12
130525,12,0,0,12,12
130526,12,0,0,12,12
130527,12,0,0,12,12
130528,12,0,0,12,12
130529,12,0,0,12,12
130530,12,0,0,12,12
130531,12,0,0,12,12
130532,12,0,0,12,12
130534,12,0,0,12,12
130535,12,0,0,12,12
130536,12,0,0,12,12
130537,13,0,0,13,12
130538,12,0,0,12,12
130539,12,0,0,12,12
130540,12,0,0,12,12
130541,12,0,0,12,12
130542,12,0,0,12,12
130543,12,0,0,12,12
130544,12,0,0,12,12
130545,12,0,0,12,12
130546,12,0,0,12,12
130547,12,0,0,12,12
130548,12,0,0,12,12
130549,12,0,0,12,12
130550,12,0,0,12,12
130551,12,0,0,12,12
130552,12,0,0,12,12
130553,12,0,0,12,12
130554,12,0,0,12,12
130555,12,0,0,12,12
130556,12,0,0,12,12
130557,12,0,0,12,12
130558,12,0,0,12,12
130559,13,0,0,13,12
130562,9,0,0,12,12
130564,12,0,0,12,12
130565,12,0,0,12,12
130566,12,0,0,12,12
130567,12,0,0,12,12
130568,12,0,0,12,12
130569,12,0,0,12,12
130570,12,0,0,12,12
130571,12,0,0,12,12
130572,12,0,0,12,12
130573,12,0,0,12,12
130574,12,0,0,12,12
130576,4,0,0,12,12
130581,21,16,16,21,19
130584,2,0,0,5,5
130585,3,0,0,5,5
130588,3,0,0,5,5
130589,2,0,0,5,5
130591,4,0,0,5,5
130594,4,0,0,5,5
130598,4,0,0,5,5
130599,3,0,0,5,5
130600,2,0,0,5,5
130607,4,0,0,5,5
130608,3,0,0,5,5
130609,4,0,0,5,5
130611,4,0,0,5,5
130612,2,0,0,5,5
130614,1,0,0,5,5
130615,3,0,0,5,5
130618,3,0,0,5,5
130622,26,18,18,26,23
130625,21,0,0,38,38
130627,21,0,0,38,38
130629,21,0,0,38,38
130631,21,0,0,38,38
130633,21,0,0,38,38
130637,136,117,117,140,140
130645,18,14,14,18,17
130649,6,0,0,10,10
130650,6,0,0,10,10
130652,6,0,0,10,10
130654,6,0,0,10,10
130657,6,0,0,10,10
130658,6,0,0,10,10
130660,4,0,0,10,10
130661,6,0,0,10,10
130664,7,0,0,10,10
130665,6,0,0,10,10
130670,49,44,44,53,53
130678,18,18,18,22,22
130682,28,25,25,30,30
130694,83,81,81,99,99
130698,79,68,68,80,80
130699,137,118,118,140,140
130700,74,68,68,80,80
130701,65,65,68,80,80
130702,24,0,0,24,0
130705,15,0,0,15,15
130706,15,0,0,15,15
130707,15,0,0,15,15
130708,15,0,0,15,15
130709,14,0,0,15,15
130710,15,0,0,15,15
130711,15,0,0,15,15
130712,16,0,0,16,15
130713,12,0,0,15,15
130714,16,0,0,16,15
130715,15,0,0,15,15
130716,15,0,0,15,15
130717,15,0,0,15,15
130719,10,0,0,15,15
130720,16,0,0,16,15
130721,14,0,0,15,15
130722,14,0,0,15,15
130723,16,0,0,16,15
130724,15,0,0,15,15
130725,16,0,0,16,15
130726,14,0,0,15,15
130727,15,0,0,15,15
130728,15,0,0,15,15
130729,15,0,0,15,15
130730,15,0,0,15,15
130731,16,0,0,16,15
130733,11,0,0,15,15
130734,15,0,0,15,15
130735,15,0,0,15,15
130736,15,0,0,15,15
130737,15,0,0,15,15
130738,15,0,0,15,15
130739,15,0,0,15,15
130740,15,0,0,15,15
130741,14,0,0,15,15
130742,15,0,0,15,15
130743,15,0,0,15,15
130744,15,0,0,15,15
130745,15,0,0,15,15
130749,59,47,47,59,58
130753,80,74,74,90,90
130776,42,37,37,46,46
130779,8,0,0,8,8
130780,8,0,0,8,8
130781,8,0,0,8,8
130783,11,0,0,14,14
130784,17,0,0,28,28
130786,4,4,4,8,8
130787,8,4,4,8,8
130788,8,4,4,8,8
130790,10,0,0,14,14
130791,10,0,0,14,14
130793,16,0,0,16,16
130794,16,0,0,16,16
130796,12,0,0,14,14
130797,15,0,0,28,28
130799,0,0,0,28,28
130800,0,0,0,28,28
130804,10,9,9,12,12
130807,1,0,0,6,6
130809,6,0,0,6,6
130810,3,0,0,6,6
130813,4,0,0,6,6
130815,3,0,0,6,6
130819,28,25,25,30,30
130822,16,0,0,18,18
130823,12,0,0,18,18
130825,18,0,0,18,18
130826,10,0,0,18,18
130828,16,0,0,18,18
130829,12,0,0,18,18
130831,10,0,0,18,18
130832,18,0,0,18,18
130834,11,0,0,18,18
130835,17,0,0,18,18
130837,17,0,0,18,18
130838,11,0,0,18,18
130840,17,0,0,18,18
130841,11,0,0,18,18
130843,13,0,0,18,18
130844,15,0,0,18,18
130846,18,0,0,18,18
130847,10,0,0,18,18
130850,13,0,0,18,18
130854,49,0,0,49,0
130858,43,38,38,47,47
130861,5,0,0,5,5
130863,0,0,0,5,5
130864,5,0,0,5,5
130865,0,0,0,5,5
130866,6,0,0,6,5
130867,5,0,0,5,5
130868,6,0,0,6,5
130869,6,0,0,6,5
130870,5,0,0,5,5
130874,5,0,0,5,5
130876,5,0,0,5,5
130877,5,0,0,5,5
130879,0,0,0,5,5
130880,5,0,0,5,5
130881,6,0,0,6,5
130884,0,0,0,5,5
130886,6,0,0,6,5
130887,0,0,0,5,5
130888,6,0,0,6,5
130889,5,0,0,5,5
130890,5,0,0,5,5
130891,5,0,0,5,5
130892,5,0,0,5,5
130894,6,0,0,7,7
130895,6,0,0,7,7
130897,7,0,0,7,7
130898,7,0,0,7,7
130899,6,0,0,7,7
130900,6,0,0,7,7
130903,8,0,0,8,8
130904,6,0,0,8,8
130905,7,0,0,8,8
130906,7,0,0,8,8
130907,7,0,0,8,8
130909,6,0,0,7,7
130911,6,0,0,7,7
130912,6,0,0,7,7
130914,7,0,0,7,7
130915,7,0,0,7,7
130917,7,0,0,8,8
130918,5,0,0,8,8
130919,8,0,0,8,8
130920,7,0,0,8,8
130921,8,0,0,8,8
130922,8,0,0,8,8
130924,6,0,0,7,7
130926,6,0,0,7,7
130927,6,0,0,7,7
130928,6,0,0,7,7
130929,6,0,0,7,7
130930,7,0,0,7,7
130932,6,0,0,7,7
130933,7,0,0,7,7
130934,6,0,0,7,7
130936,5,0,0,7,7
130937,6,0,0,7,7
130938,6,0,0,7,7
130940,7,0,0,7,7
130941,7,0,0,7,7
130942,6,0,0,7,7
130943,6,0,0,7,7
130944,6,0,0,7,7
130945,7,0,0,7,7
130946,7,0,0,7,7
130948,11,0,0,16,16
130949,16,0,0,16,16
130950,16,0,0,16,16
130965,87,79,79,96,96
130968,19,0,0,20,20
130969,18,0,0,20,20
130970,10,0,0,20,20
130971,19,0,0,20,20
130972,18,0,0,20,20
130974,20,0,0,20,20
130975,16,0,0,20,20
130976,12,0,0,20,20
130977,19,0,0,20,20
130978,17,0,0,20,20
130980,15,0,0,20,20
