group1_id,group2_id
130042,132122
130043,130016
130043,130358
130043,131613
130044,131750
130044,131751
130045,131176
130045,131748
130046,131750
130047,130501
130048,129144
130048,130699
130048,131176
130048,131177
130048,131748
130048,131749
130050,131179
130051,131421
130051,132702
130052,129098
130052,130018
130052,130440
130052,132724
130054,130015
130054,130018
130054,130369
130054,130439
130054,130440
130055,130439
130055,130440
130055,131176
130055,131177
130055,132700
130056,130440
130056,132704
130057,130017
130058,130015
130058,130439
130058,131419
130065,131176
130065,131177
130065,131748
130065,131749
130066,130504
130067,130015
130067,130439
130067,131419
130067,131579
130067,131580
130067,132121
130067,132122
130068,130015
130068,130439
130068,131420
130069,130016
130069,130017
130069,131178
130069,131179
130070,130017
130070,130441
130071,130016
130071,131421
130072,130017
130073,131422
130074,131176
130074,131580
130074,131748
130074,132122
130075,130015
130075,130018
130076,131751
130077,130015
130077,131749
130077,132698
130078,131179
130078,131422
130078,132699
130081,130015
130081,130018
130081,130439
130081,130440
130082,130439
130082,130440
130082,131176
130082,131177
130082,132700
130083,130016
130083,130017
130083,131179
130084,130017
130084,130441
130086,130699
130086,131176
130086,131177
130086,131748
130086,132661
130088,131421
130088,131581
130088,132122
130089,130526
130089,131179
130089,131422
130090,130017
130090,130441
130091,130018
130091,131748
130091,132698
130092,130015
130092,130018
130092,131748
130092,131749
130093,131176
130093,131748
130093,131749
130095,131176
130095,131581
130095,131748
130097,131751
130099,131179
130101,130016
130101,130017
130101,131179
130102,131176
130102,131177
130102,131748
130102,131749
130103,131421
130103,131748
130103,131749
130105,131178
130105,131179
130105,131422
130105,132173
130105,132703
130106,131750
130106,131751
130106,131772
130107,131179
130107,131422
130107,132683
130108,131750
130108,131751
130109,130017
130111,130439
130111,131581
130111,131686
130112,129113
130112,130015
130112,130369
130112,130439
130112,130733
130113,130424
130113,130699
130113,131748
130113,132661
130114,130698
130114,130699
130114,131176
130114,131748
130118,130440
130118,132700
130119,130439
130119,130440
130119,131176
130119,131177
130119,132700
130121,131177
130121,131748
130121,131749
130122,131749
130123,131178
130123,131179
130124,131750
130124,131751
130125,130017
130125,130441
130126,130018
130126,130439
130126,130440
130126,132748
130127,130016
130130,131179
130130,131719
130130,131720
130132,129214
130132,130015
130132,130439
130132,130556
130132,131418
130132,131419
130133,130439
130134,130015
130135,131176
130135,131177
130135,131748
130135,131749
130136,130017
130136,130441
130137,131751
130138,129098
130138,130440
130138,132188
130138,132723
130138,132724
130143,129131
130143,129145
130143,129797
130143,129849
130143,130144
130143,130277
130143,130304
130144,129849
130144,130143
130144,130277
130144,130304
130150,132702
130152,130360
130160,129328
130165,130358
130176,130288
130177,129240
130177,129857
130177,130285
130177,130294
130181,129181
130184,130300
130184,132699
130185,129871
130185,130297
130185,132748
130186,129244
130187,129872
130194,129131
130194,129144
130194,129176
130194,129179
130194,129187
130194,129194
130194,129213
130194,129959
130194,129964
130194,129966
130194,129971
130194,129985
130194,129986
130194,129995
130194,129996
130194,130195
130194,130199
130194,130210
130194,130222
130194,130227
130194,130238
130194,130249
130194,130282
130194,130376
130194,130377
130194,130425
130194,130428
130194,130429
130194,132702
130195,129134
130195,129135
130195,129137
130195,129144
130195,129148
130195,129187
130195,129956
130195,129984
130195,130194
130195,130386
130195,130388
130196,129133
130196,129980
130196,129984
130196,130010
130196,130250
130199,130194
130201,132699
130202,130369
130203,132703
130204,129947
130204,132704
130205,132705
130205,132719
130208,131171
130208,132699
130209,130369
130209,130399
130209,130400
130209,132700
130210,129959
130210,130194
130211,129949
130211,130404
130213,129947
130214,130360
130214,132704
130214,132705
130214,132719
130217,129950
130218,131171
130218,132703
130219,129947
130219,132704
130220,130369
130220,130399
130220,130400
130221,129150
130221,132705
130221,132719
130222,129966
130222,129971
130222,130194
130223,129969
130226,129183
130226,130369
130226,131906
130227,129176
130227,130194
130228,129947
130228,130272
130229,130409
130230,132704
130231,131171
130232,129949
130232,130287
130232,131171
130235,129201
130235,130369
130235,131170
130235,132700
130236,129948
130236,129949
130236,131171
130236,132701
130237,130371
130238,129996
130238,130194
130239,129947
130239,130360
130241,132705
130244,132700
130245,129207
130245,129947
130245,130005
130245,130369
130246,130006
130246,130434
130246,131171
130248,129208
130248,129947
130249,130194
130249,130308
130250,129950
130250,130010
130250,130196
130250,130311
130250,131171
130250,132703
130251,129208
130251,132718
130272,129138
130272,129161
130272,129947
130272,130228
130277,129220
130277,129221
130277,130143
130277,130144
130281,132700
130282,130194
130282,132661
130285,130177
130285,130294
130287,129240
130287,130232
130288,130176
130290,129949
130291,129181
130291,129242
130294,130177
130294,130285
130297,130185
130298,132700
130299,129198
130299,132661
130300,130184
130300,132699
130304,130143
130304,130144
130304,132702
130305,130313
130306,132699
130308,130249
130309,129250
130309,130315
130311,129950
130311,130250
130313,130305
130315,130309
130332,130807
130343,130344
130344,130343
130358,129130
130358,129132
130358,129170
130358,129801
130358,129806
130358,129858
130358,130016
130358,130043
130358,130165
130358,130705
130358,130719
130358,130734
130358,131420
130358,131421
130358,131426
130358,131609
130358,131612
130358,131613
130358,131680
130359,129144
130359,129229
130359,129839
130359,129845
130359,130015
130359,130018
130359,130534
130359,130706
130359,130707
130359,130720
130359,130722
130359,130736
130359,130737
130359,131432
130359,131592
130359,131598
130359,131607
130359,131617
130359,131624
130359,131634
130359,131668
130359,131672
130359,131687
130359,131748
130359,131749
130359,131911
130360,129886
130360,130018
130360,130152
130360,130214
130360,130239
130360,130440
130360,130516
130360,130716
130360,130717
130360,130730
130360,130744
130360,131419
130360,131420
130360,131623
130360,131725
130360,132143
130360,132176
130360,132183
130360,132189
130360,132696
130360,132704
130364,129174
130364,129207
130369,129132
130369,129141
130369,129147
130369,129183
130369,129185
130369,129201
130369,129211
130369,129953
130369,129958
130369,129960
130369,129974
130369,129990
130369,130003
130369,130004
130369,130005
130369,130015
130369,130054
130369,130112
130369,130202
130369,130209
130369,130220
130369,130226
130369,130235
130369,130245
130369,130397
130369,130398
130369,130399
130369,130417
130369,130419
130369,131906
130370,129202
130370,129210
130370,129212
130370,129954
130370,129968
130370,129976
130370,130001
130370,130007
130370,130371
130370,130409
130370,130420
130370,131586
130370,131603
130370,131615
130370,131622
130370,131670
130370,131688
130371,129202
130371,129210
130371,129212
130371,129954
130371,129968
130371,129976
130371,130001
130371,130007
130371,130237
130371,130370
130371,130411
130371,130426
130376,130194
130376,131170
130377,130194
130377,131170
130378,130018
130378,131748
130380,130381
130381,130380
130386,130195
130386,131171
130388,130195
130392,130393
130393,130392
130395,129177
130395,129947
130396,129177
130396,132662
130397,129177
130397,129947
130397,130369
130397,130398
130398,129177
130398,129947
130398,130369
130398,130397
130399,129960
130399,130209
130399,130220
130399,130369
130399,130400
130399,132700
130400,129960
130400,130209
130400,130220
130400,130399
130400,131170
130400,132700
130401,131626
130401,132701
130404,129948
130404,129965
130404,130211
130405,130711
130407,130016
130408,129190
130409,129190
130409,129948
130409,130229
130409,130370
130410,129190
130411,130371
130413,130414
130414,129157
130414,130413
130417,129947
130417,130369
130418,129196
130419,129196
130419,130369
130420,129948
130420,130001
130420,130370
130421,129197
130421,130001
130422,130017
130423,130001
130424,130113
130425,130194
130425,131170
130426,129212
130426,130371
130428,130194
130429,130194
130429,131170
130430,130018
130430,131748
130430,132698
130431,130698
130433,131171
130434,130246
130439,130015
130439,130025
130439,130026
130439,130038
130439,130042
130439,130054
130439,130055
130439,130058
130439,130067
130439,130068
130439,130081
130439,130082
130439,130111
130439,130112
130439,130119
130439,130126
130439,130132
130439,130133
130439,130440
130439,130453
130439,130454
130439,130543
130439,130558
130439,130709
130439,131420
130439,131435
130439,131581
130439,131682
130439,132122
130440,129183
130440,129990
130440,130018
130440,130025
130440,130026
130440,130052
130440,130054
130440,130055
130440,130056
130440,130081
130440,130082
130440,130118
130440,130119
130440,130126
130440,130138
130440,130360
130440,130439
130440,130475
130440,130516
130440,130541
130440,130543
130440,130562
130440,130701
130440,131420
130440,131435
130440,131448
130440,131623
130440,131641
130440,131677
130440,131679
130440,132142
130440,132143
130440,132175
130440,132663
130441,129105
130441,130070
130441,130084
130441,130090
130441,130125
130441,130136
130441,130481
130441,130546
130441,130717
130441,131450
130441,131586
130441,131589
130441,131593
130441,131601
130441,131605
130441,131615
130441,131622
130441,131669
130441,131675
130441,131676
130441,131688
130441,131729
130441,132145
130441,132155
130441,132184
130441,132757
130441,132769
130444,130445
130445,130444
130446,130447
130447,130446
130448,130449
130449,130448
130453,130018
130453,130439
130454,130439
130454,130455
130454,132694
130455,130454
130455,132694
130458,130459
130459,130458
130460,130461
130461,130460
130462,130463
130463,130462
130467,131176
130467,131177
130468,131176
130468,131177
130468,131748
130468,131749
130470,131421
130470,131748
130471,131748
130472,132724
130474,130018
130474,132664
130474,132723
130475,130018
130475,130440
130475,132723
130475,132724
130477,130018
130477,131419
130480,130481
130481,130016
130481,130441
130481,130480
130481,132725
130489,130490
130489,132130
130490,130489
130490,132130
130491,130492
130492,130491
130496,131176
130496,131753
130496,131755
130496,131756
130496,131757
130496,131765
130496,131766
130497,131176
130497,131748
130497,131749
130499,130027
130499,131581
130501,130027
130501,130047
130501,131648
130502,131179
130502,131602
130504,130066
130504,131422
130505,131751
130507,130508
130507,131751
130508,130507
130508,131751
130511,130015
130511,130018
130511,130512
130511,130701
130511,130709
130512,129138
130512,130015
130512,130018
130512,130511
130512,132723
130512,132724
130515,130516
130515,131679
130516,130360
130516,130440
130516,130515
130516,131679
130516,132700
130517,131176
130517,131177
130517,131580
130519,130520
130519,131176
130519,131748
130520,129194
130520,130519
130520,131748
130521,131748
130521,131749
130521,132122
130523,132703
130524,131782
130525,130526
130525,131179
130526,130089
130526,130525
130526,131179
130529,130530
130529,131751
130530,130529
130530,131750
130530,131751
130530,132441
130531,130532
130532,130531
130534,130015
130534,130018
130534,130359
130534,131687
130534,131748
130534,131749
130534,132698
130535,131749
130535,131782
130541,129201
130541,130015
130541,130440
130543,129201
130543,130439
130543,130440
130543,131176
130543,132700
130544,132701
130545,132701
130546,130441
130546,130547
130547,130017
130547,130546
130548,130549
130548,131176
130548,131748
130549,130548
130549,131176
130549,131748
130549,131749
130549,131772
130550,130551
130550,131748
130550,131749
130550,132702
130551,130550
130551,131749
130551,132702
130552,130742
130553,130741
130553,131422
130556,130132
130558,130015
130558,130439
130558,130559
130559,130558
130562,130440
130568,130569
130569,130568
130572,130573
130572,131581
130572,131694
130572,131749
130572,132702
130573,130572
130573,131749
130573,131782
130573,132702
130574,131751
130574,132703
130581,131056
130629,132475
130637,132543
130661,132237
130694,130904
130694,130918
130698,130114
130698,130431
130698,130699
130698,130720
130698,130736
130698,132162
130698,132661
130699,130048
130699,130086
130699,130113
130699,130114
130699,130698
130699,130706
130699,130720
130699,132661
130700,130709
130700,130710
130700,130739
130700,132662
130700,132663
130701,130440
130701,130511
130701,130715
130701,130716
130701,130730
130701,130744
130701,132166
130701,132167
130701,132175
130701,132664
130702,132166
130705,130016
130705,130358
130705,131621
130705,132136
130705,132137
130706,130359
130706,130699
130706,131624
130706,132661
130707,130359
130707,131179
130707,131624
130708,130017
130709,130015
130709,130439
130709,130511
130709,130700
130709,132662
130709,132663
130710,130700
130710,132139
130710,132662
130710,132663
130711,130405
130711,131179
130711,131622
130712,131622
130713,131176
130714,132140
130714,132703
130715,130701
130715,130716
130715,131623
130716,130360
130716,130701
130716,130715
130716,130717
130716,132664
130717,130360
130717,130441
130717,130716
130717,131623
130717,132144
130719,130358
130719,131670
130720,130359
130720,130698
130720,130699
130720,130721
130720,132661
130721,130720
130721,130722
130721,131179
130722,130359
130722,130721
130724,131666
130724,131669
130724,132701
130725,131669
130726,131176
130730,130360
130730,130701
130730,132166
130730,132167
130731,130016
130731,132167
130733,130015
130733,130112
130734,130017
130734,130358
130734,131686
130734,131690
130735,131686
130735,131690
130736,130359
130736,130698
130736,131687
130736,132661
130737,130359
130737,130738
130738,130737
130738,131687
130738,132169
130739,130015
130739,130700
130739,132171
130739,132662
130739,132663
130740,131688
130740,131691
130740,132172
130741,130553
130741,131179
130742,130552
130742,131179
130742,131581
130742,132122
130743,129114
130743,131179
130743,132174
130744,130360
130744,130701
130744,132175
130744,132664
130745,130016
130745,132177
130779,132598
130807,130332
130854,132507
130858,131194
130861,130869
130869,130861
130877,130880
130880,130877
130884,130887
130887,130884
130888,130890
130890,130888
130894,130898
130894,130905
130894,130906
130895,130907
130895,132790
130897,130903
130898,130894
130898,130905
130898,130906
130898,131194
130899,132790
130900,130906
130900,131194
130903,130897
130904,130694
130904,131393
130905,130894
130905,130898
130906,130894
130906,130898
130906,130900
130906,131194
130907,129818
130907,130895
130907,132790
130911,130912
130912,129818
130912,130911
130912,130917
130912,132790
130917,130912
130918,130694
130918,131393
130924,130927
130926,131194
130927,129818
130927,130924
130927,132790
130929,132790
130932,130937
130932,130938
130933,131874
130934,130938
130936,129818
130937,130932
130937,130938
130938,130932
130938,130934
130938,130937
130938,132790
130940,130943
130941,129650
130941,130943
130943,130940
130943,130941
131040,129074
131040,129092
131056,130581
131157,131158
131157,131159
131157,131165
131157,132694
131157,132700
131157,132723
131158,131157
131158,131159
131158,131165
131158,132694
131158,132700
131158,132723
131159,131157
131159,131158
131159,131420
131161,129166
131161,129182
131161,129212
131161,131162
131162,129192
131162,129212
131162,131161
131162,131163
131162,131164
131162,131165
131162,132695
131163,129182
131163,131162
131164,129212
131164,131162
131164,131421
131164,131438
131164,132695
131164,132725
131165,131157
131165,131158
131165,131162
131165,132044
131165,132695
131170,129149
131170,129168
131170,129172
131170,129178
131170,129186
131170,129209
131170,129210
131170,129325
131170,129959
131170,129960
131170,129964
131170,129966
131170,129985
131170,129990
131170,129996
131170,130235
131170,130376
131170,130377
131170,130400
131170,130425
131170,130429
131170,132694
131170,132700
131171,129148
131171,129967
131171,129983
131171,129987
131171,129991
131171,130010
131171,130208
131171,130218
131171,130231
131171,130232
131171,130236
131171,130246
131171,130250
131171,130386
131171,130433
131171,132695
131176,129103
131176,129172
131176,129178
131176,129186
131176,129191
131176,129198
131176,130021
131176,130026
131176,130045
131176,130048
131176,130055
131176,130065
131176,130074
131176,130082
131176,130086
131176,130093
131176,130095
131176,130102
131176,130114
131176,130119
131176,130135
131176,130467
131176,130468
131176,130496
131176,130497
131176,130517
131176,130519
131176,130543
131176,130548
131176,130549
131176,130713
131176,130726
131176,131177
131176,131440
131176,131753
131176,131755
131176,131756
131176,131757
131176,131760
131176,131762
131176,131763
131176,131765
131176,131766
131176,131769
131176,131772
131176,131775
131176,132694
131176,132700
131177,129198
131177,129964
131177,129990
131177,130026
131177,130048
131177,130055
131177,130065
131177,130082
131177,130086
131177,130102
131177,130119
131177,130121
131177,130135
131177,130467
131177,130468
131177,130517
131177,131176
131177,131440
131177,132694
131177,132700
131178,129142
131178,130069
131178,130105
131178,130123
131178,131179
131178,131595
131178,131598
131178,131602
131178,131607
131178,131642
131178,131682
131178,131687
131178,131699
131178,132695
131179,129142
131179,130022
131179,130023
131179,130035
131179,130050
131179,130069
131179,130078
131179,130083
131179,130089
131179,130099
131179,130101
131179,130105
131179,130107
131179,130123
131179,130130
131179,130502
131179,130525
131179,130526
131179,130707
131179,130711
131179,130721
131179,130741
131179,130742
131179,130743
131179,131178
131179,131595
131179,131598
131179,131602
131179,131668
131179,131679
131179,131682
131179,131753
131179,131755
131179,131756
131179,131757
131179,131760
131179,131762
131179,131763
131179,131765
131179,131766
131179,131769
131179,131772
131179,131775
131179,131786
131179,131787
131179,131788
131179,132695
131179,132699
131179,132701
131179,132703
131194,130858
131194,130898
131194,130900
131194,130906
131194,130926
131198,129072
131206,131235
131235,131206
131243,131244
131244,129078
131244,131243
131290,129085
131296,132432
131313,132574
131315,129730
131349,129281
131393,130904
131393,130918
131418,130016
131418,130132
131418,131419
131418,131420
131418,131448
131418,131450
131418,132696
131418,132705
131418,132725
131419,130016
131419,130058
131419,130067
131419,130132
131419,130360
131419,130477
131419,131418
131419,131420
131419,131450
131419,132121
131419,132696
131419,132705
131419,132725
131420,130018
131420,130068
131420,130358
131420,130360
131420,130439
131420,130440
131420,131159
131420,131418
131420,131419
131420,131426
131420,131680
131420,132122
131420,132696
131421,129104
131421,129146
131421,129170
131421,129211
131421,130016
131421,130031
131421,130039
131421,130051
131421,130071
131421,130088
131421,130103
131421,130358
131421,130470
131421,131164
131421,131426
131421,131427
131421,131441
131421,131748
131421,131749
131421,131753
131421,131755
131421,131756
131421,131757
131421,131760
131421,131762
131421,131763
131421,131765
131421,131766
131421,131769
131421,131772
131421,131775
131421,132132
131421,132702
131422,129188
131422,130023
131422,130073
131422,130078
131422,130089
131422,130105
131422,130107
131422,130504
131422,130553
131422,131432
131422,131433
131422,131442
131422,131444
131422,131683
131422,131788
131422,132699
131422,132703
131426,130358
131426,131420
131426,131421
131427,131421
131432,130359
131432,131422
131432,132699
131433,131422
131435,130018
131435,130439
131435,130440
131436,130017
131437,131451
131438,131164
131440,131176
131440,131177
131440,131748
131440,131749
131441,131421
131441,131748
131442,131422
131442,131748
131442,131749
131442,131782
131444,131422
131447,130018
131447,131448
131447,132724
131448,130018
131448,130440
131448,131418
131448,131447
131448,132704
131450,130441
131450,131418
131450,131419
131450,132705
131451,131437
131579,129959
131579,130067
131579,131580
131579,132121
131580,130030
131580,130067
131580,130074
131580,130517
131580,131579
131580,132121
131581,130027
131581,130088
131581,130095
131581,130111
131581,130439
131581,130499
131581,130572
131581,130742
131581,132122
131584,130017
131585,131587
131586,130016
131586,130370
131586,130441
131587,131585
131587,132701
131589,130441
131591,130016
131592,130015
131592,130359
131592,132699
131593,129950
131593,130441
131595,130016
131595,130017
131595,131178
131595,131179
131595,131596
131595,132701
131596,131595
131598,130359
131598,131178
131598,131179
131598,132125
131598,132126
131598,132699
131600,132129
131600,132701
131601,130016
131601,130441
131602,130027
131602,130502
131602,131178
131602,131179
131602,132702
131603,130017
131603,130370
131605,129950
131605,130441
131607,130359
131607,131178
131609,130016
131609,130358
131609,131610
131610,131609
131612,130358
131613,130016
131613,130017
131613,130043
131613,130358
131614,129103
131615,130016
131615,130370
131615,130441
131617,130359
131621,130017
131621,130705
131621,132137
131622,130016
131622,130370
131622,130441
131622,130711
131622,130712
131622,132139
131623,130016
131623,130360
131623,130440
131623,130715
131623,130717
131623,132143
131623,132144
131623,132704
131623,132705
131624,130015
131624,130359
131624,130706
131624,130707
131624,132699
131626,130401
131634,130359
131641,130440
131641,132151
131642,131178
131648,130501
131666,130724
131667,129111
131668,130359
131668,131179
131669,130016
131669,130017
131669,130441
131669,130724
131669,130725
131670,130016
131670,130017
131670,130370
131670,130719
131670,132160
131670,132161
131672,130359
131675,130441
131675,132765
131676,130016
131676,130441
131677,130440
131677,132701
131679,130440
131679,130515
131679,130516
131679,131179
131679,132701
131680,130016
131680,130017
131680,130358
131680,131420
131680,131684
131681,130016
131681,131682
131682,130016
131682,130017
131682,130439
131682,131178
131682,131179
131682,131681
131683,131422
131684,130016
131684,130017
131684,131680
131686,130017
131686,130111
131686,130734
131686,130735
131686,131690
131687,130359
131687,130534
131687,130736
131687,130738
131687,131178
131688,130370
131688,130441
131688,130740
131690,130016
131690,130734
131690,130735
131690,131686
131691,130740
131691,132172
131691,132701
131693,130017
131694,130572
131699,131178
131699,132699
131705,132180
131706,132181
131707,132181
131708,130016
131709,130016
131719,130130
131720,130130
131725,130360
131729,130441
131743,131744
131744,131743
131748,130021
131748,130031
131748,130032
131748,130034
131748,130045
131748,130048
131748,130065
131748,130074
131748,130086
131748,130091
131748,130092
131748,130093
131748,130095
131748,130102
131748,130103
131748,130113
131748,130114
131748,130121
131748,130135
131748,130359
131748,130378
131748,130430
131748,130468
131748,130470
131748,130471
131748,130497
131748,130519
131748,130520
131748,130521
131748,130534
131748,130548
131748,130549
131748,130550
131748,131421
131748,131440
131748,131441
131748,131442
131748,131749
131748,131753
131748,131755
131748,131756
131748,131757
131748,131760
131748,131762
131748,131763
131748,131765
131748,131766
131748,131769
131748,131772
131748,131775
131748,131781
131748,131783
131748,132122
131748,132132
131748,132702
131749,129144
131749,129194
131749,129964
131749,130032
131749,130034
131749,130048
131749,130065
131749,130077
131749,130092
131749,130093
131749,130102
131749,130103
