group1_id,group2_id
142163,140152
155996,156455
139888,139889
139836,140522
155802,157239
141204,141807
155806,157776
156253,158438
158445,155913
155855,157776
140412,140323
140422,140891
156568,156393
155993,157617
158352,157221
156413,157305
142450,141135
156504,158553
155887,157229
140107,139842
156667,157237
142328,139923
140151,142504
142663,142536
156707,157227
158181,157089
141003,139845
140013,139928
142090,140560
142343,141182
139783,140437
156450,158516
140322,141847
156259,158464
140451,139856
140485,142103
158303,156922
156681,158425
156937,156945
158502,156584
155857,158424
140395,141078
141074,140503
139832,140315
142105,141136
157188,156652
155901,156894
140439,140565
142339,142572
156656,156339
139876,142624
140677,140316
156260,167059
139760,142626
142335,141588
140564,141775
142104,142105
156819,158519
156883,157227
158512,157583
157625,157221
140322,141406
156656,156381
140560,142068
158286,157855
142484,141791
156326,158521
155885,156125
140447,142136
158519,162828
141043,140684
141073,141800
156825,158421
156655,157582
141823,141074
140150,140682
140135,140523
158556,156708
142135,142120
141588,142335
157236,157981
157305,157774
140153,140550
156144,155902
142296,139923
151847,140103
156274,157090
156648,156647
158502,158107
157481,157090
156686,155887
141072,140893
158038,157221
156130,157092
157235,158467
141072,140894
157313,156572
140153,140377
140564,140424
155818,157754
140372,140008
140317,140511
157045,156369
157459,157913
156546,156597
157239,156125
157584,157089
167074,157753
156737,156821
157079,158328
140315,140682
156144,156058
142572,142625
144352,139841
140435,142566
139843,142134
141073,141368
157584,156443
140420,139756
156597,157743
157089,155772
140991,140151
141712,142151
156505,157899
142626,139844
156080,156523
140322,140850
158048,167084
140154,142534
156901,156922
158425,157866
139841,139729
142294,139911
156739,156047
141072,142103
157235,158358
140522,140664
141007,142133
156123,156567
157237,156267
157638,158405
157693,156244
156449,158502
141023,142136
156737,167080
156360,156407
157052,156739
141802,140562
140154,142452
140663,142495
142560,142136
139844,142625
141073,141457
140699,141075
142444,140663
156243,157230
142408,140472
155879,158048
155770,156674
157222,155891
141076,141226
157452,156521
156737,156708
157270,157456
144142,140664
156414,157709
140476,140079
156313,157237
157228,156047
157010,155827
157692,157222
140372,139842
141182,140012
139920,140662
156522,155917
157912,163050
158181,157581
158558,155773
140474,141078
142136,140241
157624,155765
157632,156659
139868,139870
156522,156549
142568,141847
158170,157776
139841,139911
157222,156732
156700,158404
141599,142626
158503,156452
155817,157227
139990,139817
142073,140322
156406,157737
163060,157581
156393,158383
162738,157236
167068,163055
140323,140093
156920,156700
140561,141791
140564,141984
141821,141077
142521,140011
156594,156593
157239,156386
140846,140560
157185,156569
157382,156705
139880,139843
157090,157753
157883,157091
157581,156305
140472,140565
140519,142625
140558,141075
141814,140562
142329,140918
141076,141717
141941,141077
156366,157051
140566,140994
139927,142296
140436,139939
156293,156262
157863,157065
142182,142133
156495,156657
155878,156277
158446,156666
140528,142566
139868,140662
156559,156739
157701,157774
158283,156375
156567,157624
139888,140563
141256,140920
142150,142623
156122,157227
158558,157482
158504,158330
139914,139841
157982,158537
156632,157774
158422,156451
156832,156216
156260,158555
141599,142408
157603,156561
156575,155858
157089,156627
157227,157599
140074,140662
156527,158048
158385,158187
156923,155826
157239,156568
157091,158312
157639,157222
140450,142295
141717,142408
157052,156921
156359,157089
156360,157582
140563,140688
155917,156734
139817,139995
142625,141011
156413,167121
142089,140010
140691,142567
142179,142180
157237,158333
158408,158028
167058,167076
142565,139985
157239,156911
167122,157582
142564,142437
156261,155769
157701,156922
142185,140010
139981,139843
157229,156640
157239,157078
140152,139909
167088,157239
140863,142135
141812,140434
157238,158462
141980,142625
156215,157638
156647,157382
140677,140463
152015,142624
142568,140850
140857,140566
141385,140317
140887,142135
140366,140323
156446,156360
141960,141077
158536,156739
139844,142091
139845,142312
139999,139817
140322,140122
140860,141072
156596,158272
140121,140562
158049,156070
156778,158538
167060,163036
157599,157237
141943,139844
157420,158512
156414,158207
139841,139869
140474,142097
157056,157849
157236,155806
142074,140564
156596,156671
156527,157033
156695,158419
158182,158529
140564,141257
155913,156261
158524,156127
139845,141381
156570,156069
142297,141803
156672,158535
158384,156573
141035,141131
139807,139971
157869,167129
156737,155800
141077,140920
155994,156413
140315,141418
157228,158296
140506,139988
139806,140909
156740,156699
157221,157227
141407,140316
142294,140043
139759,141614
156715,158343
139888,139887
157083,156967
156597,158041
157227,156905
156671,156259
157083,156522
142572,142091
139862,139864
155995,156447
140150,141418
157229,158056
141378,140664
156470,155995
156670,157449
158443,156052
140345,142623
158325,167081
140563,140364
156413,156377
156262,167057
157237,156215
140503,141074
139843,139880
139985,142565
157478,156651
162512,156597
140317,140921
157089,158443
156215,167082
140454,139871
156738,156390
142295,142114
141396,141022
157890,156576
158534,156923
155891,157222
157618,158207
142501,142135
156649,157476
157237,157617
141179,140011
158405,155771
140476,141008
157229,162134
156055,156672
157090,157694
139970,151851
140437,142566
141076,142074
142124,140475
142132,140404
141185,140317
139865,140454
140009,142184
142135,140539
156697,157770
142625,142081
141131,141404
157611,156739
157235,156256
158556,157045
140013,142145
157002,156921
158538,155769
140322,151854
140322,140403
158384,158093
155993,158502
141855,141898
141514,141012
142567,141845
155994,157876
142623,139865
156952,157582
156360,156731
141005,140560
142439,141073
141624,140125
141378,141075
142297,142090
157229,157010
156917,157913
140322,141950
157584,156829
157090,156587
140150,141791
156239,156341
155996,156539
158409,157775
141078,142155
157634,155885
158423,156711
142145,139879
157607,155996
158295,158537
141974,141976
142296,140011
156262,156718
156739,156721
157382,156778
140421,141019
142624,140350
141805,140317
156343,157584
156594,157770
156936,158538
140564,140363
142441,141076
156439,156125
156123,158539
156461,155856
142094,142191
157451,157450
158425,158477
158049,167084
156920,156970
139760,140564
140010,141453
156068,158405
156737,157237
157686,156260
158424,157052
156906,158537
158558,158320
140558,140664
162130,156923
156216,157855
140321,140404
157049,155996
158305,157777
140875,140439
157043,156670
156239,156216
155868,156408
141229,140153
155671,158554
155763,156739
156985,155871
140586,142157
155995,156172
156970,156527
142183,152283
156216,156719
140663,142153
167135,157775
155994,157613
156413,156835
140847,142136
157222,157420
140687,142564
140374,139841
156616,158383
142340,139978
157198,156690
142073,142568
156056,157091
151847,140560
156739,157687
158348,157317
139971,139969
156718,156216
157636,155997
142169,141841
156470,157323
158303,157235
155797,157001
158318,158555
156919,158419
142328,140011
142566,140912
156664,158439
157859,158502
141074,141000
156169,157583
139842,141023
140354,139844
156557,167084
156905,157237
158405,155765
157228,157628
141725,140437
157584,156660
141075,141596
155827,157753
157090,158504
158538,158327
157583,163052
158474,158439
157236,157043
158535,156260
140564,139882
139841,140851
140315,141045
141925,141077
141728,139842
156681,158446
151993,140463
155878,156654
157227,158271
156540,157092
157091,156450
157092,157614
157882,156764
140469,141072
156377,157090
156260,158337
155893,157238
139895,140566
139990,151857
142480,141135
158509,157707
156215,156047
158553,156495
156522,157486
158474,156403
140472,139888
142111,140563
155814,156597
156215,157858
156664,157237
142153,141401
158345,157238
140321,141800
140564,139844
155847,157235
157709,158424
141024,140007
141952,141078
157639,157229
158555,156884
142192,141404
141136,142514
167078,157222
141964,142565
167075,156656
155878,156656
142567,140994
140316,140882
156335,158423
157581,156627
156413,157616
140011,140547
141632,142080
158537,157639
158556,157608
139830,139831
140153,139824
157449,156596
156370,155996
158474,157237
155870,158352
156455,157688
157089,156305
158507,156835
140121,140150
140887,142093
156498,157221
142623,141380
142623,140681
142160,142564
156074,157279
156737,157608
141072,140273
158177,156648
155829,157229
155882,158300
156970,158351
157777,158216
158554,157091
157382,155766
158439,156916
156325,157239
142560,152269
140439,141246
157603,157237
156533,157581
140103,140322
140561,141043
156899,157091
139886,142574
139943,139944
140689,141946
141078,140366
142132,141368
158348,157091
141185,152015
156130,156660
157604,156656
140458,140153
141397,140449
157184,158534
156914,158041
155901,157001
167089,158341
139840,142163
142191,140834
141814,140561
142626,140424
156052,157912
141030,141073
155995,156449
141607,141943
155673,156240
158044,156597
157203,158535
157229,156907
167083,156256
142622,139911
141077,139889
156704,157913
157774,156631
157382,156725
140390,142334
155993,157600
156554,157236
156922,158467
155886,157581
142191,141940
156998,158055
156673,156215
157228,157638
158446,157866
141589,142408
141072,142443
157068,157239
141132,141938
142150,141399
157582,156310
142663,141250
156360,158535
158280,158553
141805,140888
157707,158505
142132,141800
142341,140920
156919,156129
156952,155997
155812,155883
157004,157236
141074,142074
140564,140472
142029,151853
156437,158506
157688,156679
156280,156215
156923,157067
156835,157774
167081,163033
156578,157236
156648,155808
141576,141045
157599,156561
141075,140990
140322,141133
158503,158505
140689,142566
141045,141938
156125,156923
158536,155799
139999,151857
140322,142446
157222,157063
141744,140564
140510,140010
156259,157019
162135,156527
156778,167092
140111,139835
157089,156249
156740,156664
157438,158537
140920,142342
140462,142166
141241,142133
155834,156360
156732,157222
157239,156893
141893,140458
140321,141368
157776,156996
140470,142408
163020,156262
156715,158344
156740,158474
156922,158358
140011,142329
142574,140566
139917,139918
141974,140316
140121,140561
142133,140528
142408,141037
157753,157045
141840,142094
157777,158425
139771,141622
156740,157603
141074,140843
156936,158291
158282,156657
139935,141076
139917,142572
141556,140105
140317,141795
142334,141013
140541,141924
158170,156740
141204,141709
142624,141629
156824,156597
157638,158403
167073,157230
158508,158038
141134,141589
155673,156894
163051,158553
156647,156825
142296,139807
156558,157631
140011,140086
140323,141632
142626,142448
157685,158537
157228,167082
157774,158467
142143,139865
156654,156653
156523,157326
156664,155993
158502,157695
155879,157777
141132,142171
157613,158509
141251,140506
156262,158328
158446,156667
139878,142145
158517,156829
140426,141021
140521,141078
157754,155837
157706,156360
157090,155886
156657,167077
157582,157610
142068,142624
156414,156684
157615,157054
142181,140563
158326,167061
162796,157238
157091,158313
158474,155993
158443,156369
156324,157236
141078,141934
156637,155997
156707,158554
157582,157776
156820,157477
158554,156728
142623,140100
140566,141845
156375,158444
157222,158512
156262,155767
139756,139730
140420,140421
142566,140128
157090,156533
142328,141019
142345,141045
155902,156937
156413,156381
157230,158537
140865,140323
157236,155795
141950,142345
156360,157706
141136,142480
155994,157607
156661,156922
139890,141077
156078,156738
158213,156262
156734,157743
156631,155994
140396,141134
158286,157238
158405,158334
140541,140565
142624,142117
142342,140097
142120,140469
155869,156730
157770,156327
156883,158554
141611,142154
158421,156910
141078,140542
141983,141984
141017,142566
141558,139845
157774,156534
156625,157753
157753,155800
156661,156270
158119,158344
158166,158504
158539,156995
140240,141074
156527,158276
157043,156740
156129,157584
142622,140851
155883,156262
155763,155799
140558,142188
155773,156350
142566,142075
156498,158511
142068,140881
158439,155809
155885,157634
140690,140565
141935,140560
141075,142105
142438,141072
156216,157049
140448,142334
141784,140563
156923,157438
158554,156476
158523,156696
158346,158539
144142,141244
156661,157774
140560,140454
155837,157754
158322,157237
158534,157436
140918,142625
141075,141078
141078,140412
142328,139807
139809,140316
155767,156487
158354,158555
158445,158320
155858,157236
156740,156915
140315,140343
141846,140662
156360,155834
140454,139867
156260,155893
157632,158555
142111,140900
139845,140382
155997,156414
139945,142567
157583,157707
141920,142120
139806,140151
157228,156068
167086,156922
139756,140562
139994,141078
140099,141072
142566,141837
140694,140875
142566,142161
156347,158519
157237,158176
141805,140009
156215,157628
156359,157092
157459,158049
139841,139969
155897,157770
155877,157228
139844,139826
156739,157032
156893,157078
156454,158555
141076,139750
140096,140856
142136,142102
157913,158225
156677,156275
140421,140011
156238,158326
158357,157776
142133,151856
157019,155858
155993,156437
141402,142153
142564,142176
157634,156125
142296,141019
156332,158517
157227,157179
156260,156659
157882,158538
142567,140566
157237,156940
140433,140154
157222,156839
158273,158536
141229,141942
142568,140096
155997,158304
157624,158034
142071,142471
155996,156942
142566,139936
141075,139933
156341,157238
157227,156576
157775,157221
140661,142113
142168,141728
157753,156821
157891,156580
142163,142503
156688,157463
157584,157092
157227,155886
157228,157032
157909,156411
158555,156448
156130,157089
141000,141074
156557,157072
158295,157631
142345,140392
140507,140000
157693,157238
158351,157238
141848,139990
157032,157603
158530,157755
156923,156906
157005,155993
140141,140154
156010,157237
157776,157052
157685,156671
157777,158446
157059,158537
157194,157913
142441,141226
158384,156048
140692,142453
141078,139939
141135,140398
141556,140493
144369,139834
140420,142328
157618,155997
140661,139752
156163,158383
155997,158359
158539,158275
141835,140322
140151,140348
158344,158536
141077,140900
158467,155994
158522,157777
140424,140012
141981,141075
157847,156216
156658,156495
156536,157774
156459,158505
141134,141599
156260,157604
162132,155878
141074,141226
140473,139892
157074,157583
139892,140472
140470,140564
141841,142136
142567,142574
141607,141229
156215,157687
156570,157452
141979,140469
142296,139779
155916,156587
141394,141132
155854,156580
157221,163019
141408,141179
140152,142149
156123,156566
142089,140560
156277,156653
157239,157068
139984,151856
141073,141006
156534,155994
157462,156687
158504,157859
141074,139774
155995,157898
140152,139859
139900,139899
141030,142132
156360,156446
140504,140503
142568,142184
142565,141233
140993,139845
142335,141397
156941,156215
157582,158331
156540,155995
163047,157221
140322,140096
158446,156010
140561,140408
140469,142564
156622,156623
157777,158225
156215,156721
157228,158308
158290,157235
140240,141076
156609,157236
140561,139776
155856,156461
156339,158553
157229,156401
158535,156360
141135,142156
142135,139814
155868,156596
141229,139844
139761,140321
157325,156593
141074,142463
139942,142567
142062,140127
157238,157178
158504,155993
142128,142345
157850,156738
142568,140996
163019,158536
141226,142440
157582,156657
141030,140321
157222,157074
167056,157754
156127,158526
155877,156215
140861,142121
158446,158477
142328,139779
156915,157237
157686,156360
140323,139943
152015,141955
158477,157237
141599,141709
157089,157635
157221,158554
140438,141598
157238,157639
142626,144261
156382,155882
140684,140007
156452,157684
139983,139980
157776,157002
140457,142328
140535,141899
156740,156376
167071,156246
141073,140404
142514,141135
140856,140154
139897,140323
158329,156413
139750,141076
139939,140323
156953,156262
140687,141072
140664,142105
157639,157063
142345,140682
142623,140533
141805,142568
157477,156649
156413,155678
140564,140541
142129,142335
158558,155913
139840,142184
167121,157774
158383,156727
158210,157229
140865,140108
158297,156261
141411,140663
156359,158064
140421,139923
140010,141739
167079,158326
155794,157239
156259,156575
140323,141925
155862,156707
142603,141132
157239,155885
157913,158216
156262,157173
157775,156681
157753,163038
158194,158439
139883,142565
141837,140436
139841,139864
140563,140690
139883,139884
140118,140073
156656,156377
158085,157222
139989,151856
142526,142341
140151,141984
157005,157237
155669,155827
158313,156442
157238,158461
139882,139883
140462,142522
142408,140081
162828,157325
156668,158408
158358,156411
139940,141075
141226,140564
140487,139799
156652,156521
142134,139843
141913,140008
156068,158403
167084,156527
140560,140891
142621,139770
158515,156129
156336,157775
140153,140012
142572,140107
157448,157755
140504,141074
156739,157638
156996,156921
163044,158517
140434,140435
142458,140441
140560,140487
139832,144142
158305,158048
158443,158336
155819,157755
142346,142128
158304,155997
156533,157089
163041,158382
141418,142171
140560,142108
140519,142334
141940,142439
158516,155997
141134,141204
156686,156955
142082,140323
157777,157061
158203,158049
157238,155996
139982,139981
140488,151847
140990,140412
156439,157634
156522,156985
156651,157477
141078,140865
156673,157228
157092,158299
155996,157688
158382,155677
141520,140438
158321,158178
155816,156259
157305,157090
156642,158385
155671,157227
156216,157238
141912,142439
156275,158026
157466,155881
155994,155816
158046,157583
156280,157228
140152,142164
140563,141660
140507,140566
142622,140043
157420,157222
158028,157618
142133,140689
155885,157239
158405,156561
142134,139880
156738,156908
158438,156127
156496,156522
156653,155839
158034,158383
167061,156923
156731,158355
158313,167124
167080,156215
156618,156216
140265,141075
155870,156408
156661,157235
156682,157777
156740,156313
155825,156740
142564,141920
162738,156700
158211,156523
156587,155993
156920,157236
156970,156722
157775,158511
141136,142450
140661,140411
141805,139840
156726,156727
163058,156521
142150,142621
157230,156971
141981,140664
158404,157033
156216,156910
156915,155993
156626,156359
157326,158206
142102,142172
140893,140436
140472,141784
158404,158278
140563,140908
142154,141077
142177,141303
156313,157733
156365,156686
140485,141609
142184,140152
156698,157236
140323,141941
141979,142095
156413,158090
156414,155997
158439,156677
140151,140347
141514,141515
142624,140352
157070,157236
141835,142568
157227,167087
157476,156820
156674,157639
156527,156597
140875,141775
158402,158512
140860,142564
141632,141077
157237,156055
155834,156237
156705,156398
142626,142476
142080,142081
158424,156470
158537,155669
142329,139928
157229,157304
141242,140153
155891,157583
158536,157615
156730,157089
157687,158405
157912,156729
141954,142623
155801,158403
157091,156444
141417,140664
142529,141204
157705,156352
142566,141660
163050,156656
157624,155802
156360,158325
141072,142437
157054,157227
158425,158409
156899,157694
156262,157848
142623,141731
156047,158403
157706,155895
141075,140675
155862,156397
139807,142329
142550,142179
156359,157608
141924,140920
156625,157091
141802,140011
157092,156447
158519,158521
157185,158383
163044,158521
158537,157620
140359,140561
157688,157229
162133,157618
142333,141587
155899,157584
157237,156677
156699,157237
155995,156889
157482,156261
139843,142116
142448,142625
157382,156703
140843,141074
157229,157063
141725,139940
156282,157628
141812,141073
142554,140539
158348,156587
140499,140153
140434,139937
142566,140908
140470,142074
156587,157581
158290,157236
141136,140323
151850,139805
156721,156313
158525,157755
151851,142340
141846,142623
157851,156658
140560,140404
142166,140463
158423,156464
156702,156261
158355,156730
155845,156359
155996,158173
156393,156569
141078,141007
141959,142568
158041,156737
157235,158271
163046,157584
141518,141598
157776,156915
142297,140424
156609,157235
157052,157775
158471,163054
140010,142568
140485,144261
141241,139938
158538,156617
139987,142133
157754,155797
158504,155995
140881,142340
156346,158537
140815,140432
156499,155773
142188,141745
156949,156261
157032,156559
162794,156215
141045,140391
157236,156880
140510,139820
141800,142084
158536,157625
140662,140345
162134,158287
155917,155871
141609,142346
158044,156711
156069,156521
142485,140154
158295,156557
139857,139856
156658,167076
141075,142602
157460,158385
139826,141968
157909,156739
141076,140409
140323,140474
142408,139991
156382,157089
142134,141034
142624,141191
156682,157238
142134,142297
157043,156260
158477,157323
155864,158354
142408,141014
157755,157770
141038,142154
156487,156570
142134,141796
141031,140322
142475,142075
140321,140009
158470,167068
140693,140322
139893,139890
157326,156502
140060,140679
156169,157222
156558,157054
142191,142120
139840,140496
139792,140445
140463,142071
158273,156737
155773,156261
156172,156437
156451,158556
156504,157090
139886,142133
141078,140506
155808,157382
157733,156215
156568,156911
140441,141598
141796,140153
156666,158439
158535,156670
142134,141242
142169,142168
158309,156216
156125,157634
142074,141074
142572,139805
156242,156250
140154,142072
157584,156542
142297,140153
157089,158299
158302,156946
142080,142622
155909,157863
156249,158336
141191,139821
156046,158539
156729,158354
142134,140499
156559,157615
156360,158555
156451,156737
140008,139906
141034,140153
156650,163058
141133,140517
156216,157777
142561,141136
158414,157228
158553,155878
156392,158041
156414,158305
141979,140887
156731,156360
155915,158539
156889,157239
156920,157235
151850,139961
156710,155895
156596,157054
158526,158525
156661,157236
140457,140560
158536,155846
157776,158474
162134,156157
156971,158125
158539,158055
142133,140127
157692,157583
140693,142568
141732,140434
141599,141076
141031,142568
156655,163050
157776,156664
158554,157753
156656,157692
158467,156739
140683,141078
156698,157235
139993,140566
141717,141076
140681,142568
156597,156908
141899,140535
156940,158296
157635,156052
140374,142343
158476,158357
141985,140448
158345,158119
155995,157614
140323,140395
140393,141204
142153,140663
156261,156617
156661,158284
157019,156575
140885,140565
157070,157235
157221,157480
140106,151850
139816,142663
156261,156492
142568,140511
156841,156985
152010,142624
140505,141075
142095,140470
155997,158331
142191,141979
141841,141805
157774,156533
158508,156437
140527,140564
163052,167076
155860,156310
142334,142622
141023,140010
141382,142524
158318,157582
140010,141811
140918,140012
141782,142073
142622,140837
156737,156325
157235,156905
163039,156527
142089,142328
158516,156939
157092,156172
167129,157776
156950,156050
156484,156651
158504,157581
156943,156752
156010,155995
142342,142122
157684,158418
156923,156215
140505,139994
142626,141609
142329,139976
157063,157222
157308,158554
140106,142572
156126,155997
157079,156144
158331,158517
156985,156734
157090,156534
141259,140007
155824,156215
140891,142624
157239,157326
141077,140679
158512,157420
140663,142192
142134,140909
141133,142152
142625,140381
140436,142567
156587,155995
140445,140317
158093,155807
157754,155912
140557,141134
142446,142152
157754,157188
158334,157228
139926,140151
140151,140268
141238,142331
156237,156359
157008,156950
141783,140273
157770,156607
162828,156829
157092,157635
157470,156144
158477,155995
140921,142184
156915,155995
151857,142566
158296,158403
158514,158419
157753,157892
141417,141075
158555,156397
139978,142296
157709,156414
156737,157092
158532,156127
156911,156568
140323,142125
140420,140560
141775,140565
151853,140316
142503,142164
141132,141394
140563,139936
142334,142081
155763,157625
140009,141795
141074,141783
156724,157382
140453,139865
142134,139780
167078,158422
139792,141073
156551,157755
142622,142169
142331,141584
142294,141855
156239,163037
158358,156739
157581,156583
158520,156129
139844,140502
140477,140060
157694,156660
156527,157238
157743,158356
140321,140888
156455,156679
141947,140562
158405,155802
156888,156677
156647,167066
158279,158538
156260,158282
141959,140322
140007,141185
141073,140487
158556,157092
156414,156939
142568,140919
156554,167083
140151,139874
156260,156731
157684,158503
140681,139840
156959,155824
141026,141938
141811,140095
156163,156563
140093,141077
157221,163043
141019,142329
141073,142108
156561,156940
140107,139966
158419,157319
155673,155902
158402,157583
140012,139759
158502,158506
158064,158443
157239,162794
140271,141075
142185,142136
142622,139963
158286,157777
140152,141916
142623,141802
156576,157237
155868,156739
142153,141402
155995,156583
142182,142555
142328,140562
139841,141855
155996,156679
142622,140485
158090,157090
158338,158445
141812,141078
140065,140690
140436,140857
142331,141077
158384,158539
155797,155902
156752,156942
158425,156336
156521,155818
156712,156400
158165,156413
158555,156913
140521,139836
141077,142095
142296,139730
156495,158318
157239,157055
157237,155809
140563,142075
158384,157204
156554,157235
156740,156559
157876,156662
140154,140240
151856,142663
156414,155879
141022,142621
142082,142480
157850,156413
142564,140846
158358,156921
156366,157584
156963,155901
162796,157777
142168,141954
139780,140424
158557,156547
139760,140427
140449,141405
155993,156677
142130,140323
142572,141846
158330,158502
158539,158213
139961,142621
158504,157089
140564,140893
157705,157229
157622,156920
156470,158439
141540,142087
158517,156353
157004,157235
156492,157863
156921,156387
158535,156237
142623,139787
142331,141256
142342,141251
156677,155816
156596,156557
157582,156414
140560,141453
140563,141837
139840,140921
140661,140143
158511,163043
158173,157774
156647,158539
156923,157228
155824,157228
158512,157222
156578,157235
140563,142161
142191,140539
155995,156692
142623,140270
142564,151847
158536,156346
140009,142144
152252,140150
157753,157581
167081,157227
142328,139730
152252,140315
141624,140154
140424,142625
156521,157173
157222,158520
158535,155845
156407,158354
158467,156921
156658,167075
157238,157620
140850,140433
139796,141136
140909,140153
156920,167083
140321,139840
140470,141226
140127,141075
156216,158119
156682,157049
157230,156836
144252,141399
156125,155885
142555,142182
139842,139786
158280,162131
144353,141850
158445,158301
157855,158462
156896,157228
140322,140919
142296,140562
156125,157239
157238,158303
140564,140069
156899,158556
142188,141078
141252,141191
139780,140153
139840,140414
156739,156394
156824,157238
140434,140271
158211,157198
158520,156343
142565,141232
156246,158382
157238,155669
158292,156821
158405,155794
139813,140503
155847,157236
156382,156660
152266,141072
158336,156655
156752,157229
156675,157776
156215,156672
156700,156308
158525,158523
151850,141846
157892,157239
157229,157705
139897,140841
158299,158443
140074,140453
157706,156310
156259,156698
141917,142626
144261,142334
155997,157610
141227,140472
157456,157455
157581,157614
157890,158536
158322,155995
142343,141376
140563,140128
157581,158106
142535,141073
156215,158309
158289,156596
156332,158521
156555,158535
157775,157870
142145,139881
157239,155804
156740,157611
156921,156947
139987,139988
157624,155794
156960,156262
141074,142094
140064,140322
142473,144651
157221,155674
141076,141709
142175,140561
139842,142572
140841,140473
157178,156324
156839,157222
140564,141803
156657,156359
140136,141072
157235,157005
157753,155898
155850,155913
139845,140098
142120,140861
156569,156261
158187,156689
139842,139918
140514,140316
140663,142171
157584,156338
158536,156408
141412,142624
140847,140010
157582,167122
139894,139895
141233,142565
157613,158510
142074,141076
156277,156377
141074,142440
157236,156527
141204,141076
139831,140322
156939,158507
157092,156305
142335,140449
140549,142624
141894,140560
140126,141624
156677,156370
142494,141078
157222,157583
156259,157004
140566,139897
139869,140151
139842,151850
141842,142623
157201,158385
140011,140346
141586,140474
156585,156983
140154,140504
156586,158346
141540,140565
155864,156260
156587,157089
156259,156554
157582,156360
157740,157089
157870,156919
142129,142624
156379,156666
156597,156385
157237,162129
140011,141010
155858,157235
157228,167091
139907,140315
156697,156696
139885,139887
155805,156738
155901,157285
157239,156393
158359,156216
158474,155995
155675,156242
140316,141723
157777,157726
140013,140918
140465,142091
141073,140317
140323,139994
156739,156635
156739,158178
141257,142181
142626,140462
140273,140560
140485,142448
142080,141134
156359,158060
140315,139857
140323,141952
156558,158049
158539,156953
156559,163047
158507,155996
156740,157052
163055,156522
141800,142159
156123,157382
141078,139993
156996,155994
140151,140457
141010,141587
142166,140316
157472,157474
141942,140012
157318,157582
142123,140473
142622,140844
157895,157239
155996,157623
155994,156822
158175,156739
139948,142567
155996,157583
142175,140150
158505,157684
157754,156570
157891,156216
139842,141850
156454,156446
156229,157777
142621,141001
155822,156570
157694,157089
142166,142092
157092,156249
140861,141894
156580,155854
