student_id,activity_id,req_group_id
17614,2897470,139937
15715,3272073,156923
19024,3278620,158535
17684,2899189,140473
16548,2897572,140012
12714,2900917,140882
16028,2905874,142469
16144,2904507,142116
17331,2897163,139829
17446,3268684,155993
17609,2897470,139918
16503,2906394,142624
14260,2900854,140844
15223,2902437,141250
17336,3271446,156722
17828,3278620,158536
17476,2897419,139893
10827,2904013,141912
17694,2899627,140563
16520,2904483,142096
17428,2901251,140990
12835,2897884,140098
16296,3270810,156522
14344,2897950,140148
15021,2905234,142294
17727,3277975,158439
16620,3277508,158383
19004,3278865,158556
17761,2901349,141072
16024,2897934,140123
17553,3271094,156596
15015,2902855,141405
17271,3271094,156597
16643,2904483,142096
17587,2901290,141040
15102,3277292,158352
16036,2900348,140662
15457,2900446,140676
17502,2897204,139844
12064,2900944,140915
14546,3276447,158037
16627,2904459,142063
15170,2904734,142171
15285,3272452,157052
13095,3276955,158182
17868,2901251,140996
15114,2905234,142297
17449,2897419,139883
16633,3268287,155898
17267,2897204,139844
16263,3275084,157639
19088,3278620,158537
16479,2905842,142439
17665,2897204,139842
17383,3275412,157774
17360,3274739,157467
15283,2897934,140123
15660,2897137,139797
13968,2904013,141912
17614,2897163,139834
17464,3269916,156260
17571,2897111,139766
17367,3268224,155842
16119,3272073,156920
17751,2901349,141073
13910,2897884,140098
17821,2897572,140013
13193,2906394,142624
14344,3275203,157754
17705,3268214,155827
16119,3275147,157702
16314,3272045,156891
16470,2904483,142093
13017,3268271,155881
14211,2903793,141841
17450,3268184,155794
17538,3270947,156551
17665,3268224,155837
14121,2903788,141836
16603,3270362,156414
15159,2897966,140150
17718,2897163,139816
15600,3272460,157060
17458,2897137,139773
17831,3269888,156249
16285,3272059,156910
16024,2905874,142475
18548,3273511,157235
16028,2904483,142095
15368,2902443,141256
16117,3276010,157907
17354,3275412,157776
15150,2904766,142192
15027,3273020,157203
17540,2901303,141042
16544,2904531,142134
14121,3271778,156824
17614,2899554,140558
17458,2897470,139906
12871,2903943,141891
16633,2898868,140321
16052,2905890,142497
13985,2897874,140089
15283,3268090,155778
16158,3269888,156253
14211,3276443,158034
16522,3268275,155886
17684,2899189,140470
16214,3275133,157688
17284,3271446,156732
16479,2905858,142456
14159,3272848,157131
16633,3270592,156442
17298,3268254,155867
14092,2897844,140059
16024,2905954,142549
17544,2901349,141075
14536,2906394,142626
15458,3275140,157691
15643,3272073,156920
16519,2905858,142461
17718,2897572,140010
16052,2905938,142534
17751,2899116,140382
17848,2901933,141131
16471,2897111,139766
15335,2904459,142062
15491,3270968,156559
17465,2897111,139765
17718,2897163,139806
17641,2901251,140998
17645,2899189,140485
15532,2897111,139765
17300,3268224,155842
12027,2899554,140537
15065,2903215,141540
17288,2901290,141039
17614,2899116,140394
16231,3270354,156408
17394,3271176,156640
17892,3278017,158444
17271,3271073,156586
17511,3274739,157471
12902,3271617,156764
15545,2905234,142297
17543,3271221,156690
14416,2902798,141374
12713,2897854,140063
17584,2897419,139902
17616,3277780,158424
16576,3271176,156625
16633,3268275,155886
17868,2901277,141018
17553,2905429,144140
15266,2904750,142181
17614,2897137,139783
17614,2901264,141003
16305,3270609,156460
15108,2903191,141514
13910,2897894,140105
17813,2901264,141012
17393,3268254,155866
15438,2904483,142090
17718,2897163,139823
17543,3271446,156735
17609,2901277,141018
17823,3268244,155861
12778,2897934,140125
19230,3272248,156945
16227,3269389,156130
13055,3271783,156830
11839,3276435,158025
14485,3268271,155882
16231,3270330,156384
17474,3270314,156370
15570,2905842,142438
16487,3275977,157870
15182,3274420,157382
14099,3276626,158109
17449,3268224,155837
14029,3272311,156983
12114,3274710,157441
16305,2897521,140004
19023,3277662,158399
12859,3269180,156048
12982,3272357,157004
16600,2901264,141006
17719,2901349,141072
15053,2902413,141226
17420,2905429,142333
17577,3273312,157228
17665,3275412,157774
17502,2897572,140012
13055,2902316,141204
17315,2899189,140441
18689,3273511,157236
15598,2906394,142626
16544,3270232,156360
16227,3277508,158384
13027,2903219,141542
17798,2901303,141042
16207,3278133,158462
17773,2897204,139841
13925,2897884,140096
18624,3273511,157235
16418,2900348,140662
17431,2897521,139972
15659,2904734,142165
16170,2904483,142086
17420,2901349,141076
17279,2901251,140995
16450,3270115,156267
17740,3273312,157229
17571,2901277,141021
17460,3275412,157775
13976,2904459,142081
18956,3273511,157235
17850,3270322,156375
16618,2897111,139766
12027,2905938,142541
16068,2897966,140154
15027,3276963,158195
16240,2900348,140664
15195,2903203,141526
13020,2906394,142626
15291,3275063,157617
15287,3269184,156052
16579,2905970,142565
14046,3276367,157981
16177,3276021,157913
17394,2899189,140441
17383,3271446,156699
14531,3271221,156663
17571,3275412,157776
18549,3278865,158554
16292,2900348,140663
16383,2897950,140148
16127,2897163,139807
17825,2899116,140384
17842,2899116,140391
16634,2905906,142509
18479,3278620,158535
17450,3268234,155846
12983,2900917,140881
15489,2905954,142562
17718,2897163,139808
15108,2903711,141811
17761,2897572,140010
17378,3277780,158420
17761,2899627,140561
17773,2901933,141132
19238,3272252,156949
16628,2897419,139902
17787,3271446,156734
17652,2899189,140422
17558,2897572,140008
17271,3277776,158416
14346,3277274,158327
16104,3270592,156444
18882,3278620,158536
17687,3271446,156734
17684,2897137,139797
16282,3272073,156920
16024,2905858,142462
17471,2899189,140432
17731,3270810,156522
17614,2901277,141020
16024,3276021,157913
12959,2904459,142070
18814,3278620,158535
16418,2905906,142510
16627,2897204,139841
15541,2903199,141524
17684,2899189,140475
15486,3275133,157688
16447,3272031,156880
15374,2904459,142071
16305,2897111,139756
16433,3277508,158383
16008,2904531,142135
14290,2900911,140875
15642,3271176,156616
16065,2897934,140123
17465,2901264,141006
17368,3271176,156607
17320,2901349,141072
17629,2901933,141132
16028,2904459,142074
17695,3277975,158438
16384,2897111,139748
17652,2901290,141029
14089,3276955,158187
16126,3272059,156908
16519,3269888,156245
15461,2905549,142341
17587,2897137,139786
16643,3277508,158382
17298,3268204,155822
12903,2906394,142623
17796,3269888,156239
16164,3272045,156897
18928,3278865,158555
15156,2900446,140680
16231,3270614,156476
17329,3274710,157463
13068,2904531,142135
15412,3277024,158225
16614,2906394,142623
17614,2901277,141025
14159,3276642,158123
15031,3274276,157326
17554,3270947,156542
14345,2906394,142623
15570,2904766,142191
17306,2901251,141001
17418,2897137,139786
15040,3267934,155671
16085,2897966,140153
14007,2897844,140059
15508,2898761,140317
17278,2897521,139976
17316,3274710,157456
17895,2901933,141135
12027,2905906,142509
13985,2898537,140271
17553,3268214,155826
12713,2897894,140106
18760,3273511,157235
17263,2901251,140993
17736,2901303,141045
14384,3277508,158384
16014,3270211,156338
15417,3274276,157325
17884,3275412,157776
13946,3277220,158275
17700,3271221,156690
15088,2897950,140136
17787,3271446,156705
16321,3275412,157776
17863,2899116,140384
15065,2903211,141536
14098,3276506,158059
17760,2901290,141033
16600,2899116,140359
17273,2897137,139782
16086,3275084,157638
15225,2897966,140150
15027,3276602,158083
17645,2899627,140563
17430,3268224,155836
15204,2897934,140131
17892,2901933,141132
14290,2900953,140920
16418,3272031,156887
16399,2897204,139844
17367,2901290,141039
16022,2904483,142096
18760,3277662,158400
16628,2899189,140465
17863,2899189,140441
17319,2901290,141030
17351,3268254,155867
16548,2901349,141073
15565,3275412,157776
17405,2905429,142334
16519,3269888,156250
17906,2897419,139856
16303,2905842,142442
17638,2899627,140563
16127,2900348,140663
16210,2904483,142094
16104,3270587,156437
18572,3278620,158537
15050,3272273,156970
16618,2898868,140321
17718,2899554,140527
17508,2899116,140391
15156,2904750,142188
16296,2898761,140316
17906,2897137,139787
14086,3277220,158287
15053,2902425,141238
17431,2897470,139921
16103,3272045,156903
16637,2899627,140562
15033,3277292,158348
16320,2897521,140005
16356,2897966,140150
17310,2897521,139970
16633,3270197,156328
17310,3271176,156631
16103,3275154,157709
14021,3275370,157770
16500,2897934,140132
15780,2900348,140662
14103,3277292,158352
16460,2899627,140564
16544,3270197,156324
16432,2904459,142074
16302,2897950,140147
16422,2904507,142116
15463,2902802,141378
16065,2897934,140124
14103,3272265,156962
17800,3268184,155802
17609,3271221,156656
16003,2905874,142469
14099,3274276,157325
16470,2904483,142095
15193,2902413,141226
16095,2904459,142082
16600,3268234,155849
19023,3278620,158536
16040,3274710,157460
17614,2899554,140522
15252,3276634,158116
15186,2905234,142296
16028,3272059,156905
18884,3273511,157237
16099,3275063,157618
17828,2905429,142329
17908,3270810,156521
14007,2903947,141893
17274,2897204,139844
16356,2905970,142568
17374,3271221,156658
15468,3270354,156410
15033,2900460,140696
16549,2899554,140517
17430,3268194,155805
16564,2898761,140316
17878,2897470,139931
16343,2905549,142341
17571,2899189,140465
15020,2902861,141411
16418,3275056,157607
16041,3270218,156347
16334,3268291,155901
16229,2904531,142135
17351,3268234,155846
17422,3271176,156637
16303,2905906,142504
17430,3268244,155857
15365,2904483,142095
17614,2899189,140434
15020,2903307,141589
15282,2903563,141712
17543,3277780,158421
17771,2901303,141042
15102,3269236,156079
16611,3275412,157774
17676,2899189,140463
19020,3277665,158403
17316,2901349,141078
15640,3268283,155895
16065,2904483,142090
16246,2906394,142626
15438,2900460,140689
16103,3268084,155773
17799,2899627,140564
17320,2901303,141042
17683,2897204,139840
16343,3275203,157755
15286,2905234,142297
15223,2902431,141248
17543,3277776,158416
17543,2905429,142334
15468,3270362,156413
12757,2902316,141204
17515,2899627,140561
17827,2901277,141018
17632,3268194,155811
17553,3270330,156383
15097,3272248,156947
19051,3278620,158537
16519,2897934,140132
12021,3277256,158308
15017,3272248,156945
13020,2902806,141382
16633,2906394,142623
17596,2897137,139796
18572,3273511,157235
15109,3269180,156046
14106,2904531,142135
16075,3268267,155877
16318,3268267,155877
17798,2899116,140399
16384,2897137,139773
17718,2897111,139763
17476,2897204,139840
17787,3271446,156729
16003,2905954,142559
16170,3272045,156897
16603,3270330,156382
16039,3272073,156919
16605,2899116,140384
16024,3272031,156882
16150,3275077,157629
16452,2897111,139766
14173,2906394,142623
13017,3270211,156339
16481,3275140,157692
17502,2901303,141044
16310,2904718,142151
12902,3273017,157201
17614,2899116,140375
18792,3268684,155995
16024,2897950,140141
16425,3272073,156919
16041,3270211,156338
17376,3277975,158439
17906,2901349,141077
17282,2901933,141136
16285,3272045,156901
17868,3268234,155847
15280,3274855,157584
16416,2905549,142345
17316,2897163,139801
16338,2897950,140136
18802,3268684,155995
15600,3275370,157770
12726,2904086,141938
15368,3277018,158219
17825,2901349,141074
17571,2897419,139902
17278,2897419,139873
17751,2897521,140005
16396,2897572,140008
17622,3275412,157776
17851,2899627,140566
15657,2904507,142108
15343,3270968,156573
17629,2899627,140562
17418,2897111,139762
14369,2897966,140151
18596,3273511,157235
15339,3277220,158284
13095,2897950,140143
16548,2897572,140008
15223,3277005,158206
17278,3271176,156608
15039,2900460,140693
15282,2903575,141725
13203,3272838,157123
15491,2902844,141395
13020,3271221,156690
17743,3271221,156651
17584,2897137,139797
17614,2897419,139895
17394,3277776,158416
15435,2905234,142297
16356,3272031,156888
17614,2897470,139948
16109,3270225,156352
16019,2905922,142530
17394,3277780,158418
17449,3274710,157444
17607,3278017,158444
17474,2899189,140441
16356,3272031,156880
16003,2905874,142470
16040,3271221,156660
17671,3274855,157581
16365,2905842,142441
18072,2901264,141007
17705,3270947,156535
16273,3268078,155764
16028,2905874,142471
5184,3272073,156923
15159,2905970,142564
15356,2897137,139797
13073,3272239,156942
16520,2904483,142087
16521,3272073,156921
14547,3277292,158343
15335,2904483,142095
17897,2897163,139831
16170,3275966,157866
17273,2901264,141012
16024,2905874,142479
14441,2902844,141397
16574,2897966,140152
16643,2904483,142087
16268,2897204,139840
17303,2897470,139912
17845,2901933,141133
16041,3268275,155885
17632,3270346,156403
16418,2904459,142082
17405,2901303,141043
13067,2904531,142132
16182,2905970,142564
15600,2902844,141396
15489,2905234,142296
17538,2901264,141011
15287,2904125,141975
16305,2897521,139980
14001,3276939,158167
18523,3277662,158399
17873,3278017,158443
17405,2905429,142331
15486,3275140,157695
15570,2897950,140137
16040,3277776,158415
17320,3268214,155826
16246,2900348,140664
15660,2897204,139842
18928,3273511,157236
17773,2899627,140562
15365,2900446,140674
17761,3269865,156227
16214,2904483,142086
16273,3277508,158383
15208,2900446,140673
17614,2899189,140448
17684,3268234,155852
15251,3270197,156326
17822,2901251,140997
16627,2904507,142122
13913,2903798,141848
16320,2897204,139843
17440,3271176,156607
18573,3278620,158537
17418,2897521,139969
16333,3272031,156887
17614,2899554,140549
17284,3271446,156696
16239,2897934,140132
16432,3270810,156522
17638,2897572,140009
17446,3278620,158535
17484,3274855,157582
17302,2899554,140503
15640,3268279,155891
17538,3270338,156393
15204,2905234,142297
17596,3277975,158439
18884,3268684,155996
17540,2899627,140561
17616,3271446,156700
15659,2904734,142167
17771,2905429,144140
16065,2905842,142444
17770,3270354,156406
16307,2897966,140152
17278,3274710,157459
16305,2897137,139783
16075,3268271,155882
15394,3277256,158322
15283,3275203,157754
16256,3272073,156923
16579,3275955,157855
18624,3278620,158537
16554,2905842,142440
17300,3270330,156384
16170,3276010,157908
16531,2901349,141073
15489,2904766,142191
11957,2900874,140863
16511,3271073,156578
15108,3272269,156968
16633,3268279,155890
17614,2897163,139835
17713,3274739,157477
17665,3274710,157446
16073,3270614,156463
17385,3271176,156642
16112,2905922,142517
17316,3274710,157449
15495,2904531,142134
15357,3277508,158384
17892,3278017,158446
15285,3272468,157070
17625,2901933,141133
17538,3270314,156369
17553,3277975,158439
17278,3274710,157454
17614,2899189,140472
15365,3275370,157769
17845,2901349,141073
16003,2904507,142116
16024,3275049,157603
16418,2905874,142470
19088,3272514,157089
16231,3270197,156325
14336,2902250,141188
11017,3276443,158033
17800,3274855,157581
16195,2905922,142517
15495,2902794,141368
13020,3271221,156689
14261,2904483,142089
14211,3276439,158030
17354,2901277,141027
10827,2904025,141924
13920,3275133,157688
14162,3276618,158097
14211,3271788,156837
17743,2901251,140993
14029,3270671,156495
15600,2902855,141407
16024,2897934,140127
18760,3277665,158403
17798,2901290,141039
15225,3268084,155770
16523,3270338,156389
17630,3268234,155846
16416,2905970,142568
15040,3277018,158219
14166,3277238,158305
16022,2900348,140663
17315,3278017,158445
16358,2905234,142296
17632,3268184,155799
15438,2904483,142089
16144,2904507,142110
14416,3272833,157118
11017,3276447,158037
16164,3275154,157709
15272,2900460,140690
15283,3268078,155767
15048,2902798,141373
17351,3274739,157470
17584,2901303,141045
17557,2901277,141026
17476,2897470,139927
17394,2897111,139762
15640,3270204,156336
17614,2897470,139933
16086,3272059,156907
15374,3272059,156912
17566,3277780,158424
17629,2901303,141044
14345,3275140,157692
14064,2902316,141204
17671,3269916,156259
17878,2897111,139764
16291,3271221,156690
13925,2897844,140054
15556,3275203,157753
17641,2899189,140441
13910,2897874,140091
16643,2904531,142133
16544,2906394,142625
17755,3270338,156394
17458,3277975,158439
17464,3277780,158423
12835,3276447,158038
17271,3277776,158414
15335,2900446,140674
17751,2899627,140562
15567,2904531,142133
16418,2905874,142474
17315,2899554,140537
12867,3276459,158048
16022,3278139,158468
17360,3271176,156640
14260,3271793,156841
17907,2897204,139840
16014,3268275,155886
17485,3273312,157228
14286,3276455,158045
17740,3277780,158421
15570,3277508,158384
14100,3272828,157114
16460,3268244,155861
17543,2897419,139878
16574,2905954,142558
17821,2899627,140566
15287,2902437,141251
11751,3277274,158341
16040,3275412,157776
16633,3268267,155878
16422,3270204,156332
17495,3274710,157460
16309,3272059,156911
17705,3268234,155850
15097,2902641,141302
16296,3270225,156355
11017,3271783,156829
18862,3273511,157236
8370,3276963,158195
14023,2902316,141204
17476,2901264,141003
17430,3271073,156587
17331,3268224,155838
16065,2897950,140140
12850,3276939,158167
14159,3276610,158091
17748,3268204,155818
14086,3277238,158303
16024,2904459,142069
17489,2901264,141014
17279,3271221,156670
16574,2899627,140564
17538,2901264,141012
16195,2897950,140146
16208,3271073,156587
16226,3270597,156451
15027,3273011,157194
15141,3269192,156058
14261,2904483,142106
17689,3274710,157451
16302,3268078,155763
19230,3272265,156963
15358,2905234,142297
15595,2906394,142625
14314,3272828,157111
16191,3270810,156522
17614,2899189,140439
17538,2901349,141072
16314,3277508,158382
15368,3267938,155675
18548,3278620,158537
17458,2897163,139809
17263,2901277,141021
15494,3270232,156360
16088,3275203,157753
11581,2904104,141955
17614,2899189,140471
16022,2904483,142091
17300,3268204,155818
16479,2905938,142533
17576,2901251,141001
17614,2899116,140362
16296,3270597,156451
17751,2897572,140008
18839,3273511,157235
17755,2899627,140561
17652,2899627,140561
17719,2899627,140563
15078,3277005,158207
16618,2906394,142623
16498,2906394,142623
16052,2905922,142518
12713,2903029,141453
17798,2901264,141012
16126,3272031,156878
17514,2901349,141072
14001,2902316,141204
16501,2897966,140152
15335,2904718,142151
11569,3273011,157195
17476,2899116,140342
16022,3270218,156350
17652,2897163,139816
17822,3270947,156543
15017,3277292,158344
16605,3277508,158385
17572,2899189,140421
17302,2897419,139900
17538,2901290,141039
15600,3272434,157034
17694,2897419,139890
19223,3278133,158461
17538,3268234,155848
17485,3271446,156726
16140,2898761,140316
15507,2905332,142306
15299,2905234,142296
16418,2905874,142471
17302,3268244,155861
16256,3270810,156521
16425,2900348,140662
16600,2899116,140404
15335,2904507,142110
16007,3270597,156446
17614,2901277,141017
17538,2901277,141022
15302,2905234,142297
17897,2897111,139762
16214,2904483,142096
15053,2902419,141233
17614,3268244,155859
17284,2899627,140566
17665,3274739,157472
16509,2900348,140662
18957,3277665,158405
16304,2897934,140132
12870,2900935,140902
15287,3277012,158213
15403,3277508,158383
16024,3272059,156908
17787,3277776,158415
16548,2901251,140992
15134,3277274,158331
17538,3268244,155858
17800,3278017,158443
13927,3276447,158037
16022,3277508,158384
17315,3274739,157479
15108,3272273,156972
17332,3274710,157453
14009,2902844,141393
15231,2902855,141407
16356,2905970,142564
17315,3274710,157441
15017,2903223,141546
17614,2899116,140395
16273,3275147,157701
12884,3276506,158060
16368,2898868,140322
14092,3276439,158028
17736,3277665,158402
16520,2904531,142135
17632,3270330,156387
12770,3275370,157770
16214,3272031,156883
17502,2901277,141016
12021,3277274,158326
17273,3270968,156567
17614,3278017,158443
16523,3270362,156413
16014,3268287,155898
15050,2903684,141782
16525,3275412,157776
17540,3270330,156383
15071,3277508,158384
17665,3268254,155864
17718,2905429,142329
16158,3269916,156259
16450,3270125,156277
15287,2902413,141229
16523,2899627,140562
15070,2900446,140682
17435,2901349,141074
17713,3277780,158424
16432,2904507,142116
15247,2902425,141238
16360,2897966,140153
17354,3271176,156642
16195,2905954,142548
15365,3277274,158333
17273,2899116,140399
14074,2903943,141889
16161,3277508,158382
15015,2902844,141395
16208,3270354,156411
15181,2904483,142095
16075,3270204,156335
14531,3277508,158383
17826,2901277,141021
15272,3275370,157770
13201,2904483,142095
16214,2904483,142100
17669,3268244,155862
16570,2905970,142568
12865,2906394,142625
17493,2901277,141020
16419,2897572,140008
15514,3268275,155887
17351,3268194,155812
15223,2902443,141256
16602,2901349,141074
15238,2903684,141784
15511,2900446,140685
11902,3274276,157326
17435,2899554,140510
14316,3268267,155877
13968,2904025,141925
13925,2903029,141456
15444,2903307,141588
12027,2905970,142568
13027,2903199,141524
17625,2901933,141134
16014,3270609,156459
15071,2904483,142084
16614,3270592,156442
16611,3271221,156657
14119,2900030,140586
15129,2897934,140128
17759,3277780,158425
17906,2897137,139791
15157,3275203,157755
16416,2904483,142097
16548,2901277,141024
15061,2904734,142168
16450,3271073,156584
17271,3270968,156555
17288,2897137,139782
15020,2902641,141302
16512,2905922,142523
12796,3271176,156605
17718,2899554,140530
17422,3271176,156623
17596,3277780,158425
17796,3273312,157228
16643,3275999,157892
14346,3277292,158345
17831,3274739,157471
16013,2905954,142560
12847,2897844,140056
17584,2899554,140513
13920,3277508,158384
15484,2900446,140685
12884,3276502,158056
17736,2901277,141027
17848,2901264,141012
16559,2900348,140663
14286,2900844,140834
17367,2899627,140564
16219,2905906,142509
12859,3277001,158204
14543,3277238,158304
13107,2904098,141950
15078,3277001,158203
15180,2903199,141524
15231,2902844,141396
17572,2901349,141076
14316,3278136,158464
14261,2904750,142177
16170,3275147,157702
12902,3272998,157182
16144,2904483,142095
17288,2897163,139803
17394,2897163,139831
17629,2897470,139931
16238,2901349,141076
17532,2897111,139766
17878,2899116,140363
17303,2897521,139971
16239,3268090,155778
16593,2900348,140663
14487,3277015,158216
12865,2904483,142084
15469,2898761,140316
16356,2906394,142621
17831,2897419,139875
17748,3268254,155866
13968,3276963,158195
14099,3276634,158117
17464,3274710,157447
17799,2897572,140007
17476,2899554,140496
15285,3272464,157063
17378,3271491,156740
16637,2901349,141073
16292,3270197,156324
17526,3268214,155831
16554,2905954,142560
17367,3271094,156596
15135,2902431,141244
17798,2901349,141075
16452,2897137,139797
16013,3275049,157603
12850,2902316,141204
16019,2904531,142135
16013,2897950,140148
16510,2901349,141073
16059,3272059,156913
17614,2897419,139886
17902,2897572,140012
15015,2902850,141399
15368,2904125,141976
16226,3268271,155881
17787,3275412,157776
16557,2897111,139751
13095,2897966,140154
17614,2901303,141043
17418,3274739,157489
16548,2899627,140562
15348,3275203,157754
15135,2904750,142182
17828,2901349,141072
15117,2900460,140687
17837,3268184,155794
16103,3275077,157632
12904,2904104,141952
17614,2897419,139891
15570,2904750,142184
15177,2900460,140690
16313,3278136,158465
15361,2902437,141250
15463,2906350,142602
16305,2901349,141074
16028,2905874,142474
17315,2899189,140427
17394,2897470,139920
15027,3273001,157184
16460,2905874,142474
12865,3277508,158384
17273,2901290,141039
16559,2904531,142135
14094,3272073,156923
15780,2899627,140561
17770,3270968,156573
17348,3271176,156610
16208,3270968,156557
14282,2904531,142133
15017,2903215,141540
14477,2897204,139840
17320,3268254,155866
15407,3272073,156919
16290,2900348,140663
17902,2901933,141132
16472,2897966,140153
16643,3275077,157632
16297,2898761,140316
16176,3272031,156882
13017,3270218,156346
17614,2897419,139893
15045,2902855,141406
15195,2903702,141805
17629,2897572,140008
16503,2906394,142625
17284,3271446,156711
12902,3271626,156778
17476,2901349,141074
15282,2903231,141554
17278,3271491,156738
16261,3270810,156521
15491,2903215,141540
18737,3273511,157236
16439,2898868,140322
13913,2902316,141204
15283,2897950,140140
17799,3268090,155777
15356,2897111,139766
17850,3271094,156596
17278,3274710,157451
17442,3278017,158443
16418,2905858,142458
16231,3268279,155889
17665,2897111,139758
17516,2901251,141001
14524,3277508,158384
15541,3277292,158359
15491,2903231,141556
15291,3275133,157688
17440,3277665,158409
17476,2901264,141004
17669,3270968,156558
17806,3273312,157228
17465,2897163,139826
17625,3268214,155824
18929,3278620,158534
16627,2900348,140663
15102,3272357,157004
17652,2899116,140374
16022,2904483,142087
16637,3271221,156665
16470,2904483,142098
16603,2897204,139844
12835,2897894,140108
17718,2897163,139821
17855,2901264,141003
17677,3278017,158443
11931,2904459,142082
16314,2904459,142077
16600,2897419,139861
16168,2897966,140150
17831,2897572,140013
16273,3270810,156521
15298,3277508,158382
17315,2901251,140990
17743,3271221,156647
16208,2905234,142295
17665,2897470,139938
17892,3271446,156722
16554,2905858,142452
17625,2897572,140012
15020,3272273,156970
15086,2905234,142297
16053,2905970,142567
15247,2902413,141226
11581,2904098,141950
12714,2900923,140888
17550,3271491,156738
16418,3275077,157631
16013,3275203,157753
15514,2906394,142625
17720,3274855,157582
15073,2900460,140692
12859,3269188,156056
14356,3271783,156830
17484,3277776,158415
16203,3270197,156324
17895,3278017,158443
17515,2901349,141072
14162,3276963,158193
15468,2897572,140008
15287,3277021,158222
14286,2900860,140850
17540,2897163,139808
15299,2902443,141259
16519,3273312,157230
17683,2901349,141074
15436,2899189,140485
15458,3275049,157601
15020,2902641,141308
15040,3269188,156056
12027,2905938,142539
15640,3268271,155883
17349,3274739,157478
16416,2905970,142564
16544,2900348,140663
16028,2905874,142470
10827,2902316,141204
15486,3275154,157709
17718,3271491,156738
17897,2899189,140449
14196,2898532,140266
14260,2900860,140849
17485,3271176,156644
17315,2899554,140493
17629,2899627,140561
16548,2901349,141072
17614,2899554,140550
17741,3268184,155801
12726,2904092,141943
15258,3278145,158474
15078,2902437,141252
14026,3276939,158166
17771,3271176,156623
15231,3272452,157051
17511,3271176,156631
15117,2900446,140682
16288,2906394,142625
16549,3275070,157622
16117,3276021,157913
15019,2905234,142297
16019,3270810,156522
15078,3277009,158211
17576,2901264,141005
14336,2902241,141179
17614,2897470,139936
16098,3270810,156522
17614,2899189,140473
