group1_id,group2_id
113774,113775
113774,113776
113774,114366
113775,113773
113775,113774
113775,113776
113775,113777
113775,113778
113776,113773
113776,113774
113776,113775
113776,113777
113776,113778
113776,114366
113777,113775
113777,113776
113777,113778
113777,113779
113777,113780
113778,113775
113778,113776
113778,113777
113778,113779
113778,113780
113779,113777
113779,113778
113779,113780
113779,113781
113779,113782
113779,114215
113779,114216
113780,113777
113780,113778
113780,113779
113780,113781
113780,113782
113780,114215
113780,114216
113781,113779
113781,113780
113781,113782
113781,113783
113781,113784
113782,113779
113782,113780
113782,113781
113782,113783
113782,113784
113782,114215
113782,114216
113783,113781
113783,113782
113783,113784
113783,113785
113783,113786
113783,114215
113783,114216
113784,113781
113784,113782
113784,113783
113784,113785
113784,113786
113784,114215
113784,114216
113785,113783
113785,113784
113785,113786
113785,113787
113785,113788
113785,114215
113785,114216
113785,114217
113785,114218
113786,113783
113786,113784
113786,113785
113786,113787
113786,113788
113786,114215
113786,114216
113786,114217
113786,114218
113787,113785
113787,113786
113787,113788
113787,113789
113787,113790
113787,114217
113787,114218
113788,113785
113788,113786
113788,113787
113788,113789
113788,113790
113788,114217
113788,114218
113789,113787
113789,113788
113789,113790
113789,113791
113789,113792
113789,114217
113789,114218
113790,113787
113790,113788
113790,113789
113790,113791
113790,113792
113790,114217
113790,114218
113791,113789
113791,113790
113791,113792
113791,113793
113791,113794
113792,113789
113792,113790
113792,113791
113792,113793
113792,113794
113793,113791
113793,113792
113793,113794
113793,113795
113794,113791
113794,113792
113794,113793
113794,113795
113795,113793
113795,113794
113797,113798
113797,113799
113797,113800
113798,113797
113798,113799
113798,113800
113799,113797
113799,113798
113799,113800
113799,113801
113799,113802
113800,113797
113800,113798
113800,113799
113800,113801
113800,113802
113801,113799
113801,113800
113801,113802
113802,113799
113802,113800
113802,113801
113807,113689
113807,113855
113807,113856
113812,113852
113817,113690
113817,113691
113817,113857
113822,113823
113822,113824
113822,113825
113822,114366
113823,113822
113823,113824
113823,113825
113823,114365
113824,113822
113824,113823
113824,113825
113824,113826
113824,113827
113824,114366
113825,113822
113825,113823
113825,113824
113825,113826
113825,113827
113825,114365
113826,113824
113826,113825
113826,113827
113826,113828
113826,113829
113827,113824
113827,113825
113827,113826
113827,113828
113827,113829
113828,113826
113828,113827
113828,113829
113828,113830
113828,113831
113829,113826
113829,113827
113829,113828
113829,113830
113829,113831
113830,113828
113830,113829
113830,113831
113830,113832
113830,113833
113831,113828
113831,113829
113831,113830
113831,113832
113831,113833
113832,113830
113832,113831
113832,113833
113832,113834
113832,113835
113833,113830
113833,113831
113833,113832
113833,113834
113833,113835
113834,113832
113834,113833
113834,113835
113834,113836
113834,113837
113835,113832
113835,113833
113835,113834
113835,113836
113835,113837
113835,113859
113836,113834
113836,113835
113836,113837
113836,113838
113836,113839
113837,113834
113837,113835
113837,113836
113837,113838
113837,113839
113838,113836
113838,113837
113838,113839
113838,113840
113838,113841
113839,113836
113839,113837
113839,113838
113839,113840
113839,113841
113840,113838
113840,113839
113840,113841
113840,113842
113840,113843
113841,113838
113841,113839
113841,113840
113841,113842
113841,113843
113842,113840
113842,113841
113842,113843
113842,113844
113842,113845
113843,113840
113843,113841
113843,113842
113843,113844
113843,113845
113844,113842
113844,113843
113844,113845
113844,113846
113844,113847
113845,113842
113845,113843
113845,113844
113845,113846
113845,113847
113846,113844
113846,113845
113846,113847
113846,113848
113846,113849
113847,113844
113847,113845
113847,113846
113847,113848
113847,113849
113848,113846
113848,113847
113848,113849
113848,113850
113848,113851
113849,113846
113849,113847
113849,113848
113849,113850
113849,113851
113850,113848
113850,113849
113850,113851
113851,113848
113851,113849
113851,113850
113852,113812
113854,114851
113854,114852
113855,113619
113855,113689
113855,113708
113855,113711
113855,113807
113855,113856
113855,114160
113855,114337
113855,114843
113856,113609
113856,113689
113856,113708
113856,113711
113856,113756
113856,113757
113856,113807
113856,113855
113856,114160
113856,114843
113857,113690
113857,113691
113857,113817
113857,114844
113857,114853
113859,113692
113859,113835
113859,113860
113860,113692
113860,113859
113867,116005
113955,113979
113956,113979
113963,115790
113966,115851
113966,116245
113971,113974
113972,113979
113973,116245
113974,113971
113977,116248
113979,113955
113979,113956
113979,113972
113979,115789
113979,115804
113979,115826
113979,115847
113980,116302
113980,116303
113981,116190
113981,116307
113982,115853
114104,115845
114109,115798
114129,113689
114133,113691
114133,114366
114136,114137
114137,114136
114138,114139
114139,114138
114140,114141
114141,114140
114144,114365
114146,114365
114150,114151
114151,114150
114152,114153
114153,114152
114154,114155
114154,114371
114155,114154
114158,113689
114158,114159
114159,114158
114160,113855
114160,113856
114162,114163
114163,114162
114164,114165
114165,114164
114166,114167
114167,114166
114168,114169
114169,114168
114170,114171
114171,114170
114179,114884
114180,114181
114181,114180
114182,114183
114183,114182
114184,114185
114185,114184
114186,114187
114187,114186
114192,114193
114193,114192
114193,114366
114193,114367
114193,114882
114193,114883
114198,114199
114198,114799
114199,114198
114199,114799
114200,114201
114200,114799
114201,114200
114201,114799
114202,114203
114203,114202
114214,114366
114215,113611
114215,113779
114215,113780
114215,113782
114215,113783
114215,113784
114215,113785
114215,113786
114215,114216
114216,113611
114216,113779
114216,113780
114216,113782
114216,113783
114216,113784
114216,113785
114216,113786
114216,114215
114217,113611
114217,113612
114217,113613
114217,113639
114217,113640
114217,113785
114217,113786
114217,113787
114217,113788
114217,113789
114217,113790
114217,114218
114218,113611
114218,113612
114218,113613
114218,113639
114218,113640
114218,113785
114218,113786
114218,113787
114218,113788
114218,113789
114218,113790
114218,114217
114219,113612
114219,113613
114219,113639
114219,113640
114219,114220
114220,113612
114220,113613
114220,113639
114220,113640
114220,114219
114221,114222
114222,114221
114227,113615
114227,114228
114228,113615
114228,114227
114229,113615
114229,113616
114229,113644
114229,113645
114229,114230
114230,113615
114230,113616
114230,113644
114230,113645
114230,114229
114231,113616
114231,113644
114231,113645
114231,114232
114232,113616
114232,113644
114232,113645
114232,114231
114237,114808
114237,114835
114237,114884
114237,114940
114241,114242
114242,114241
114243,113631
114243,113655
114243,114244
114244,113631
114244,113655
114244,114243
114245,113631
114245,113655
114245,113656
114245,113657
114245,114246
114246,113631
114246,113655
114246,113656
114246,113657
114246,114245
114249,113710
114249,113713
114249,113715
114249,114250
114250,113710
114250,113713
114250,113715
114250,114249
114255,113728
114257,113736
114298,114366
114311,113677
114330,114331
114331,114330
114332,114333
114333,114332
114333,114472
114334,114335
114335,114334
114337,113691
114337,113855
114340,114341
114341,114340
114342,114343
114343,114342
114347,113689
114350,114351
114351,114350
114352,114353
114353,114352
114360,114361
114361,114360
114362,114363
114363,114362
114365,113661
114365,113666
114365,113725
114365,113823
114365,113825
114365,114144
114365,114146
114365,114366
114365,114853
114365,114882
114365,114883
114366,113662
114366,113667
114366,113723
114366,113774
114366,113776
114366,113822
114366,113824
114366,114133
114366,114193
114366,114214
114366,114298
114366,114365
114366,114367
114366,114839
114366,114853
114366,114884
114367,113662
114367,114193
114367,114366
114367,114851
114367,114852
114367,114884
114368,113634
114368,114369
114368,116247
114369,114368
114369,116247
114371,113635
114371,113664
114371,114154
114371,114841
114371,116177
114472,114333
114473,115792
114473,115793
114474,115826
114485,115854
114516,116245
114526,116307
114799,114198
114799,114199
114799,114200
114799,114201
114803,113690
114808,114237
114808,114884
114835,114237
114835,114884
114839,114366
114841,114371
114843,113689
114843,113855
114843,113856
114844,113690
114844,113857
114848,114882
114848,114883
114849,114884
114851,113854
114851,114367
114851,114852
114852,113854
114852,114367
114852,114851
114853,113690
114853,113691
114853,113857
114853,114365
114853,114366
114882,113666
114882,114193
114882,114365
114882,114848
114882,114883
114882,114884
114882,114940
114882,116005
114883,113605
114883,113666
114883,114193
114883,114365
114883,114848
114883,114882
114883,114884
114883,114940
114884,113662
114884,114179
114884,114237
114884,114366
114884,114367
114884,114808
114884,114835
114884,114849
114884,114882
114884,114883
114884,114941
114884,114942
114885,114886
114886,114885
114888,114944
114888,114945
114940,114237
114940,114882
114940,114883
114941,114884
114941,114942
114942,114884
114942,114941
114944,114888
114944,114945
114945,114888
114945,114944
115147,115183
115174,116303
115183,115147
115789,113979
115789,115790
115789,115851
115789,116245
115790,113963
115790,115789
115790,115852
115792,114473
115792,115793
115792,116162
115792,116302
115792,116303
115793,114473
115793,115792
115793,115794
115794,115793
115795,115796
115796,115795
115797,115798
115797,115851
115797,116166
115797,116245
115797,116249
115798,114109
115798,115797
115798,115799
115798,115800
115798,116249
115799,115798
115799,115800
115800,115798
115800,115799
115801,115802
115801,116249
115802,115801
115802,116249
115802,116304
115804,113979
115806,115807
115806,116173
115807,115806
115807,116173
115809,115810
115810,115809
115813,115814
115814,115813
115815,116305
115817,115818
115818,115817
115818,115819
115818,116192
115819,115818
115819,115852
115820,115821
115821,115820
115826,113979
115826,114474
115831,115832
115831,115852
115832,115831
115832,115852
115833,115834
115834,115833
115836,115837
115836,116304
115837,115836
115837,116305
115838,115839
115839,115838
115841,115852
115842,115843
115843,115842
115845,114104
115847,113979
115848,115849
115848,116214
115849,115848
115851,113966
115851,115789
115851,115797
115851,116147
115851,116166
115851,116245
115852,115790
115852,115819
115852,115831
115852,115832
115852,115841
115853,113982
115854,114485
115854,116205
115855,116304
115864,115865
115865,115864
115874,115875
115875,115874
115879,115880
115880,115879
115881,115882
115882,115881
115883,115884
115884,115883
115885,115886
115886,115885
115887,115888
115888,115887
115889,115890
115890,115889
115891,115892
115892,115891
115896,115897
115897,115896
115898,115899
115899,115898
115902,115903
115903,115902
115904,115905
115905,115904
115906,115907
115907,115906
115910,115911
115911,115910
115992,116005
116005,113867
116005,114882
116005,115992
116147,115851
116147,116245
116162,115792
116162,116302
116162,116303
116164,116165
116165,116164
116166,115797
116166,115851
116166,116245
116173,115806
116173,115807
116177,114371
116190,113981
116192,115818
116205,115854
116205,116249
116214,115848
116240,116302
116240,116303
116245,113966
116245,113973
116245,114516
116245,115789
116245,115797
116245,115851
116245,116147
116245,116166
116246,116247
116247,114368
116247,114369
116247,116246
116248,113977
116249,115797
116249,115798
116249,115801
116249,115802
116249,116205
116302,113980
116302,115792
116302,116162
116302,116240
116302,116303
116303,113980
116303,115174
116303,115792
116303,116162
116303,116240
116303,116302
116304,115802
116304,115836
116304,115855
116305,113623
116305,113677
116305,113734
116305,115815
116305,115837
116306,116307
116307,113981
116307,114526
116307,116306
