student_id,activity_id,swap_weight,group_id,new_group_id
15156,2018679,1,104292,0
12931,2017437,1,103884,0
15021,2023653,1,105814,0
12667,2016442,1,103466,0
14244,2020572,1,104840,0
11850,2017981,1,104001,0
14501,2023556,1,105754,0
15497,2024996,1,106041,0
15438,2018398,1,104202,0
11551,2017594,1,103928,0
15065,2018981,1,104417,0
15195,2018961,1,104397,0
13926,2020178,1,104722,0
12028,2025720,1,106326,0
15070,2023256,1,105605,0
15230,2018961,1,104397,0
15343,2021435,1,105280,0
13945,2025219,1,106163,0
12009,2026341,1,106486,0
12909,2022624,1,105390,0
14211,2018017,1,104037,0
11627,2017800,1,103983,0
14487,2018951,1,104387,0
15148,2018398,1,104202,0
11589,2017594,1,103928,0
14061,2019983,1,104683,0
12030,2016090,1,103290,0
11548,2018366,1,104170,0
14381,2019983,1,104683,0
13064,2023389,1,105688,0
14381,2019379,1,104538,0
11671,2025592,1,106273,0
15368,2018961,1,104397,0
12698,2020796,1,104916,0
14243,2023566,1,105764,0
12764,2016021,1,103246,0
12950,2023505,1,105703,0
11671,2026052,1,106398,0
9228,2026381,1,106526,0
12985,2017759,1,103967,0
14052,2023389,1,105688,0
12012,2025602,1,106283,0
13919,2023389,1,105688,0
12857,2017437,1,103884,0
9823,2026371,1,106516,0
15065,2018951,1,104387,0
13959,2020572,1,104840,0
15604,2026775,1,106583,0
15097,2023040,1,105515,0
12756,2018819,1,104356,0
11548,2022080,1,105299,0
14212,2016400,1,103449,0
11984,2025597,1,106278,0
15081,2018366,1,104170,0
14546,2023500,1,105698,0
15388,2022080,1,105299,0
14061,2023500,1,105698,0
13989,2019379,1,104538,0
12896,2023653,1,105814,0
15521,2021435,1,105280,0
12883,2026482,1,106552,0
12698,2020799,1,104919,0
12959,2019647,1,104556,0
12759,2026361,1,106506,0
12909,2022604,1,105370,0
12064,2019194,1,104479,0
11555,2022644,1,105410,0
12965,2020572,1,104840,0
11016,2021316,1,105186,0
14351,2023200,1,105549,0
15097,2023172,1,105521,0
14468,2019838,1,104639,0
14212,2016404,1,103453,0
13908,2023566,1,105764,0
13089,2018700,1,104313,0
11665,2022644,1,105410,0
14291,2026482,1,106552,0
11565,2026341,1,106486,0
12928,2026482,1,106552,0
12643,2021325,1,105195,0
11555,2026341,1,106486,0
15293,2021435,1,105280,0
13005,2018398,1,104202,0
14290,2019189,1,104474,0
13910,2023500,1,105698,0
14168,2025189,1,106133,0
13942,2016388,1,103437,0
15020,2018991,1,104427,0
10897,2025612,1,106293,0
13925,2023515,1,105713,0
14358,2019379,1,104538,0
13964,2019379,1,104538,0
13020,2018637,1,104250,0
12769,2026361,1,106506,0
15056,2018679,1,104292,0
10669,2026038,1,106384,0
14299,2018637,1,104250,0
15026,2018700,1,104313,0
12815,2022644,1,105410,0
9615,2025602,1,106283,0
12064,2019207,1,104492,0
9594,2026371,1,106516,0
15420,2019809,1,104610,0
14493,2023301,1,105650,0
15193,2018306,1,104110,0
11912,2021193,1,105138,0
12681,2017594,1,103928,0
15500,2019983,1,104683,0
12746,2026351,1,106496,0
12830,2026482,1,106552,0
14064,2020652,1,104847,0
13101,2023389,1,105688,0
11877,2021308,1,105178,0
15070,2023200,1,105549,0
13956,2025209,1,106153,0
11860,2017594,1,103928,0
11853,2026059,1,106405,0
13963,2023576,1,105774,0
11562,2020890,1,104960,0
15043,2019674,1,104583,0
10804,2026341,1,106486,0
14480,2016404,1,103453,0
14372,2023515,1,105713,0
12705,2026381,1,106526,0
15368,2018381,1,104185,0
15129,2023301,1,105650,0
13931,2023389,1,105688,0
14296,2020572,1,104840,0
14487,2018971,1,104407,0
15206,2021959,1,105293,0
14495,2018398,1,104202,0
12909,2026351,1,106496,0
15015,2019809,1,104610,0
12660,2025720,1,106326,0
12681,2026331,1,106476,0
14244,2023495,1,105693,0
14259,2023505,1,105703,0
14098,2023515,1,105713,0
14152,2023389,1,105688,0
12057,2022460,1,105338,0
15420,2019001,1,104437,0
12731,2026482,1,106552,0
10804,2022644,1,105410,0
12670,2020572,1,104840,0
12622,2016021,1,103246,0
14381,2025179,1,106123,0
12769,2022624,1,105390,0
11993,2021004,1,105024,0
15405,2016246,1,103371,0
14211,2016408,1,103457,0
15065,2018971,1,104407,0
15030,2023040,1,105515,0
14086,2023571,1,105769,0
15027,2018679,1,104292,0
12622,2019258,1,104505,0
15444,2024970,1,106015,0
13201,2020572,1,104840,0
12986,2023510,1,105708,0
14181,2018819,1,104356,0
14496,2020178,1,104722,0
15465,2016654,1,103528,0
13925,2023576,1,105774,0
12057,2022463,1,105341,0
14090,2023510,1,105708,0
14244,2023556,1,105754,0
12787,2023505,1,105703,0
13943,2023515,1,105713,0
13942,2018819,1,104356,0
13956,2026482,1,106552,0
12670,2023576,1,105774,0
13926,2019838,1,104639,0
12103,2025607,1,106288,0
15039,2026775,1,106583,0
12801,2021333,1,105203,0
15575,2019983,1,104683,0
14133,2019379,1,104538,0
12759,2022624,1,105390,0
14353,2018008,1,104028,0
10670,2026381,1,106526,0
13932,2019379,1,104538,0
15217,2023797,1,105832,0
12746,2022604,1,105370,0
15070,2023284,1,105633,0
14338,2022080,1,105299,0
14401,2018971,1,104407,0
12012,2025597,1,106278,0
15148,2022080,1,105299,0
15628,2018845,1,104382,0
12698,2020787,1,104907,0
13002,2021043,1,105063,0
15405,2016266,1,103391,0
14070,2019379,1,104538,0
12057,2026331,1,106476,0
15171,2023040,1,105515,0
14036,2020652,1,104847,0
14243,2023571,1,105769,0
12651,2026371,1,106516,0
12769,2022604,1,105370,0
12959,2016158,1,103333,0
12756,2016388,1,103437,0
14370,2025169,1,106113,0
11914,2025734,1,106340,0
14062,2025199,1,106143,0
15079,2018951,1,104387,0
13925,2020666,1,104861,0
11947,2026052,1,106398,0
14244,2023515,1,105713,0
13984,2016392,1,103441,0
14049,2020680,1,104875,0
14098,2023495,1,105693,0
13089,2018595,1,104208,0
14361,2020680,1,104875,0
12027,2016144,1,103319,0
11683,2017600,1,103934,0
15520,2021435,1,105280,0
14296,2020666,1,104861,0
15096,2018679,1,104292,0
14157,2016144,1,103319,0
15156,2019983,1,104683,0
12889,2023505,1,105703,0
11589,2026331,1,106476,0
12722,2021320,1,105190,0
14211,2019379,1,104538,0
14493,2025209,1,106153,0
14359,2018827,1,104364,0
15273,2018109,1,104104,0
15146,2023797,1,105832,0
12746,2022624,1,105390,0
14044,2019379,1,104538,0
14358,2023520,1,105718,0
9594,2025655,1,106311,0
11722,2025612,1,106293,0
14097,2025209,1,106153,0
14123,2019983,1,104683,0
14503,2018951,1,104387,0
12796,2019983,1,104683,0
12064,2018819,1,104356,0
11834,2023611,1,105809,0
11795,2022644,1,105410,0
12898,2016016,1,103241,0
14092,2023500,1,105698,0
15649,2019983,1,104683,0
14480,2016400,1,103449,0
14211,2026964,1,106623,0
12028,2025734,1,106340,0
14456,2016144,1,103319,0
15438,2022080,1,105299,0
14397,2020666,1,104861,0
15663,2026775,1,106583,0
11688,2026052,1,106398,0
12985,2016404,1,103453,0
10745,2026038,1,106384,0
14168,2023556,1,105754,0
14186,2020652,1,104847,0
15405,2016236,1,103361,0
15026,2018595,1,104208,0
14128,2018845,1,104382,0
15096,2023200,1,105549,0
13016,2016388,1,103437,0
14201,2023510,1,105708,0
11575,2023495,1,105693,0
15059,2018658,1,104271,0
14493,2018637,1,104250,0
15420,2018351,1,104155,0
10774,2023611,1,105809,0
15130,2018321,1,104125,0
15027,2026720,1,106577,0
11555,2026331,1,106476,0
14074,2025179,1,106123,0
15206,2018845,1,104382,0
11752,2022644,1,105410,0
12925,2021035,1,105055,0
11834,2020793,1,104913,0
11758,2016066,1,103266,0
12823,2026381,1,106526,0
15230,2019489,1,104551,0
12982,2017759,1,103967,0
15087,2018679,1,104292,0
13937,2023653,1,105814,0
13996,2019194,1,104479,0
14363,2019944,1,104644,0
14244,2025199,1,106143,0
11712,2017594,1,103928,0
14449,2026482,1,106552,0
12643,2025720,1,106326,0
13948,2023515,1,105713,0
13996,2016308,1,103433,0
13042,2023389,1,105688,0
14001,2016151,1,103326,0
15195,2019674,1,104583,0
13960,2025179,1,106123,0
11665,2025734,1,106340,0
12748,2021308,1,105178,0
15663,2023040,1,105515,0
10625,2026052,1,106398,0
15027,2023256,1,105605,0
14168,2025169,1,106113,0
15155,2018961,1,104397,0
11912,2021202,1,105147,0
12950,2025089,1,106109,0
15368,2019674,1,104583,0
14036,2019983,1,104683,0
15039,2023172,1,105521,0
14370,2023495,1,105693,0
11912,2021199,1,105144,0
12827,2026361,1,106506,0
15712,2026482,1,106552,0
14259,2023510,1,105708,0
15043,2018381,1,104185,0
15217,2024996,1,106041,0
14404,2018835,1,104372,0
15359,2018991,1,104427,0
11618,2022644,1,105410,0
13908,2025209,1,106153,0
11758,2016082,1,103282,0
12815,2025734,1,106340,0
12913,2026371,1,106516,0
11768,2025727,1,106333,0
15027,2023228,1,105577,0
13984,2016388,1,103437,0
13996,2019207,1,104492,0
7363,2018109,1,104104,0
12690,2026361,1,106506,0
11723,2026371,1,106516,0
15272,2019983,1,104683,0
15081,2018351,1,104155,0
13038,2022644,1,105410,0
11671,2026059,1,106405,0
15547,2023797,1,105832,0
14100,2023556,1,105754,0
12674,2020802,1,104922,0
13020,2018398,1,104202,0
15535,2019647,1,104556,0
12009,2026331,1,106476,0
14121,2016400,1,103449,0
13016,2019194,1,104479,0
15293,2024970,1,106015,0
12801,2021312,1,105182,0
12890,2017600,1,103934,0
15143,2018637,1,104250,0
14212,2018026,1,104046,0
14509,2016404,1,103453,0
14353,2017999,1,104019,0
12827,2026351,1,106496,0
12663,2026351,1,106496,0
12762,2022604,1,105370,0
15025,2019489,1,104551,0
12028,2021325,1,105195,0
13082,2025089,1,106109,0
11713,2022644,1,105410,0
15514,2016286,1,103411,0
15497,2019647,1,104556,0
13996,2016388,1,103437,0
15043,2016256,1,103381,0
11027,2025587,1,106268,0
12889,2023172,1,105521,0
12852,2026331,1,106476,0
13913,2019207,1,104492,0
12705,2017800,1,103983,0
15097,2016296,1,103421,0
14496,2019944,1,104644,0
15177,2019983,1,104683,0
15055,2018381,1,104185,0
15096,2023256,1,105605,0
14370,2023515,1,105713,0
14211,2026956,1,106615,0
12889,2023389,1,105688,0
12950,2023561,1,105759,0
14487,2019809,1,104610,0
11853,2026052,1,106398,0
12764,2016031,1,103256,0
11752,2026045,1,106391,0
14103,2018723,1,104336,0
13968,2023571,1,105769,0
15096,2023228,1,105577,0
14244,2025169,1,106113,0
15043,2016276,1,103401,0
13942,2017754,1,103962,0
14241,2018008,1,104028,0
11912,2021190,1,105135,0
15379,2019983,1,104683,0
11708,2017588,1,103922,0
15097,2016226,1,103351,0
14242,2023515,1,105713,0
13913,2019194,1,104479,0
13984,2019194,1,104479,0
14382,2019379,1,104538,0
15065,2019809,1,104610,0
13976,2018637,1,104250,0
11850,2018008,1,104028,0
12959,2016151,1,103326,0
14115,2018351,1,104155,0
12836,2016026,1,103251,0
15323,2019379,1,104538,0
11822,2025734,1,106340,0
13014,2023500,1,105698,0
12643,2021333,1,105203,0
15458,2026775,1,106583,0
15585,2018398,1,104202,0
15026,2019983,1,104683,0
15130,2018381,1,104185,0
11821,2017600,1,103934,0
13916,2023505,1,105703,0
12770,2023576,1,105774,0
9733,2020875,1,104945,0
12836,2016011,1,103236,0
14200,2023561,1,105759,0
11722,2025592,1,106273,0
14381,2020178,1,104722,0
14064,2023495,1,105693,0
14186,2020572,1,104840,0
10745,2026045,1,106391,0
14370,2025179,1,106123,0
14089,2023576,1,105774,0
14121,2016408,1,103457,0
14183,2016388,1,103437,0
14090,2023571,1,105769,0
9823,2026361,1,106506,0
14113,2022080,1,105299,0
14304,2017759,1,103967,0
12801,2021341,1,105211,0
15429,2021435,1,105280,0
14212,2018835,1,104372,0
15043,2018991,1,104427,0
15043,2018321,1,104125,0
15156,2018595,1,104208,0
11616,2025734,1,106340,0
12864,2020178,1,104722,0
10946,2017372,1,103869,0
14036,2020572,1,104840,0
12890,2026361,1,106506,0
14064,2023556,1,105754,0
15088,2018991,1,104427,0
14086,2023510,1,105708,0
12030,2022624,1,105390,0
11590,2026361,1,106506,0
13072,2025209,1,106153,0
14089,2020572,1,104840,0
9594,2026351,1,106496,0
15027,2018700,1,104313,0
15575,2019838,1,104639,0
14212,2018803,1,104340,0
12714,2018819,1,104356,0
11683,2026059,1,106405,0
13989,2025199,1,106143,0
11984,2025546,1,106264,0
14121,2018811,1,104348,0
11958,2017606,1,103940,0
15474,2019001,1,104437,0
15603,2018637,1,104250,0
12959,2019674,1,104583,0
11591,2020799,1,104919,0
14686,2026482,1,106552,0
14100,2023520,1,105718,0
12667,2022644,1,105410,0
14100,2025179,1,106123,0
12896,2022080,1,105299,0
14186,2020666,1,104861,0
15164,2020178,1,104722,0
13910,2025199,1,106143,0
15129,2018658,1,104271,0
11796,2018951,1,104387,0
14212,2017990,1,104010,0
14397,2020652,1,104847,0
14528,2020572,1,104840,0
14341,2025169,1,106113,0
12920,2022604,1,105370,0
15188,2026775,1,106583,0
9594,2026361,1,106506,0
11615,2017800,1,103983,0
15190,2016286,1,103411,0
15190,2018306,1,104110,0
14085,2016151,1,103326,0
12771,2023611,1,105809,0
15542,2025189,1,106133,0
14509,2018811,1,104348,0
12909,2025655,1,106311,0
12890,2026351,1,106496,0
15124,2018637,1,104250,0
15198,2018595,1,104208,0
11590,2026351,1,106496,0
14183,2019194,1,104479,0
15087,2018616,1,104229,0
14312,2017754,1,103962,0
15056,2018595,1,104208,0
13095,2026482,1,106552,0
14309,2023561,1,105759,0
13989,2025169,1,106113,0
15239,2018951,1,104387,0
14196,2025199,1,106143,0
14456,2018595,1,104208,0
15438,2026775,1,106583,0
14290,2016392,1,103441,0
12773,2021329,1,105199,0
10670,2026341,1,106486,0
12905,2019944,1,104644,0
14260,2018017,1,104037,0
14378,2023040,1,105515,0
14121,2019379,1,104538,0
11824,2017372,1,103869,0
15148,2026775,1,106583,0
12871,2026482,1,106552,0
15055,2018321,1,104125,0
12705,2026341,1,106486,0
14228,2023556,1,105754,0
15283,2020178,1,104722,0
15217,2024620,1,105916,0
12759,2026371,1,106516,0
12634,2017594,1,103928,0
11562,2017506,1,103902,0
10745,2022644,1,105410,0
12748,2021300,1,105170,0
15602,2018595,1,104208,0
15532,2019001,1,104437,0
14080,2023561,1,105759,0
12764,2016026,1,103251,0
15541,2019809,1,104610,0
14123,2019838,1,104639,0
15562,2019944,1,104644,0
11663,2022644,1,105410,0
10874,2025587,1,106268,0
14103,2018835,1,104372,0
12870,2017754,1,103962,0
15096,2018700,1,104313,0
14121,2026964,1,106623,0
14212,2018827,1,104364,0
12764,2016011,1,103236,0
13942,2016396,1,103445,0
13096,2018827,1,104364,0
14065,2020666,1,104861,0
14119,2025209,1,106153,0
15220,2018845,1,104382,0
12670,2020652,1,104847,0
12028,2021304,1,105174,0
11713,2021196,1,105141,0
11683,2017588,1,103922,0
14480,2018811,1,104348,0
15368,2018991,1,104427,0
15148,2023040,1,105515,0
15096,2018616,1,104229,0
15368,2018321,1,104125,0
13910,2023515,1,105713,0
15474,2018951,1,104387,0
14531,2023653,1,105814,0
9615,2025612,1,106293,0
15359,2019674,1,104583,0
14260,2018835,1,104372,0
9640,2017606,1,103940,0
9823,2026059,1,106405,0
14061,2023556,1,105754,0
15070,2018595,1,104208,0
9228,2026331,1,106476,0
14064,2025199,1,106143,0
14117,2023515,1,105713,0
13965,2018398,1,104202,0
15108,2018951,1,104387,0
11821,2016090,1,103290,0
11722,2025597,1,106278,0
12642,2022644,1,105410,0
13027,2018109,1,104104,0
12864,2023495,1,105693,0
15226,2023653,1,105814,0
13149,2019838,1,104639,0
14261,2023040,1,105515,0
15087,2018700,1,104313,0
14193,2020666,1,104861,0
14396,2017981,1,104001,0
15193,2018981,1,104417,0
13908,2023505,1,105703,0
14341,2023495,1,105693,0
12928,2023389,1,105688,0
14345,2026775,1,106583,0
14480,2016408,1,103457,0
14036,2019838,1,104639,0
11590,2026059,1,106405,0
15474,2018981,1,104417,0
11562,2020893,1,104963,0
14061,2023495,1,105693,0
15193,2018351,1,104155,0
14501,2019379,1,104538,0
12124,2022604,1,105370,0
14244,2025179,1,106123,0
14546,2023495,1,105693,0
10744,2025587,1,106268,0
14085,2023200,1,105549,0
15048,2023653,1,105814,0
15188,2023040,1,105515,0
12801,2025720,1,106326,0
15283,2019944,1,104644,0
13989,2023495,1,105693,0
14241,2018819,1,104356,0
15228,2018321,1,104125,0
12913,2022604,1,105370,0
13916,2023510,1,105708,0
11084,2017594,1,103928,0
13932,2020572,1,104840,0
14228,2025169,1,106113,0
13911,2023515,1,105713,0
11994,2026038,1,106384,0
15154,2019983,1,104683,0
14211,2016404,1,103453,0
14380,2023389,1,105688,0
15604,2021435,1,105280,0
12722,2025734,1,106340,0
14133,2020572,1,104840,0
11723,2022604,1,105370,0
15272,2018595,1,104208,0
12950,2023566,1,105764,0
14134,2023561,1,105759,0
13945,2023561,1,105759,0
15027,2018616,1,104229,0
12871,2023566,1,105764,0
15635,2023797,1,105832,0
12722,2021329,1,105199,0
13910,2023495,1,105693,0
14193,2023576,1,105774,0
14085,2023256,1,105605,0
13014,2023284,1,105633,0
11663,2025720,1,106326,0
13911,2023556,1,105754,0
11667,2022624,1,105390,0
14358,2023495,1,105693,0
14001,2016158,1,103333,0
11957,2019809,1,104610,0
15141,2018961,1,104397,0
11947,2025727,1,106333,0
14290,2019207,1,104492,0
15065,2018306,1,104110,0
15065,2016286,1,103411,0
14228,2025199,1,106143,0
14247,2025209,1,106153,0
15026,2023284,1,105633,0
13908,2020680,1,104875,0
12762,2025647,1,106303,0
12985,2016408,1,103457,0
5184,2020572,1,104840,0
15097,2023301,1,105650,0
14085,2023228,1,105577,0
12982,2018827,1,104364,0
14086,2020680,1,104875,0
15219,2026720,1,106577,0
15177,2019838,1,104639,0
15458,2023040,1,105515,0
14341,2023515,1,105713,0
14180,2018827,1,104364,0
12974,2026482,1,106552,0
15532,2018351,1,104155,0
14025,2023500,1,105698,0
14464,2019647,1,104556,0
14121,2026956,1,106615,0
14061,2023515,1,105713,0
13002,2020975,1,104995,0
14098,2023520,1,105718,0
14098,2025179,1,106123,0
11562,2020884,1,104954,0
14546,2023515,1,105713,0
15465,2023797,1,105832,0
14117,2023556,1,105754,0
15532,2018981,1,104417,0
12823,2026341,1,106486,0
14212,2018017,1,104037,0
12622,2020835,1,104930,0
14493,2023172,1,105521,0
15217,2016654,1,103528,0
15128,2018961,1,104397,0
14372,2023520,1,105718,0
14337,2018398,1,104202,0
14193,2020572,1,104840,0
14064,2025169,1,106113,0
15379,2019838,1,104639,0
12124,2022624,1,105390,0
14290,2019194,1,104479,0
15020,2018961,1,104397,0
12823,2022644,1,105410,0
15220,2021959,1,105293,0
12712,2021004,1,105024,0
12898,2019267,1,104514,0
15417,2022080,1,105299,0
12028,2021333,1,105203,0
14244,2023500,1,105698,0
15649,2019944,1,104644,0
11874,2022604,1,105370,0
15602,2018616,1,104229,0
9944,2017600,1,103934,0
14358,2020666,1,104861,0
14115,2018366,1,104170,0
12796,2019944,1,104644,0
11901,2026381,1,106526,0
15065,2016226,1,103351,0
15562,2019838,1,104639,0
11718,2026038,1,106384,0
14196,2020666,1,104861,0
15359,2021959,1,105293,0
10804,2016066,1,103266,0
12712,2020997,1,105017,0
13014,2023200,1,105549,0
15272,2020178,1,104722,0
11722,2026059,1,106405,0
15129,2023172,1,105521,0
12959,2020652,1,104847,0
14036,2020178,1,104722,0
15065,2016296,1,103421,0
14309,2023505,1,105703,0
15114,2023653,1,105814,0
11723,2026361,1,106506,0
15312,2018398,1,104202,0
15026,2023200,1,105549,0
13984,2016396,1,103445,0
14501,2025179,1,106123,0
14501,2023520,1,105718,0
12076,2020802,1,104922,0
12937,2020572,1,104840,0
13925,2025179,1,106123,0
13925,2023520,1,105718,0
10897,2025597,1,106278,0
15368,2019647,1,104556,0
13911,2020666,1,104861,0
15198,2018616,1,104229,0
15508,2019001,1,104437,0
14286,2026968,1,106627,0
11615,2016450,1,103474,0
12759,2017600,1,103934,0
11667,2026361,1,106506,0
11683,2026052,1,106398,0
15474,2018971,1,104407,0
14495,2023525,1,105723,0
11663,2025734,1,106340,0
14052,2022080,1,105299,0
11946,2022644,1,105410,0
14381,2020572,1,104840,0
12681,2026381,1,106526,0
12009,2017800,1,103983,0
14186,2020178,1,104722,0
14440,2019379,1,104538,0
11822,2026045,1,106391,0
14312,2016308,1,103433,0
13943,2016144,1,103319,0
10977,2021304,1,105174,0
14006,2020680,1,104875,0
13002,2021027,1,105047,0
13989,2020572,1,104840,0
14435,2023653,1,105814,0
14509,2018803,1,104340,0
11874,2026052,1,106398,0
15542,2025169,1,106113,0
13959,2019379,1,104538,0
14134,2023510,1,105708,0
15108,2018971,1,104407,0
15541,2018951,1,104387,0
12801,2021329,1,105199,0
15573,2022080,1,105299,0
15087,2018595,1,104208,0
15128,2018109,1,104104,0
11758,2016098,1,103298,0
15535,2019674,1,104583,0
14098,2023500,1,105698,0
11667,2026351,1,106496,0
14372,2019379,1,104538,0
12765,2021308,1,105178,0
15405,2016276,1,103401,0
15575,2019944,1,104644,0
11615,2016442,1,103466,0
11902,2022644,1,105410,0
14290,2018819,1,104356,0
14239,2019379,1,104538,0
15156,2018616,1,104229,0
14212,2018811,1,104348,0
15542,2023797,1,105832,0
14521,2020572,1,104840,0
10601,2017446,1,103893,0
12867,2023500,1,105698,0
12729,2026952,1,106611,0
11793,2026038,1,106384,0
12764,2020835,1,104930,0
14201,2023566,1,105764,0
15177,2020178,1,104722,0
11958,2017600,1,103934,0
11902,2026341,1,106486,0
15618,2023797,1,105832,0
12762,2025655,1,106311,0
15587,2019379,1,104538,0
15542,2025199,1,106143,0
12653,2017440,1,103887,0
14372,2023500,1,105698,0
15323,2026720,1,106577,0
12980,2019379,1,104538,0
15272,2018700,1,104313,0
11874,2022624,1,105390,0
15070,2020178,1,104722,0
13037,2026482,1,106552,0
11793,2025607,1,106288,0
12731,2023389,1,105688,0
13201,2019674,1,104583,0
15026,2023228,1,105577,0
14092,2023495,1,105693,0
14212,2016408,1,103457,0
13014,2023256,1,105605,0
15467,2024970,1,106015,0
15130,2018336,1,104140,0
15532,2018971,1,104407,0
14085,2023284,1,105633,0
15405,2016256,1,103381,0
14358,2023576,1,105774,0
14312,2016388,1,103437,0
11723,2026351,1,106496,0
15026,2023256,1,105605,0
11616,2022644,1,105410,0
15395,2020178,1,104722,0
14509,2018827,1,104364,0
14521,2023576,1,105774,0
11625,2020680,1,104875,0
13996,2016396,1,103445,0
13038,2016450,1,103474,0
12643,2021304,1,105174,0
11799,2020975,1,104995,0
14259,2023566,1,105764,0
14381,2020666,1,104861,0
14061,2020666,1,104861,0
12057,2026381,1,106526,0
13014,2023228,1,105577,0
15515,2023797,1,105832,0
15153,2026720,1,106577,0
14546,2020666,1,104861,0
15359,2018845,1,104382,0
14184,2026482,1,106552,0
12651,2026351,1,106496,0
10501,2017588,1,103922,0
14064,2025189,1,106133,0
10807,2026045,1,106391,0
14308,2026482,1,106552,0
14228,2020666,1,104861,0
15043,2019647,1,104556,0
12947,2023389,1,105688,0
11918,2025587,1,106268,0
14080,2023510,1,105708,0
11098,2017440,1,103887,0
10669,2026045,1,106391,0
13060,2019944,1,104644,0
14314,2023525,1,105723,0
15374,2026775,1,106583,0
15541,2019001,1,104437,0
15190,2016296,1,103421,0
