group_id,students_cnt,min,min_preferred,max,max_preferred
103938,17,0,0,18,18
103939,18,0,0,18,18
103940,0,0,0,0,0
103942,17,0,0,18,18
103943,18,0,0,18,18
103944,18,0,0,18,18
103945,18,0,0,18,18
103962,0,0,0,0,0
103963,7,0,0,16,16
103964,6,0,0,16,16
103965,6,0,0,16,16
103966,7,0,0,16,16
103967,0,0,0,0,0
103968,7,0,0,16,16
103969,6,0,0,16,16
103972,0,0,0,0,0
103973,7,0,0,16,16
103976,6,0,0,16,16
103983,11,0,0,11,0
103984,48,42,42,48,48
103985,45,36,36,45,45
104001,1,0,0,1,0
104005,12,8,8,12,12
104006,12,8,8,12,12
104007,12,8,8,12,12
104010,0,0,0,0,0
104013,11,8,8,12,12
104014,12,8,8,12,12
104015,12,8,8,12,12
104016,12,8,8,12,12
104019,0,0,0,0,0
104020,12,8,8,12,12
104021,12,8,8,12,12
104022,12,8,8,12,12
104028,0,0,0,0,0
104030,12,8,8,12,12
104033,12,8,8,12,12
104034,12,8,8,12,12
104035,10,8,8,12,12
104036,12,8,8,12,12
104037,0,0,0,0,0
104041,12,8,8,12,12
104043,11,8,8,12,12
104044,11,8,8,12,12
104045,12,8,8,12,12
104046,0,0,0,0,0
104048,12,8,8,12,12
104049,12,8,8,12,12
104052,12,8,8,12,12
104054,12,8,8,12,12
104060,0,0,0,0,0
104064,4,0,0,4,4
104070,0,0,0,0,0
104074,4,0,0,4,4
104075,0,0,0,0,0
104076,4,0,0,4,4
104080,0,0,0,0,0
104081,4,0,0,4,4
104084,4,0,0,4,4
104085,0,0,0,0,0
104089,4,0,0,4,4
104090,0,0,0,0,0
104091,4,0,0,4,4
104104,0,0,0,0,0
104105,103,80,80,103,100
104106,77,70,70,77,75
104107,75,70,70,75,75
104110,1,0,0,1,0
104111,21,18,18,24,24
104112,24,18,18,24,24
104116,18,18,18,24,24
104117,17,17,18,24,24
104120,18,18,18,24,24
104123,18,18,18,24,24
104124,19,18,18,24,24
104125,1,0,0,1,0
104131,19,18,18,24,24
104134,18,18,18,24,24
104135,21,18,18,24,24
104136,22,18,18,24,24
104139,24,18,18,24,24
104140,1,0,0,1,0
104141,28,24,24,30,30
104142,30,24,24,30,30
104145,29,24,24,30,30
104146,28,24,24,30,30
104148,29,24,24,30,30
104149,31,24,24,31,30
104150,29,24,24,30,30
104155,1,0,0,1,0
104156,20,18,18,24,24
104158,24,18,18,24,24
104159,20,18,18,24,24
104160,21,18,18,24,24
104161,24,18,18,24,24
104167,24,18,18,24,24
104169,24,18,18,24,24
104170,1,0,0,1,0
104175,24,18,18,24,24
104176,24,18,18,24,24
104178,21,18,18,24,24
104183,24,18,18,24,24
104185,1,0,0,1,0
104186,23,18,18,24,24
104187,21,18,18,24,24
104190,24,18,18,24,24
104191,24,18,18,24,24
104194,20,18,18,24,24
104196,24,18,18,24,24
104197,24,18,18,24,24
104199,24,18,18,24,24
104202,1,0,0,1,0
104203,128,100,100,128,120
104204,75,75,80,85,85
104205,91,80,80,91,85
104206,127,100,100,127,120
104208,1,0,0,1,0
104209,22,18,18,24,24
104210,24,18,18,24,24
104211,24,18,18,24,24
104212,22,18,18,24,24
104215,19,18,18,24,24
104216,20,18,18,24,24
104218,20,18,18,24,24
104219,19,18,18,24,24
104220,24,18,18,24,24
104223,18,18,18,24,24
104224,19,18,18,24,24
104225,24,18,18,24,24
104227,22,18,18,24,24
104228,24,18,18,24,24
104229,1,0,0,1,0
104232,23,18,18,24,24
104233,23,18,18,24,24
104234,24,18,18,24,24
104236,24,18,18,24,24
104237,24,18,18,24,24
104242,21,18,18,24,24
104243,24,18,18,24,24
104246,22,18,18,24,24
104247,20,18,18,24,24
104248,18,18,18,24,24
104249,18,18,18,24,24
104250,1,0,0,1,0
104252,27,24,24,28,28
104255,29,24,24,29,29
104259,29,24,24,29,28
104260,28,24,24,28,28
104263,28,24,24,28,28
104264,26,24,24,28,28
104265,28,24,24,28,28
104266,28,24,24,28,28
104271,1,0,0,1,0
104272,23,18,18,24,24
104273,23,18,18,24,24
104275,23,18,18,24,24
104276,24,18,18,24,24
104277,22,18,18,24,24
104278,22,18,18,24,24
104279,24,18,18,24,24
104280,24,18,18,24,24
104281,19,18,18,24,24
104282,24,18,18,24,24
104284,22,18,18,24,24
104285,23,18,18,24,24
104287,24,18,18,24,24
104292,1,0,0,1,0
104293,24,18,18,24,24
104294,23,18,18,24,24
104298,23,18,18,24,24
104299,22,18,18,24,24
104300,20,18,18,24,24
104301,23,18,18,24,24
104302,24,18,18,24,24
104303,24,18,18,24,24
104308,23,18,18,24,24
104309,24,18,18,24,24
104310,21,18,18,24,24
104311,20,18,18,24,24
104312,22,18,18,24,24
104313,1,0,0,1,0
104314,23,18,18,24,24
104315,18,18,18,24,24
104316,23,18,18,24,24
104317,24,18,18,24,24
104318,24,18,18,24,24
104319,24,18,18,24,24
104324,18,18,18,24,24
104325,18,18,18,24,24
104328,24,18,18,24,24
104329,20,18,18,24,24
104330,24,18,18,24,24
104331,22,18,18,24,24
104332,24,18,18,24,24
104333,24,18,18,24,24
104336,0,0,0,0,0
104337,118,103,103,120,120
104338,84,72,72,84,84
104340,0,0,0,0,0
104341,15,0,0,15,15
104342,12,0,0,15,15
104343,15,0,0,15,15
104344,15,0,0,15,15
104345,15,0,0,15,15
104346,15,0,0,15,15
104347,12,0,0,15,15
104348,0,0,0,0,0
104349,15,0,0,15,15
104350,15,0,0,15,15
104351,15,0,0,15,15
104352,13,0,0,15,15
104353,15,0,0,15,15
104354,13,0,0,15,15
104356,0,0,0,0,0
104357,15,0,0,15,15
104358,15,0,0,15,15
104359,15,0,0,15,15
104360,15,0,0,15,15
104361,15,0,0,15,15
104362,14,0,0,15,15
104363,10,0,0,15,15
104364,0,0,0,0,0
104365,14,0,0,15,15
104366,13,0,0,15,15
104367,14,0,0,15,15
104368,15,0,0,15,15
104369,15,0,0,15,15
104370,15,0,0,15,15
104371,11,0,0,15,15
104372,0,0,0,0,0
104373,14,0,0,15,15
104374,14,0,0,15,15
104376,14,0,0,15,15
104377,15,0,0,15,15
104378,15,0,0,15,15
104379,15,0,0,15,15
104382,0,0,0,0,0
104383,92,75,75,92,85
104384,84,75,75,85,85
104385,77,75,75,85,85
104387,0,0,0,0,0
104388,26,0,0,27,27
104389,27,0,0,27,27
104390,27,0,0,27,27
104391,28,0,0,28,27
104392,25,0,0,27,27
104393,27,0,0,27,27
104394,26,0,0,27,27
104395,0,0,0,0,0
104397,0,0,0,0,0
104398,0,0,0,0,0
104399,27,0,0,27,27
104400,27,0,0,27,27
104401,27,0,0,27,27
104402,27,0,0,27,27
104403,27,0,0,27,27
104404,27,0,0,27,27
104405,24,0,0,27,27
104407,0,0,0,0,0
104409,25,0,0,27,27
104411,27,0,0,27,27
104412,28,0,0,28,27
104413,26,0,0,27,27
104414,27,0,0,27,27
104415,26,0,0,27,27
104417,0,0,0,0,0
104418,24,0,0,27,27
104419,27,0,0,27,27
104420,27,0,0,27,27
104421,27,0,0,27,27
104422,28,0,0,28,27
104424,0,0,0,0,0
104425,29,0,0,29,27
104427,0,0,0,0,0
104428,25,0,0,27,27
104429,26,0,0,26,26
104430,26,0,0,27,27
104431,27,0,0,27,27
104432,28,0,0,28,27
104433,26,0,0,26,26
104434,28,0,0,28,27
104435,0,0,0,0,0
104437,0,0,0,0,0
104439,25,0,0,26,26
104440,28,0,0,28,27
104441,26,0,0,27,27
104443,26,0,0,27,27
104444,29,0,0,29,27
104445,26,0,0,27,27
104469,0,0,0,0,0
104470,16,0,0,24,24
104471,13,0,0,24,24
104472,0,0,0,24,24
104473,14,0,0,24,24
104474,0,0,0,0,0
104475,0,0,4,18,18
104476,18,4,4,18,18
104477,18,4,4,18,18
104478,16,4,4,18,18
104479,0,0,0,0,0
104480,7,0,0,8,8
104483,7,0,0,8,8
104484,7,0,0,8,8
104486,7,0,0,8,8
104487,7,0,0,8,8
104488,7,0,0,8,8
104489,7,0,0,8,8
104491,6,0,0,8,8
104492,0,0,0,0,0
104493,9,0,0,24,24
104494,16,0,0,24,24
104495,16,0,0,24,24
104496,10,0,0,24,24
104505,0,0,0,0,0
104506,5,0,0,11,11
104508,0,0,0,0,0
104509,6,0,0,11,11
104514,0,0,0,0,0
104515,7,0,0,11,11
104520,0,0,0,0,0
104522,13,0,0,13,11
104523,0,0,0,0,0
104524,13,0,0,13,13
104538,1,0,0,1,0
104539,194,157,157,194,190
104540,191,159,159,191,190
104541,167,163,163,190,190
104551,3,0,0,3,0
104552,107,90,90,107,105
104553,74,70,70,80,80
104554,108,90,90,108,105
104556,4,0,0,4,0
104557,12,0,0,12,12
104558,12,0,0,12,12
104560,12,0,0,12,12
104561,12,0,0,12,12
104562,12,0,0,12,12
104564,13,0,0,13,12
104565,13,0,0,13,12
104567,1,0,0,1,0
104568,1,0,0,1,0
104569,12,0,0,12,12
104572,12,0,0,12,12
104573,11,0,0,12,12
104574,11,0,0,12,12
104578,12,0,0,12,12
104582,12,0,0,12,12
104583,2,0,0,2,0
104584,12,0,0,12,12
104585,12,0,0,12,12
104586,12,0,0,12,12
104587,12,0,0,12,12
104588,12,0,0,12,12
104589,2,0,0,2,0
104591,12,0,0,12,12
104592,12,0,0,12,12
104600,12,0,0,12,12
104601,10,0,0,12,12
104603,12,0,0,12,12
104606,12,0,0,12,12
104607,12,0,0,12,12
104608,11,0,0,12,12
104609,11,0,0,12,12
104610,3,0,0,3,0
104611,12,0,0,12,12
104612,12,0,0,12,12
104614,12,0,0,12,12
104619,12,0,0,12,12
104621,12,0,0,12,12
104624,12,0,0,12,12
104627,12,0,0,12,12
104628,12,0,0,12,12
104636,12,0,0,12,12
104639,0,0,0,0,0
104640,140,135,135,140,140
104641,139,135,135,140,140
104642,141,135,135,141,140
104644,2,0,0,2,0
104647,12,0,0,12,12
104649,12,0,0,12,12
104650,12,0,0,12,12
104651,12,0,0,12,12
104652,12,0,0,12,12
104654,12,0,0,12,12
104655,12,0,0,12,12
104656,12,0,0,12,12
104663,12,0,0,12,12
104664,12,0,0,12,12
104665,0,0,0,0,0
104666,0,0,0,0,0
104667,12,0,0,12,12
104668,11,0,0,12,12
104670,12,0,0,12,12
104671,12,0,0,12,12
104672,12,0,0,12,12
104673,12,0,0,12,12
104674,12,0,0,12,12
104675,13,0,0,13,12
104676,12,0,0,12,12
104677,12,0,0,12,12
104678,11,0,0,12,12
104679,12,0,0,12,12
104681,11,0,0,12,12
104682,1,0,0,1,0
104683,1,0,0,1,0
104684,2,0,0,2,0
104685,0,0,0,0,0
104686,12,0,0,12,12
104687,12,0,0,12,12
104691,12,0,0,12,12
104692,12,0,0,12,12
104693,12,0,0,12,12
104696,11,0,0,12,12
104700,12,0,0,12,12
104703,12,0,0,12,12
104704,12,0,0,12,12
104705,12,0,0,12,12
104706,12,0,0,12,12
104707,12,0,0,12,12
104709,12,0,0,12,12
104710,10,0,0,12,12
104712,12,0,0,12,12
104713,12,0,0,12,12
104714,12,0,0,12,12
104717,12,0,0,12,12
104719,12,0,0,12,12
104720,12,0,0,12,12
104721,12,0,0,12,12
104722,1,0,0,1,0
104723,11,0,0,12,12
104724,12,0,0,12,12
104725,11,0,0,12,12
104726,12,0,0,12,12
104728,12,0,0,12,12
104729,12,0,0,12,12
104730,12,0,0,12,12
104731,12,0,0,12,12
104732,4,0,0,4,0
104734,12,0,0,12,12
104735,12,0,0,12,12
104736,12,0,0,12,12
104737,12,0,0,12,12
104738,12,0,0,12,12
104739,12,0,0,12,12
104740,12,0,0,12,12
104741,12,0,0,12,12
104742,12,0,0,12,12
104743,12,0,0,12,12
104744,12,0,0,12,12
104746,12,0,0,12,12
104747,12,0,0,12,12
104749,12,0,0,12,12
104750,12,0,0,12,12
104751,12,0,0,12,12
104752,12,0,0,12,12
104753,12,0,0,12,12
104754,12,0,0,12,12
104755,11,0,0,12,12
104756,12,0,0,12,12
104757,12,0,0,12,12
104758,12,0,0,12,12
104759,0,0,0,0,0
104760,0,0,0,0,0
104798,2,0,0,2,0
104800,8,0,0,10,10
104802,2,0,0,2,0
104804,7,0,0,10,10
104840,0,0,0,0,0
104841,82,69,69,82,80
104842,135,115,115,140,140
104843,76,66,66,80,80
104844,55,55,63,78,78
104847,0,0,0,0,0
104848,15,0,0,15,15
104850,15,0,0,15,15
104851,15,0,0,15,15
104853,12,0,0,15,15
104854,15,0,0,15,15
104856,15,0,0,15,15
104857,15,0,0,15,15
104858,15,0,0,15,15
104859,15,0,0,15,15
104860,15,0,0,15,15
104861,0,0,0,0,0
104863,15,0,0,15,15
104865,15,0,0,15,15
104866,15,0,0,15,15
104867,15,0,0,15,15
104868,13,0,0,15,15
104869,15,0,0,15,15
104870,15,0,0,15,15
104871,15,0,0,15,15
104873,15,0,0,15,15
104874,15,0,0,15,15
104875,0,0,0,0,0
104876,15,0,0,15,15
104877,14,0,0,15,15
104879,15,0,0,15,15
104880,15,0,0,15,15
104881,15,0,0,15,15
104882,15,0,0,15,15
104884,15,0,0,15,15
104885,15,0,0,15,15
104887,14,0,0,15,15
104888,14,0,0,15,15
104907,0,0,0,0,0
104908,17,0,0,28,28
104909,17,0,0,28,28
104910,0,0,0,0,0
104911,6,4,4,8,8
104912,5,4,4,8,8
104913,0,0,0,0,0
104914,19,0,0,28,28
104915,15,0,0,28,28
104916,0,0,0,0,0
104917,16,0,0,18,18
104919,0,0,0,0,0
104921,16,0,0,28,28
104922,0,0,0,0,0
104923,16,0,0,28,28
104924,18,0,0,28,28
104930,0,0,0,0,0
104931,4,0,0,6,6
104933,3,0,0,6,6
104935,0,0,0,0,0
104936,4,0,0,6,6
104945,0,0,0,0,0
104947,11,0,0,18,18
104948,18,0,0,18,0
104950,1,0,0,18,18
104951,18,0,0,18,0
104953,1,0,0,18,18
104954,18,0,0,18,0
104955,1,0,0,18,18
104957,18,0,0,18,0
104958,1,0,0,18,18
104960,18,0,0,18,0
104962,1,0,0,18,18
104963,18,0,0,18,0
104965,1,0,0,18,18
104966,0,0,0,0,0
104968,9,0,0,10,10
104969,19,0,0,19,0
104971,0,0,0,18,18
104972,18,0,0,18,0
104973,1,0,0,18,18
104984,0,0,0,0,0
104985,6,0,0,6,5
104990,6,0,0,6,5
104995,0,0,0,0,0
104996,6,0,0,6,5
104997,5,0,0,5,5
104999,0,0,0,5,5
105000,4,0,0,5,5
105006,0,0,0,0,0
105007,6,0,0,6,5
105009,0,0,0,5,5
105012,6,0,0,6,5
105017,0,0,0,0,0
105023,8,0,0,8,8
105024,0,0,0,0,0
105028,6,0,0,7,7
105031,6,0,0,7,7
105047,0,0,0,0,0
105049,6,0,0,7,7
105052,6,0,0,7,7
105055,0,0,0,0,0
105056,6,0,0,7,7
105058,6,0,0,7,7
105059,6,0,0,7,7
105063,0,0,0,0,0
105067,0,0,0,7,7
105069,6,0,0,7,7
105126,1,0,0,1,0
105128,17,0,0,25,25
105129,1,0,0,1,0
105130,25,0,0,25,25
105132,1,0,0,1,0
105133,24,0,0,25,25
105135,1,0,0,1,0
105137,24,0,0,25,25
105138,1,0,0,1,0
105139,17,0,0,25,25
105141,1,0,0,1,0
105142,24,0,0,25,25
105143,16,0,0,25,25
105144,1,0,0,1,0
105146,16,0,0,25,25
105147,1,0,0,1,0
105148,24,0,0,25,25
105170,5,0,0,5,0
105172,25,0,0,30,30
105173,26,0,0,30,30
105174,5,0,0,5,0
105175,18,0,0,30,30
105176,17,0,0,30,30
105177,27,0,0,30,30
105178,5,0,0,5,0
105179,29,0,0,30,30
105181,21,0,0,30,30
105182,5,0,0,5,0
105183,13,0,0,30,30
105184,28,0,0,30,30
105185,21,0,0,30,30
105186,10,0,0,10,0
105187,16,0,0,30,30
105190,5,0,0,5,0
105191,4,0,0,20,20
105193,19,0,0,20,20
105195,5,0,0,5,0
105196,18,0,0,30,30
105197,14,0,0,30,30
105198,30,0,0,30,30
105199,5,0,0,5,0
105202,21,0,0,30,30
105203,5,0,0,5,0
105204,21,0,0,30,30
105205,21,0,0,30,30
105206,20,0,0,30,30
105207,5,0,0,5,0
105208,20,0,0,30,30
105210,30,0,0,30,30
105211,5,0,0,5,0
105212,28,0,0,30,30
105213,6,0,0,30,30
105214,28,0,0,30,30
105215,5,0,0,5,0
105216,21,0,0,30,30
105217,28,0,0,30,30
105218,13,0,0,30,30
105280,0,0,0,0,0
105281,85,81,81,85,84
105282,85,82,82,85,84
105283,86,81,81,86,84
105284,84,82,82,84,84
105285,84,81,81,84,84
105287,82,81,81,84,84
105288,79,79,82,84,84
105289,81,80,80,100,100
105293,1,0,0,1,0
105294,116,90,90,116,110
105295,84,80,80,85,85
105299,0,0,0,0,0
105300,113,100,100,113,110
105301,83,80,80,83,83
105302,85,80,80,85,83
105303,155,120,120,155,150
105332,1,0,0,1,0
105334,17,0,0,17,17
105338,1,0,0,1,0
105340,17,0,0,17,17
105341,1,0,0,1,0
105343,17,0,0,17,17
105366,0,0,0,0,0
105367,101,87,87,105,105
105368,105,96,96,105,105
105370,0,0,0,0,0
105372,11,0,0,12,12
105374,9,0,0,12,12
105375,12,0,0,12,12
105376,12,0,0,12,12
105377,12,0,0,12,12
105379,12,0,0,12,12
105380,12,0,0,12,12
105381,12,0,0,12,12
105382,10,0,0,12,12
105383,11,0,0,12,12
105384,10,0,0,12,12
105385,9,0,0,12,12
105386,10,0,0,12,12
105387,10,0,0,12,12
105388,12,0,0,12,12
105389,12,0,0,12,12
105390,0,0,0,0,0
105391,10,0,0,12,12
105392,11,0,0,12,12
105394,10,0,0,12,12
105395,12,0,0,12,12
105398,12,0,0,12,12
105399,12,0,0,12,12
105400,12,0,0,12,12
105401,12,0,0,12,12
105402,12,0,0,12,12
105403,11,0,0,12,12
105404,11,0,0,12,12
105405,8,0,0,12,12
105406,12,0,0,12,12
105407,8,0,0,12,12
105408,12,0,0,12,12
105409,10,0,0,12,12
105410,0,0,0,0,0
105411,12,0,0,12,12
105413,10,0,0,12,12
105415,9,0,0,12,12
105416,12,0,0,12,12
105417,12,0,0,12,12
105418,12,0,0,12,12
105419,11,0,0,12,12
105420,12,0,0,12,12
105421,11,0,0,12,12
105422,12,0,0,12,12
105423,10,0,0,12,12
105425,10,0,0,12,12
105426,9,0,0,12,12
105427,8,0,0,12,12
105428,11,0,0,12,12
105429,12,0,0,12,12
105515,11,0,0,11,0
105516,214,190,190,214,200
105517,86,76,76,86,85
105518,79,62,62,79,75
105519,87,71,71,87,85
105521,1,0,0,1,0
105524,17,0,0,18,18
105526,17,0,0,18,18
105529,18,0,0,18,18
105531,17,0,0,18,18
105532,18,0,0,18,18
105533,18,0,0,18,18
105534,18,0,0,18,18
105536,17,0,0,18,18
105538,18,0,0,18,18
105539,18,0,0,18,18
105540,17,0,0,18,18
105544,18,0,0,18,18
105545,18,0,0,18,18
105549,1,0,0,1,0
105551,16,0,0,18,18
105552,13,0,0,18,18
105553,18,0,0,18,18
105554,18,0,0,18,18
105557,18,0,0,18,18
105560,17,0,0,18,18
105562,18,0,0,18,18
105563,17,0,0,18,18
105565,18,0,0,18,18
105573,18,0,0,18,18
105577,3,0,0,3,0
105587,15,0,0,18,18
105588,18,0,0,18,18
105589,18,0,0,18,18
105593,16,0,0,18,18
105594,16,0,0,18,18
105600,18,0,0,18,18
105601,16,0,0,18,18
105602,15,0,0,18,18
105604,15,0,0,18,18
105605,1,0,0,1,0
105608,13,0,0,18,18
105612,17,0,0,18,18
105614,18,0,0,18,18
105615,15,0,0,18,18
105616,15,0,0,18,18
105619,18,0,0,18,18
105620,16,0,0,18,18
105621,18,0,0,18,18
105622,19,0,0,19,18
105633,27,0,0,27,0
105635,17,0,0,17,17
105636,17,0,0,34,34
105637,17,0,0,17,17
105638,18,0,0,18,17
105643,17,0,0,34,34
105648,17,0,0,17,17
105649,17,0,0,34,34
105650,27,0,0,27,0
105652,17,0,0,17,17
105653,17,0,0,17,17
105654,17,0,0,17,17
105655,18,0,0,18,17
105657,17,0,0,17,17
105660,17,0,0,17,17
105663,17,0,0,17,17
105664,17,0,0,17,17
105665,17,0,0,17,17
105666,17,0,0,17,17
105673,17,0,0,17,17
105675,12,0,0,17,17
105688,0,0,0,0,0
105689,144,122,122,145,145
105690,134,120,120,145,145
105691,105,83,83,105,100
105693,20,0,0,20,0
105694,94,0,0,100,100
105695,82,0,0,95,95
105696,97,0,0,100,100
105697,92,0,0,95,95
105698,21,0,0,21,0
105699,82,0,0,95,95
105700,94,0,0,100,100
105701,92,0,0,95,95
105702,96,0,0,100,100
105703,21,0,0,21,0
105704,82,0,0,95,95
105705,92,0,0,95,95
105706,96,0,0,100,100
105707,94,0,0,100,100
105708,21,0,0,21,0
105709,92,0,0,95,95
105710,82,0,0,95,95
105711,94,0,0,100,100
105712,96,0,0,100,100
105713,21,0,0,21,0
105714,92,0,0,95,95
105715,94,0,0,100,100
105716,99,0,0,100,100
105717,82,0,0,95,95
105718,19,0,0,19,0
105719,99,0,0,100,100
105720,82,0,0,95,95
105721,93,0,0,95,95
105722,94,0,0,100,100
105723,20,0,0,20,0
105724,13,0,0,14,14
105727,12,0,0,14,14
105728,14,0,0,14,14
105730,14,0,0,14,14
105731,13,0,0,14,14
105732,14,0,0,14,14
105733,14,0,0,14,14
105735,13,0,0,14,14
105736,14,0,0,14,14
105738,14,0,0,14,14
105740,14,0,0,14,0
105741,14,0,0,14,0
105742,13,0,0,14,14
105743,14,0,0,14,14
105744,14,0,0,14,14
105745,12,0,0,14,14
105746,13,0,0,13,0
105747,14,0,0,14,0
105749,5,0,0,14,14
105750,6,0,0,14,14
105751,12,0,0,14,14
105754,19,0,0,19,0
105755,93,0,0,95,95
105756,94,0,0,100,100
105757,83,0,0,95,95
105758,98,0,0,100,100
105759,19,0,0,19,0
105760,81,0,0,95,95
105761,99,0,0,99,95
105762,94,0,0,100,100
105763,93,0,0,95,95
105764,19,0,0,19,0
105765,94,0,0,100,100
105766,93,0,0,95,95
105767,83,0,0,95,95
105768,99,0,0,99,95
105769,19,0,0,19,0
105770,94,0,0,100,100
105771,81,0,0,95,95
105772,99,0,0,100,100
105774,20,0,0,20,0
105775,7,0,0,16,16
105776,13,0,0,16,16
105778,13,0,0,16,16
105779,13,0,0,16,16
105780,6,0,0,16,16
105783,7,0,0,16,16
105784,12,0,0,16,16
105785,15,0,0,16,16
105786,7,0,0,16,16
105787,14,0,0,16,16
105788,11,0,0,16,16
105789,14,0,0,16,16
105793,14,0,0,16,16
105794,14,0,0,16,16
105795,14,0,0,16,16
105796,13,0,0,16,16
105797,14,0,0,16,16
105798,14,0,0,16,16
105799,6,0,0,16,16
105800,7,0,0,16,16
105801,7,0,0,16,16
105802,7,0,0,16,16
105803,7,0,0,16,16
105804,13,0,0,16,16
105809,4,0,0,4,0
105810,188,164,164,201,201
105811,182,161,161,196,196
105814,1,0,0,1,0
105815,108,90,90,108,100
105816,85,68,68,85,83
105817,66,66,69,83,83
105818,103,89,89,108,108
105832,0,0,0,0,0
105833,84,82,82,84,84
105834,83,81,81,84,84
